CSV Dump from EGI accounting portal for the period 8/2015 to 8/2015
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2015 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,6901777.4121,0,0,6901777.4121
,,25460,18942240,Total,0,0,31876.5995,0,31876.5995,0.16828315711341
,,,,WallClock,,,20083.9372,,20083.9372
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1795120.3385,3527879.9578,0,86454.8657,5409455.162
Poland,PL-TIER2-WLCG,,,ICM,0,0,120016.5772,1135397.4850,1255414.0622
Poland,PL-TIER2-WLCG,,,PSNC,1199012.9975,12095.6350,0,4783.5853,1215892.2178
,,83200,61900800,Total,2994133.336,3539975.5928,120016.5772,1226635.936,7880761.442,12.731275592561
,,,,WallClock,301262.9704,68156.3468,9023.8027,92367.364,470810.4839
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2311851.7719,1773216.1119,0,4085067.8838
,,24000,17856000,Total,0,2311851.7719,1773216.1119,0,4085067.8838,22.877844331317
,,,,WallClock,,288231.8922,221082.6892,,509314.5814
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,3300330.9801,0,3300330.9801
,,35600,26486400,Total,0,0,3300330.9801,0,3300330.9801,12.460473979476
,,,,WallClock,,,237900.8147,,237900.8147
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,5029289.8545,0,0,5029289.8545
Romania,RO-LCG,,,RO-07-NIPNE,1157750.7619,1641858.7213,0,586514.6009,3386124.0841
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,69.8382,69.8382
Romania,RO-LCG,,,RO-13-ISS,2083682.4461,0,0,0,2083682.4461
Romania,RO-LCG,,,RO-14-ITIM,0,1093097.6311,0,0,1093097.6311
Romania,RO-LCG,,,RO-16-UAIC,0,2387118.2650,0,0,2387118.265
,,166400,123801600,Total,3241433.208,10151364.4719,0,586584.4391,13979382.119,11.291762076581
,,,,WallClock,448544.9869,629332.4664,,94078.7528,1171956.2061
Russian Federation,RU-RDIG,,,ITEP,562400.0633,1261262.8343,130019.4711,592501.6036,2546183.9723
Russian Federation,RU-RDIG,,,JINR-LCG2,3780832.2328,7736264.8013,2048304.7841,1108096.1060,14673497.9242
Russian Federation,RU-RDIG,,,RRC-KI,2068159.8592,805774.2997,115.4836,793441.2536,3667490.8961
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,528600.1845,1535.5689,0,530135.7534
Russian Federation,RU-RDIG,,,ru-PNPI,761927.8231,576410.0161,4292.4303,522846.6658,1865476.9353
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,4339070.2361,7772072.9939,2356714.5528,942224.6012,15410082.384
Russian Federation,RU-RDIG,,,RU-SPbSU,714944.7639,0,0,258.7400,715203.5039
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,114707.6467,0,91374.9473,299697.9825,505780.5765
,,335520,249626880,Total,12342042.6251,18680385.1298,4632357.2381,4259066.9527,39913851.9457,15.989404644924
,,,,WallClock,1580525.4123,1607110.3631,648769.2563,421801.3833,4258206.415
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2847904.0928,3336398.6133,0,0,6184302.7061
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2070112.4222,3469439.1263,0,0,5539551.5485
,,41600,30950400,Total,4918016.515,6805837.7396,0,0,11723854.2546,37.879491879265
,,,,WallClock,499714.0266,288118.982,,,787833.0086
Slovenia,SI-SiGNET,,,SiGNET,0,17396160.3117,0,0,17396160.3117
,,80000,59520000,Total,0,17396160.3117,0,0,17396160.3117,29.227419878528
,,,,WallClock,,1049271.4811,,,1049271.4811
South Africa,ZA-CHPC-T2,,,ZA-CHPC,3635572.3161,0,0,0,3635572.3161
,,24000,17856000,Total,3635572.3161,0,0,0,3635572.3161,20.360508042675
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,4058132.0243,0,0,4058132.0243
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,13578893.0413,0,0,13578893.0413
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,5376477.4478,0,0,5376477.4478
,,104400,77673600,Total,0,23013502.5134,0,0,23013502.5134,29.628474170632
,,,,WallClock,,1166441.6485,,,1166441.6485
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,5657980.7098,0,5657980.7098
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,2120712.8791,0,2120712.8791
,,100000,74400000,Total,0,0,7778693.5889,0,7778693.5889,10.455233318414
,,,,WallClock,,,2058765.5549,,2058765.5549
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,12043.4690,12043.469
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,3187339.6856,3187339.6856
,,12000,8928000,Total,0,0,0,3199383.1546,3199383.1546,35.835384796147
,,,,WallClock,,,,346544.9488,346544.9488
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1199810.8328,0,0,1199810.8328
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1199810.8328,0,0,1199810.8328
,,31480,23421120,Total,0,2399621.6656,0,0,2399621.6656,10.245546180541
,,,,WallClock,0,1199810.8328,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,12689402.2029,7903140.7472,2319686.1943,22912229.1444
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,9730551.6170,0,0,9730551.617
,,200000,148800000,Total,0,22419953.8199,7903140.7472,2319686.1943,32642780.7614,21.937352662231
,,,,WallClock,,1300881.7186,790314.0747,231968.6193,2323164.4126
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,2.8358,0,2.8358
,,,,Total,0,0,2.8358,0,2.8358
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4332161.6608,0,0,4332161.6608
,,14616,10874304,Total,0,4332161.6608,0,0,4332161.6608,39.838518959926
,,,,WallClock,,386421.8496,,,386421.8496
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,177082.8473,0,177082.8473
Thailand,TH-Tier2,,,T2-TH-SUT,737507.9370,0,0,0,737507.937
,,21200,15772800,Total,737507.937,0,177082.8473,0,914590.7843,5.7985315498833
,,,,WallClock,91715.3177,,65070.2861,,156785.6038
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,618673.0036,0,618673.0036
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,4663479.6388,0,0,4663479.6388
,,39200,29164800,Total,0,4663479.6388,618673.0036,0,5282152.6424,18.111396760478
,,,,WallClock,,13754.143,18732.3669,,32486.5099
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,6471811.4302,4313946.9851,1432277.3744,12218035.7897
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,1677335.1100,12141703.1127,581209.7425,14400247.9652
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,13042580.0976,18606.2211,2688448.8997,15749635.2184
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,10265698.2298,605.9581,1142239.7648,11408543.9527
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,2337.4536,0,2848.8239,5186.2775
,,137920,102612480,Total,0,31459762.3212,16474862.277,5847024.6053,53781649.2035,52.412386099137
,,,,WallClock,,2400951.9297,2287106.9786,646402.4556,5334461.3639
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,13820179.9900,0,905714.4064,14725894.3964
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4602701.5083,0,1769202.3499,6371903.8582
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,8435063.3769,0,3570551.1742,12005614.5511
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,2223006.4825,0,288551.2852,2511557.7677
,,97276,72373344,Total,0,29080951.3577,0,6534019.2157,35614970.5734,49.210066310326
,,,,WallClock,,2292227.0654,,663924.5099,2956151.5753
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,1699367.9074,0,457709.4574,2157077.3648
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,3103500.5994,0,81517.9330,3185018.5324
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,13281964.5498,0,305660.5400,13587625.0898
,,50492,37566048,Total,0,18084833.0566,0,844887.9304,18929720.987,50.390504178134
,,,,WallClock,,1740703.9047,,79566.8459,1820270.7506
UK,UK-SouthGrid,,,EFDA-JET,0,9.2486,0,0,9.2486
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4919991.5055,1652232.3418,0,758248.4361,7330472.2834
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,744.5632,1461190.1390,1245238.8219,2707173.5241
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,836181.1284,0,443322.8677,1279503.9961
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,3684907.8483,3463103.9491,140419.9831,460427.8361,7748859.6166
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,9983925.0581,3305860.9772,4066187.6372,17355973.6725
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1672475.1612,0,0,1672475.1612
,,93752,69751488,Total,8604899.3538,17608671.4504,4907471.0993,6973425.599,38094467.5025,54.614558907331
,,,,WallClock,949967.1495,1398427.4734,707289.8134,749556.1021,3805240.5384
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,164497.8178,0,164497.8178
Ukraine,UA-Tier2-Federation,,,UA-BITP,3296032.1900,0,0,0,3296032.19
Ukraine,UA-Tier2-Federation,,,UA-ISMA,2309105.3294,0,0,0,2309105.3294
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.0058,0,0,0,0.0058
,,42000,31248000,Total,5605137.5252,0,164497.8178,0,5769635.343,18.464014794547
,,,,WallClock,146629.5855,,24559.441,,171189.0265
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,15822736.8535,0,15822736.8535
,,72000,53568000,Total,0,0,15822736.8535,0,15822736.8535,29.537665870482
,,,,WallClock,,,1617369.318,,1617369.318
USA,T2_US_Florida,,,UFlorida-HPC,0,0,21298399.2978,0,21298399.2978
,,72000,53568000,Total,0,0,21298399.2978,0,21298399.2978,39.759556634185
,,,,WallClock,,,2249152.6703,,2249152.6703
USA,T2_US_MIT,,,MIT_CMS,0,0,13077850.8744,0,13077850.8744
,,72000,53568000,Total,0,0,13077850.8744,0,13077850.8744,24.413550766129
,,,,WallClock,,,1866575.2335,,1866575.2335
USA,T2_US_Nebraska,,,Crane,0,0,21615.9497,0,21615.9497
USA,T2_US_Nebraska,,,Nebraska,0,0,20939337.9059,0,20939337.9059
USA,T2_US_Nebraska,,,Tusker,0,0,1669700.4741,0,1669700.4741
,,72000,53568000,Total,0,0,22630654.3297,0,22630654.3297,42.246591863986
,,,,WallClock,,,2717835.442,,2717835.442
USA,T2_US_Purdue,,,Purdue-Carter,0,0,4106710.0814,0,4106710.0814
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,4960729.1367,0,4960729.1367
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,729306.8500,0,729306.85
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,1685340.7332,0,1685340.7332
,,72000,53568000,Total,0,0,11482086.8013,0,11482086.8013,21.434600510193
,,,,WallClock,,,860220.6984,,860220.6984
USA,T2_US_UCSD,,,UCSDT2,0,0,13763167.1162,0,13763167.1162
,,72000,53568000,Total,0,0,13763167.1162,0,13763167.1162,25.69288962851
,,,,WallClock,,,1406117.5121,,1406117.5121
USA,T2_US_Wisconsin,,,GLOW,0,0,18931642.9426,0,18931642.9426
,,72000,53568000,Total,0,0,18931642.9426,0,18931642.9426,35.341328671222
,,,,WallClock,,,2844736.7745,,2844736.7745
USA,US-AGLT2,,,AGLT2,0,36808636.2175,0,0,36808636.2175
,,88000,65472000,Total,0,36808636.2175,0,0,36808636.2175,56.220424330248
,,,,WallClock,,2675830.2294,,,2675830.2294
USA,US-LBNL-ALICE,,,NERSC-PDSF,4745822.7600,0,0,0,4745822.76
,,32000,23808000,Total,4745822.76,0,0,0,4745822.76,19.933731350806
,,,,WallClock,540828,,,,540828
USA,US-MWT2,,,MWT2,0,65840070.5121,0,0,65840070.5121
,,132000,98208000,Total,0,65840070.5121,0,0,65840070.5121,67.041453356244
,,,,WallClock,,5818225.1265,,,5818225.1265
USA,US-NET2,,,BU_ATLAS_Tier2,0,17507040.7677,0,0,17507040.7677
USA,US-NET2,,,HU_ATLAS_Tier2,0,11298089.8235,0,0,11298089.8235
,,88000,65472000,Total,0,28805130.5912,0,0,28805130.5912,43.99610610826
,,,,WallClock,,2285918.0972,,,2285918.0972
USA,US-SWT2,,,LUCILLE,0,5750761.5768,0,0,5750761.5768
USA,US-SWT2,,,OU_OCHEP_SWT2,0,4860592.2447,0,0,4860592.2447
USA,US-SWT2,,,OU_OSCER_ATLAS,0,3009992.5118,0,0,3009992.5118
USA,US-SWT2,,,SWT2_CPB,0,22355006.2790,0,0,22355006.279
USA,US-SWT2,,,UTA_SWT2,0,6616813.5091,0,0,6616813.5091
,,88000,65472000,Total,0,42593166.1214,0,0,42593166.1214,65.055544540261
,,,,WallClock,,3630617.9759,,,3630617.9759
,Grand Total,5436336,4044633984,,144683132.7738,682108563.0427,249799763.9734,44382148.7042,1120973608.4941,27.715081585343
,Grand WallClock Total,,,,17151697.6999,50463809.5797,30826072.388,4503517.2569,101745286.0917
