CSV Dump from EGI accounting portal for the period 4/2016 to 4/2016
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2016 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,7297644.1018,0,0,7297644.1018
,,75464,54334080,Total,0,15323425.9514,0,0,15323425.9514,28.202236885947
,,,,WallClock,,944125.0936,,,944125.0936
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,64000,46080000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,27880299.9589,0,0,27880299.9589
Germany,DE-MCAT,,,MPPMU,0,4627021.1362,0,0,4627021.1362
,,75440,54316800,Total,0,32507321.0951,0,0,32507321.0951,59.847636633785
,,,,WallClock,,592996.0014,,,592996.0014
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,35848.6961,,,35848.6961
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,293475.3166,0,293475.3166
,,7480,5385600,Total,0,0,293475.3166,0,293475.3166,5.4492594437017
,,,,WallClock,,,29391.6801,,29391.6801
Hungary,HU-HGCC-T2,,,BUDAPEST,3189331.7984,0,1470361.0011,0,4659692.7995
,,52800,38016000,Total,3189331.7984,0,1470361.0011,0,4659692.7995,12.257188550873
,,,,WallClock,423314.6952,,269245.6152,,692560.3104
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,3075624.9325,0,0,0,3075624.9325
,,92000,66240000,Total,3075624.9325,0,0,0,3075624.9325,4.6431535816727
,,,,WallClock,378407.2214,,,,378407.2214
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,1295456.9911,0,1295456.9911
,,49152,35389440,Total,0,0,1295456.9911,0,1295456.9911,3.66057499384
,,,,WallClock,,,173356.2778,,173356.2778
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,5326409.2769,0,0,5326409.2769
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,4792681.6289,0,0,4792681.6289
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,9583.6019,0,0,9583.6019
,,32000,23040000,Total,0,10128674.5077,0,0,10128674.5077,43.961260884115
,,,,WallClock,,224584.0982,,,224584.0982
Italy,IT-INFN-T2,,,INFN-BARI,15813467.1527,0,7186659.4284,4433413.5249,27433540.106
Italy,IT-INFN-T2,,,INFN-CATANIA,5304369.8250,0,0,28831.7950,5333201.62
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,756474.3848,756474.3848
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,6957611.3744,0,234490.7187,7192102.0931
Italy,IT-INFN-T2,,,INFN-LNL-2,8904031.7403,0,12465383.8995,711124.3340,22080539.9738
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,7183416.0510,0,798077.2425,7981493.2935
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,14443629.3979,0,113046.7730,14556676.1709
Italy,IT-INFN-T2,,,INFN-PISA,0,0,6584981.2418,8994684.2667,15579665.5085
Italy,IT-INFN-T2,,,INFN-ROMA1,0,6275845.5918,0,0,6275845.5918
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,3301906.4426,0,3301906.4426
Italy,IT-INFN-T2,,,INFN-TORINO,6697443.8569,0,0,0,6697443.8569
,,778340,560404800,Total,36719312.5749,34860502.4151,29538931.0123,16070143.0396,117188889.0419,20.911471322498
,,,,WallClock,4629567.7963,1975382.3359,3261571.4451,1737629.5809,11604151.1582
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,42330379.0198,0,0,42330379.0198
,,112000,80640000,Total,0,42330379.0198,0,0,42330379.0198,52.493029538442
,,,,WallClock,,868699.1768,,,868699.1768
Latin America,T2-LATINAMERICA,,,CBPF,304114.6189,0,0,1878533.9734,2182648.5923
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,2627465.0581,0,0,2627465.0581
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1652987.0139,0,0,0,1652987.0139
Latin America,T2-LATINAMERICA,,,SAMPA,14051917.5747,0,0,946683.7127,14998601.2874
Latin America,T2-LATINAMERICA,,,UERJ,0,0,355361.6383,0,355361.6383
,,183320,131990400,Total,16009019.2075,2627465.0581,355361.6383,2825217.6861,21817063.59,16.529280606771
,,,,WallClock,1534706.0305,105528.0532,52658.7917,287157.6391,1980050.5145
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,180000,129600000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,5419551.3083,0,0,0,5419551.3083
,,19600,14112000,Total,5419551.3083,0,0,0,5419551.3083,38.403849973781
,,,,WallClock,663618.1186,,,,663618.1186
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,669453.8445,0,0,0,669453.8445
,,10000,7200000,Total,669453.8445,0,0,0,669453.8445,9.2979700625
,,,,WallClock,104040.7733,,,,104040.7733
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,44470.8689,0,44470.8689
,,25460,18331200,Total,0,0,44470.8689,0,44470.8689,0.24259660524134
,,,,WallClock,,,11116.2831,,11116.2831
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1737140.9067,4154470.6173,0,2281942.2046,8173553.7286
Poland,PL-TIER2-WLCG,,,ICM,0,0,161902.7694,5687917.4753,5849820.2447
Poland,PL-TIER2-WLCG,,,PSNC,3726.9794,0,0,21.2406,3748.22
,,92000,66240000,Total,1740867.8861,4154470.6173,161902.7694,7969880.9205,14027122.1933,21.17621104061
,,,,WallClock,135086.3931,188941.8824,12173.1406,591040.0668,927241.4829
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2039874.7738,1803697.4475,0,3843572.2213
,,24000,17280000,Total,0,2039874.7738,1803697.4475,0,3843572.2213,22.24289479919
,,,,WallClock,,125972.767,47016.6192,,172989.3862
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,3501508.9970,0,3501508.997
,,36800,26496000,Total,0,0,3501508.997,0,3501508.997,13.215236250755
,,,,WallClock,,,238774.78,,238774.78
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,6131117.5085,0,0,6131117.5085
Romania,RO-LCG,,,RO-07-NIPNE,2710792.2522,2680286.0664,0,1099428.3750,6490506.6936
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,1326833.3778,1326833.3778
Romania,RO-LCG,,,RO-13-ISS,1937652.6941,0,0,0,1937652.6941
Romania,RO-LCG,,,RO-14-ITIM,0,94533.8752,0,0,94533.8752
Romania,RO-LCG,,,RO-16-UAIC,0,2297105.2900,0,0,2297105.29
,,177800,128016000,Total,4648444.9463,11203042.7401,0,2426261.7528,18277749.4392,14.277707035995
,,,,WallClock,709760.3524,434114.7896,,396654.2009,1540529.3429
Russian Federation,RU-RDIG,,,ITEP,2667210.4102,93420.5739,164992.7356,1490836.0278,4416459.7475
Russian Federation,RU-RDIG,,,JINR-LCG2,3850557.5389,4014248.0908,3427847.5394,2952612.7396,14245265.9087
Russian Federation,RU-RDIG,,,RRC-KI,2981574.4456,251319.9420,0,1452518.2972,4685412.6848
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,0,0,0,0
Russian Federation,RU-RDIG,,,ru-PNPI,663050.3011,71233.3708,55722.0933,799544.6130,1589550.3782
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,4478986.3163,6223967.4702,1107496.9976,1711633.2995,13522084.0836
Russian Federation,RU-RDIG,,,RU-SPbSU,1684277.9208,0,0,125.0520,1684402.9728
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,39006.3123,0,21990.5728,17.1400,61014.0251
,,314408,226373760,Total,16364663.2452,10654189.4477,4778049.9387,8407287.1691,40204189.8007,17.760092777847
,,,,WallClock,1888815.7367,624790.8616,527644.3611,861963.0268,3903213.9862
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2473327.7131,2139372.5130,0,0,4612700.2261
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2214840.4528,3185967.2320,0,0,5400807.6848
,,46400,33408000,Total,4688168.1659,5325339.745,0,0,10013507.9109,29.973383353987
,,,,WallClock,520688.4505,284717.0466,,,805405.4971
Slovenia,SI-SiGNET,,,SiGNET,0,11687059.3866,0,0,11687059.3866
,,100000,72000000,Total,0,11687059.3866,0,0,11687059.3866,16.232026925833
,,,,WallClock,,387464.292,,,387464.292
South Africa,ZA-CHPC-T2,,,ZA-CHPC,5709080.2400,0,0,0,5709080.24
,,24000,17280000,Total,5709080.24,0,0,0,5709080.24,33.038658796296
,,,,WallClock,907898.6361,,,,907898.6361
Spain,ES-ATLAS-T2,,,ifae,0,5198800.0639,0,0,5198800.0639
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,14402193.6144,0,0,14402193.6144
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,4438409.9512,0,0,4438409.9512
,,113200,81504000,Total,0,24039403.6295,0,0,24039403.6295,29.494753177145
,,,,WallClock,,1036799.8401,,,1036799.8401
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,10022019.4997,0,10022019.4997
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,575901.9846,0,575901.9846
,,140000,100800000,Total,0,0,10597921.4843,0,10597921.4843,10.513810996329
,,,,WallClock,,,650970.058,,650970.058
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,620886.9781,620886.9781
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,5779969.3184,5779969.3184
,,21060,15163200,Total,0,0,0,6400856.2965,6400856.2965,42.213096816635
,,,,WallClock,,,,777265.0194,777265.0194
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1003139.2014,0,0,1003139.2014
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1003139.2014,0,0,1003139.2014
,,31480,22665600,Total,0,2006278.4028,0,0,2006278.4028,8.8516447956374
,,,,WallClock,0,1003139.2014,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,7393418.0790,2256752.8917,6114329.9358,15764500.9065
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,8096276.6689,0,0,8096276.6689
,,196000,141120000,Total,0,15489694.7479,2256752.8917,6114329.9358,23860777.5754,16.908147374858
,,,,WallClock,,496647.0814,70427.0275,569712.4176,1136786.5265
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,7942.1607,0,7942.1607
,,20000,14400000,Total,0,0,7942.1607,0,7942.1607,0.05515389375
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4416842.8009,0,0,4416842.8009
,,16000,11520000,Total,0,4416842.8009,0,0,4416842.8009,38.340649313368
,,,,WallClock,,325355.9686,,,325355.9686
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,1742.7463,0,1742.7463
Thailand,TH-Tier2,,,T2-TH-SUT,706269.5203,0,0,0,706269.5203
,,24400,17568000,Total,706269.5203,0,1742.7463,0,708012.2666,4.0301244683515
,,,,WallClock,89904.4806,,30410.9637,,120315.4443
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,1099381.9502,0,1099381.9502
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,6637129.7423,0,0,6637129.7423
,,39200,28224000,Total,0,6637129.7423,1099381.9502,0,7736511.6925,27.411110021613
,,,,WallClock,,21390.4989,12130.1192,,33520.6181
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,7411797.8845,2918851.5961,197707.1311,10528356.6117
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,516914.8425,8571860.1525,7200750.4850,16289525.48
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,20008338.8541,510809.3786,561.2235,20519709.4562
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,7843253.1060,1134.3482,1647358.3701,9491745.8243
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,129370.5835,0,284501.1292,413871.7127
,,169152,121789440,Total,0,35909675.2706,12002655.4754,9330878.3389,57243209.0849,47.00178363978
,,,,WallClock,,2748090.6017,307900.5467,975241.1049,4031232.2533
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,12793727.7678,0,1370105.6111,14163833.3789
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4569110.0942,0,6259053.1438,10828163.238
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,16941934.2474,0,4962908.9006,21904843.148
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,3037420.0158,0,255681.6141,3293101.6299
,,110460,79531200,Total,0,37342192.1252,0,12847749.2696,50189941.3948,63.107235141429
,,,,WallClock,,1458934.4294,,1266349.5656,2725283.995
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,7427221.5701,0,479996.9408,7907218.5109
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,3895721.6190,0,1138354.2345,5034075.8535
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,11017665.7669,0,1132914.0627,12150579.8296
,,54092,38946240,Total,0,22340608.956,0,2751265.238,25091874.194,64.426949030253
,,,,WallClock,,1519888.6935,,263578.9881,1783467.6816
UK,UK-SouthGrid,,,EFDA-JET,0,1.3708,0,0,1.3708
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4158264.5306,1225158.3222,0,1155855.4028,6539278.2556
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,774.6899,1364295.3238,1102191.1342,2467261.1479
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1302201.3861,0,667970.9589,1970172.345
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,3314720.7178,2372246.7032,179242.7939,4757761.5625,10623971.7774
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,3464107.8719,4820350.6475,8777684.6794,17062143.1988
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1004665.6394,0,0,1004665.6394
,,125576,90414720,Total,7472985.2484,9369155.9835,6363888.7652,16461463.7378,39667493.7349,43.872827051723
,,,,WallClock,816658.8685,581270.6417,287146.0981,1526311.7379,3211387.3462
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,2441790.6622,0,2441790.6622
Ukraine,UA-Tier2-Federation,,,UA-BITP,180129.1119,0,0,0,180129.1119
Ukraine,UA-Tier2-Federation,,,UA-ISMA,0.0000,0,0,0,0
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.0475,0,0,0,0.0475
,,42000,30240000,Total,180129.1594,0,2441790.6622,0,2621919.8216,8.6703697804233
,,,,WallClock,32201.1179,,192084.3903,,224285.5082
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,15435992.1177,0,15435992.1177
,,100000,72000000,Total,0,0,15435992.1177,0,15435992.1177,21.43887794125
,,,,WallClock,,,618276.8995,,618276.8995
USA,T2_US_Florida,,,UFlorida-HPC,0,0,2632911.6230,0,2632911.623
,,100000,72000000,Total,0,0,2632911.623,0,2632911.623,3.6568216986111
,,,,WallClock,,,107572.183,,107572.183
USA,T2_US_MIT,,,MIT_CMS,0,0,19193129.2457,0,19193129.2457
,,100000,72000000,Total,0,0,19193129.2457,0,19193129.2457,26.657123952361
,,,,WallClock,,,449148.11,,449148.11
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,22297673.7355,0,22297673.7355
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,100000,72000000,Total,0,0,22297673.7355,0,22297673.7355,30.968991299306
,,,,WallClock,,,489351.8609,,489351.8609
USA,T2_US_Purdue,,,Purdue-Carter,0,0,8042675.9314,0,8042675.9314
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,716583.5427,0,716583.5427
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,18965165.4895,0,18965165.4895
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,4339989.8569,0,4339989.8569
,,100000,72000000,Total,0,0,32064414.8205,0,32064414.8205,44.533909472917
,,,,WallClock,,,929228.9933,,929228.9933
USA,T2_US_UCSD,,,UCSDT2,0,0,15768970.5253,0,15768970.5253
,,100000,72000000,Total,0,0,15768970.5253,0,15768970.5253,21.901347951806
,,,,WallClock,,,493443.0744,,493443.0744
USA,T2_US_Wisconsin,,,GLOW,0,0,20992169.0276,0,20992169.0276
,,100000,72000000,Total,0,0,20992169.0276,0,20992169.0276,29.155790316111
,,,,WallClock,,,1331629.963,,1331629.963
USA,US-AGLT2,,,AGLT2,0,28926389.7762,0,0,28926389.7762
,,96000,69120000,Total,0,28926389.7762,0,0,28926389.7762,41.84952224566
,,,,WallClock,,2229216.381,,,2229216.381
USA,US-LBNL-ALICE,,,NERSC-PDSF,5620479.8622,0,0,0,5620479.8622
,,48000,34560000,Total,5620479.8622,0,0,0,5620479.8622,16.262962564236
,,,,WallClock,425959.4447,,,,425959.4447
USA,US-MWT2,,,MWT2,0,48256716.1066,0,0,48256716.1066
,,144000,103680000,Total,0,48256716.1066,0,0,48256716.1066,46.543900565779
,,,,WallClock,,4271227.2118,,,4271227.2118
USA,US-NET2,,,BU_ATLAS_Tier2,0,19259893.2333,0,0,19259893.2333
USA,US-NET2,,,HU_ATLAS_Tier2,0,4668570.3053,0,0,4668570.3053
,,96000,69120000,Total,0,23928463.5386,0,0,23928463.5386,34.618726184317
,,,,WallClock,,924001.0356,,,924001.0356
USA,US-SWT2,,,LUCILLE,0,4935110.0077,0,0,4935110.0077
USA,US-SWT2,,,OU_OCHEP_SWT2,0,2451361.2394,0,0,2451361.2394
USA,US-SWT2,,,OU_OSCER_ATLAS,0,77218.4511,0,0,77218.4511
USA,US-SWT2,,,SWT2_CPB,0,18382806.7778,0,0,18382806.7778
USA,US-SWT2,,,UTA_SWT2,0,5647424.0009,0,0,5647424.0009
,,96000,69120000,Total,0,31493920.4769,0,0,31493920.4769,45.56412106033
,,,,WallClock,,1483231.3111,,,1483231.3111
USA,US-WT2,,,WT2,0,34189875.5194,0,0,34189875.5194
,,96000,69120000,Total,0,34189875.5194,0,0,34189875.5194,49.464518980613
,,,,WallClock,,1800326.4627,,,1800326.4627
,Grand Total,6678988,4808871360,,162960290.1917,660229919.2384,280424546.9564,117297505.2912,1220912261.6777,25.388748633062
,Grand WallClock Total,,,,19942698.59,35595930.9129,14556814.9832,11663661.7703,80755967.055
