Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1407031630,,,218.06376266400204,421.23103183937485,,,,,6960.805687841778,15.777138927702872,2518.1964562012276,,31264.31515278796,,,,,,,,23389.255531790444,,,,,556.7250228983083,,0.0,,,,,,,,33523.349060529596,,,,,3473.125537862325,1122.1308906300465,5292.081827237734,,,7701.233227807465,,,,,,2267.531637030354,199.27930375752632,,96520.74740384468,,,,1106.2210813778079,34191.38240059208,,,,,,,,,6936.176421188522,1876.329504055715,,,8045.118155528746,,,21322.79757234701,,,676.636181468685,1911.0596132580167,,661.2407692291224,,5935.7264996642425,,2572.6415084227006,855.3381447029226,15033.070914529015,,,,,,2192.2016246253656,59.73362797478714,10142.996485892018,,16035.513780052963,,,411.55564182981374,,,10838.304349810345,0.0,735.3532686315699,,,,,5761.229749096463,52.6630838527238,,,843.5191253422956,3655.493078856538,16635.682010858476,,11148.287560807315,,,5523.406497497474,9820.764888739379,,,,5703.925005797751,1587.580246795776,,,493.35807969099136,27.321780787499996,5224.003613886327,774.7796798218145,,,,0.0,,,,275.2138839951809,,206.03306830759513,,820.8411069692831,,,,,,6886.724552758745,,,,,71.12669572696379,3177.4713843310183,434008.58767473727,
1407048999,,,440.98360093587155,784.2809516148449,,,0.0,,13046.567857355603,39.57121502380789,4227.1584857182925,,64591.02980939678,,,,,,,,49629.11670333849,,,,,1314.5584561220003,,0.0,,,,,,,,68177.8948824472,,,,,5994.854788594384,2173.5268342806767,10663.800958863352,,,15597.806976833155,,,,,,4664.164959628322,280.83337871592454,,199201.7766190717,,,,1484.4977829986885,69020.90184551258,,,,,,,,,13421.932200015473,3830.5482383532344,,,15088.621339254883,,,44188.54355484343,,,871.1994324966657,3678.04742680086,,1286.9285714012467,,12327.838523920815,,5019.34413776948,1725.3250270483568,32102.928811670714,,,,,6687.772105430645,4342.437274478145,70.18164280120955,19263.05927695683,,32908.799105681595,,,723.9285943806642,,,21250.329709427107,0.0,978.531955160423,,,,569.3474080737994,11090.332469239744,108.08518323106536,,,1700.0694939402479,6842.205192063458,31036.50542116811,,22984.22441785771,,,10428.725378087718,19690.072166494676,,,,9216.551238482087,3168.6721035703363,,,1014.2522218548213,28.40858799635851,10396.338211802584,1494.7642122037093,,,,0.0,,,,550.993400997198,,399.0788391884692,,1647.9271524296305,,,,,,12816.100341358533,,,,,145.04336631772838,6250.640375151663,873386.2863820698,
1407066368,,,672.3165098741624,1098.3770896303213,,,0.0,,17818.72336856979,71.19831848826338,5642.38655946602,,98401.41302398595,,,,,,,,78173.63104622123,,,,,2003.1563980248895,,0.0,,,,,,,,104104.5738978695,,,,,8183.262036564679,3175.752423587823,16035.807898401788,,,23862.33458809759,,,,,,7057.0039918485245,318.2442630516998,,294866.57466196554,,,,1566.4396410448626,101702.18496614658,,,,,,,,,20247.171892410443,5616.324184293977,,,21604.255177782536,,,67517.55818797786,,,897.4595714904806,5483.07649850788,,1890.3114992235303,,18808.825208056543,,7409.249932841824,2609.8847753009695,49895.66027235373,,,,,13445.096719820169,6486.97436210009,70.1909280651724,26929.31450369004,,49874.263581597974,,,1005.7449293329207,,,31758.602053461284,0.0,1080.692277534378,,,,1223.7321347460606,15208.46790399999,165.98952037113892,,,2562.0217979024715,9249.749613296995,42603.38268117312,,35473.48443724574,,,14287.262883931146,29206.520227031448,,,,13072.442944985829,4723.776052507202,,,1557.2795299019333,28.40858799635851,13976.046276266863,2170.2323964360794,,,,0.0,,,,829.0024329202658,,600.9839471233298,,2455.370454144336,,,,,,18032.462692014127,,,,,222.70625918150543,9302.334133123184,1315181.5223012979,
1407083736,,,901.4243480624373,1460.0538774471427,,,0.0,,21049.374326612367,87.26104604700912,7820.666896485666,,119948.71737018577,,,,,,,,101136.73471929961,,,,,2421.2414283184285,,0.0,,,,,,,,128332.4460410871,,,,,10320.290998153043,3855.0656522237487,20471.638475860207,,,29690.325399048394,,,,,,8773.419689797536,326.02451854026793,,374077.16090583353,,,,1576.2878467372398,122284.92430779888,,,,,,,,,26484.882960933326,6819.869835608537,,,26420.778494235605,,,86501.51401889251,,,897.4899675709668,7372.240465317257,,2467.5147245406642,,22804.43980710721,,9124.074851040408,3441.3746205953503,60699.221170423596,,,,,20103.78482627919,7947.55567289261,70.1909280651724,33127.2252111712,,62999.95659113766,,,1236.544045909231,,,41108.424463364325,0.0,1109.6655565942401,,,,1717.5977100848186,17663.08566807067,220.4654586695713,,,3359.701574974653,10415.96740078878,50088.51787205793,,45503.109033887784,,,16988.046751031532,35988.20534729316,,,,16432.72990990598,6129.59881536473,,,2056.696888844984,28.40858799635851,17165.689438011013,3097.3447139909513,,,,0.0,,,,1101.0165866686825,,810.4718951454032,,3227.722718309211,,,,,,21967.845607537256,,,,,301.39998736346325,11775.85911547053,1621779.939650001,
1407101105,,,1132.1552285164214,1844.734992903792,,,0.0,,22819.9812547547,88.77075595411041,9673.665578314281,,129150.99859002425,,,,,,,,114193.82933266184,,,,,2600.5049717081565,,0.0,,,,,,,,137657.68136595175,,,,,11420.287916068255,4311.5634929010985,23110.577327622224,,,31853.125398337823,,,,,,9869.385024601912,326.0602496732163,,415560.4485714891,,,,1576.3406260048741,131328.32510785814,,,,,,,,,30834.141020719868,7362.5669165764675,,,28918.124003917845,,,96567.94223025613,,,897.4899675709668,9093.760470840609,,2923.8394990320617,,24710.817168495432,,10039.77325140416,4224.516697958055,63446.38241995959,,,,,24403.01899035803,8766.217249158686,70.1909280651724,38218.1990710734,,68763.28144748986,,,1398.4004403330937,,,47761.62011864623,0.0,1113.9785525262148,,,,2009.062027536366,18496.48392121996,267.2846887975305,,,3973.9004473644663,10668.91914888853,54338.29487356201,,50948.865818319435,,,18978.11921088251,39904.86480470616,,,,17893.257627209634,7378.476834326056,,,2447.7564629970066,28.40858799635851,19747.866110528346,3997.5153450236567,,,,0.0,,,,1363.950763401073,,998.1698937049903,,3936.878277381104,,,,,,23791.983913734075,,,,,,13137.49519413995,1764165.6208717804,
1407118474,,,1371.4392789240974,2211.649083228089,,,0.12880919612387823,,25909.174335368196,106.73103214428123,12086.918711144708,,147299.4989964947,,,,,,,,127915.3400723459,,,,,2894.7930529059527,,0.0,,,,,,,,148123.8409374986,,,,,12347.204673298014,5182.9468651178095,26596.26729908074,,,33946.37831909511,,,,,,11843.522415273432,326.0602496732163,,466281.57016907743,,,,1576.340649847865,151260.47777448152,,,,,,,,,36060.0137472687,7882.989345243048,,,34418.044825135556,,,111076.23010772494,,,897.4899675709668,11035.071039406263,,3326.0716095790876,,28122.09744229347,,11469.470027140478,5007.956022486572,73919.60682670449,,,,,26990.5379161288,10647.83125031262,70.1909280651724,45921.283486279004,,74994.52562494995,,,1621.5926051102049,,,56084.20612310115,0.0,1113.9785525262148,,,,2476.545529868913,18844.62268972238,314.3117027637849,,,4523.956666927018,10926.00731602266,66479.913137624,,57978.853234447844,,,21702.028578396545,46571.11919774114,,,,22274.159886524085,8762.583313406923,,,2869.933121898475,38.61027138614527,24584.29268848081,5041.872647219636,,,,0.0,,,,1634.5263257879478,,1179.3822464737964,,4690.631665983162,,,,,,27711.671152863568,,,,,301.39998736346325,15090.826861012834,2026361.3762586298,
1407135843,,,1559.716380209769,,,,3.6872245360974554,,29417.589682761387,128.38535791999175,14530.081424168367,,173671.4637366392,,,,,,,,144621.6823616881,,,,,3326.9294082672345,,0.0,,,,,,,,165219.03016787607,,,,,13626.523769105555,6116.191148240231,30757.877208637714,,,38085.6535102037,,,,,,14072.244921847974,326.0602496732163,,546934.5667480106,,,,1576.9195195325754,177071.17690780968,,,,,,,,,41662.098594919815,8538.700232455536,,,41088.40849822765,,,129554.47358955006,,,897.4899675709668,12900.821729176312,,3644.628208031703,,31796.60705048897,,13092.45975734276,5629.236367334712,88983.95028685272,,,,,32675.593406846143,12815.453947954746,513.865690132321,53772.54811585314,,83103.22609613117,,,1900.8137978576665,,,64718.7275506944,0.0,1113.9785525262148,,,,2987.771165231377,19854.379628830793,356.51887407145347,,,5060.641291461414,11481.407542555307,81299.82247267467,,66801.4534973866,,,24488.79739297098,54539.661851533914,,,,27557.362169301967,9975.092632074842,,,3551.3730539871017,139.77516273336536,30249.51731347992,6130.854808916219,,,,0.0,,,,1856.9841186672893,,1324.2757451904477,,5364.526432048988,,,,,,32717.30230884296,,,,,308.5415771960647,17380.028872822208,2366146.8752999497,
1407153212,,,1738.8875312217426,,,,15.069491497228043,,32418.732316288046,145.88877060160544,16911.913748904233,,205280.57540892225,,,,,,,,166000.0276322779,,,,,3816.1775283509905,,0.0,,,,,,,,187362.71215518174,,,,,15792.189818311872,7023.485396796325,34706.08799298502,,,43809.70196769234,,,,,,16275.520713706983,326.0602496732163,,632300.1203166583,,,,1839.935193938943,200339.90981565675,,,,,,,,,47267.08518215914,9264.925678206093,,,47702.89310286088,,,148050.78806653095,,,897.4899675709668,14877.76237776888,,3891.6974396000714,,35272.75098573129,,14719.11353721814,6280.593484222537,103327.68380284497,,,,,38597.91823683961,14667.396285596,7141.970868525135,61299.884222479726,,90355.64546420037,,,2305.424843743133,,,73335.14085732793,0.0,1113.9785525262148,,,,3313.1315537890123,22285.518613777513,402.9768212850737,,,5604.218202163208,12197.415241097158,92977.84484622604,,76063.345481606,,,27398.86013864494,62383.423243724515,,,,33071.31139966167,11156.27474859012,,,4572.2201085869365,669.3878480125167,34732.23819756215,7045.557678253563,,,,0.0,,,,2070.539344168392,,1452.959999383975,,6001.327006787447,,,,,,37262.7939830507,,,,,353.06510886340305,19580.31692242019,2718430.0164760593,
1407170581,,,1965.7119259003452,,,,38.82505501089388,,36207.69998641434,169.89296379977557,20054.35704138601,,236976.02965283307,,,,,,,,194193.28672661635,,,,,4379.1721702346285,,0.0,,,,,,,,210172.2878389435,,,,,18887.545247192378,8027.996226950344,39697.362611688564,,,48949.88969212487,,,,,,18530.855992421355,326.0602496732163,,719020.0696104423,,,,2844.3560049281446,219608.12951795646,,,,,,,,,53494.582144226224,9894.80479714225,,,55702.83080131124,,,166396.4874655931,,,897.4899675709668,17203.853602180654,,4159.923443844649,,39223.396215920315,,16322.829968465963,7078.1007904361895,119731.3084631174,,,,,43196.168510708965,16823.000991030513,20886.08747170764,71229.0678745491,,97657.83957899429,,,2796.2358919660664,,,84003.62375199077,0.0,1113.9785525262148,,,,3598.5676433429962,25332.604222441634,460.53259742832677,,,6223.63237960822,12933.69572782479,101950.32813563269,,87972.14494792071,,,30289.235763922243,71222.73673279039,,,,40386.247580031915,12602.80421093281,,,5823.953075785422,1272.37973673413,37715.951578390814,8064.4740383661665,,,,0.0,,,,2338.6788024535094,38.69338802586957,1609.9709407729442,,6783.462190920113,,,,,,43384.76309540125,,,,,424.96407826946154,21850.331862421797,3096987.454252578,
1407187949,,,2196.054744550191,2211.649083228089,,,63.050557488108055,,41153.52781304303,185.75898442965513,23335.729314721644,,266587.76287015114,,,,,,,,227970.68350047513,,,,,4950.85345876689,,0.0,,,,,,,,231830.62034887835,,,,,21523.86719050537,9063.705499752627,44825.81226000696,,,51676.530620473335,,,,,,19981.47084341073,326.0602496732163,,789752.7241792968,,,,4378.559506745903,227365.61230984484,,,,,,,,,58856.52953384942,10261.57081646329,,,63748.578716776654,,,175083.18820761243,,,897.4899675709668,19630.124957187883,,4492.034517380053,,43248.065718296675,,17512.759372639364,7878.021604034697,135767.76747849828,,,,,48244.54836688808,18959.205221466138,35772.3222141713,82032.68046706979,,102991.69957322048,,,3285.581113941842,,,94874.86596258004,0.0,1113.9785525262148,,,,3802.2590819350985,27541.66041278864,515.0930264521954,,,6959.059912727328,13844.632139860625,106014.86716055265,,101350.11560089701,,,32653.871910818427,80089.1178899591,,,,48483.13686880468,14092.758420294307,,,7130.709666358539,1509.781584253686,39641.42525749275,9107.61263283803,,,,0.0,,,,2612.405433158863,71.95592690017644,1794.1622277123222,,7599.11340589288,,,4.485374744053919,,,50023.94935293256,,,,,495.3195395094549,23221.224093761397,3432878.6668623816,
