Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1433293652,,,127.10333724004701,,710.3011468109752,,9641.050756411038,,15477.47369051183,,5611.93367798675,,49735.28789871699,,,,,12219.714457572229,,,,,,,,,,,67897.75537436186,,,57938.52620265762,,,,35889.04298360255,,,,1253.9137599269864,3835.350875164735,519.7427767637281,4673.974375399845,,,9140.336299057557,,,,,,3196.660703295095,613.2664681737432,,35523.77962408556,,,,7607.80608442594,,,,,124.31656363817703,,,,,0.0,1697.36317503519,,,21529.617321995956,,,19206.79889932525,,13980.8157648237,,31.76892249294078,,2446.4276883846833,,5813.618324794572,,9880.835649371878,,48954.854571045005,,,,,7340.503211218389,4496.107063474606,16712.049596916906,11368.538018490663,1782.4584977858535,21950.651542765845,,1375.9214471063447,,475.6896086795859,0.0,24884.269229501333,10325.920750270985,1926.1845595761713,,,,,1900.9877766547006,447.470569219167,,,890.216470597124,537.0597585479369,12934.150996961089,,0.0,,44671.48199206255,4999.67361748725,19846.118997015383,27456.19242677509,,,2082.180268368,1552.5630777934477,,,1348.092398719239,4165.335265958741,13547.07826257168,513.1305672051204,0.0,,,,,,,73.97379032722603,777.9420767467573,379.13346215317364,,868.5232276388523,,,623.7566343363151,20423.46618530571,,9513.739364993296,,,1006.5561959254243,,,14178.683468714868,729857.2496002147,
1433310506,,,271.0938416426474,,1737.4187239270816,,19329.212768635123,,29389.973904014212,,11202.23780142726,,99038.49510362715,,,,,14743.194019416493,,,,,,,,,,,149600.26419723395,,,138917.0929416551,,,,70914.86611536433,,,,2485.2494152594577,7659.268128540591,1062.5967795039987,9317.876113077788,,,18007.24541975492,,,,,,6385.87707169297,3838.609738826335,,71072.48077124076,,,,18585.47217262431,,,,,451.6783321149133,,,,,0.0,3312.3721807108427,,,42689.94675146435,,,38161.918546151646,,30834.45723439493,,60.634275568790194,,4563.221457156881,,11175.293188121137,,19278.49293426838,,96964.47858989837,,,,,13743.803118839971,9204.146328041259,34683.50527776449,22461.639785682102,3554.719724638321,43629.806746098184,,2736.7807984592932,,940.1863309557987,0.0,49556.04806393373,20391.611623368924,3829.606011880628,,,,,3647.598757210034,900.7446574938892,,,1756.9188866252266,992.6431568532013,26563.313555871595,,0.0,,81980.94296371148,10018.988645163625,40367.012755454285,49681.25294581665,,,3930.4432207866985,3079.457655960975,,,2703.2942239257536,12548.577519882365,27022.23253373589,971.298844416869,0.0,,,,,,,140.81938695594042,1511.3553386800866,759.4089372265947,,1688.7984513388894,,,1242.985185268644,40438.739110602524,,18790.799657364074,,,1997.9148104762778,,,27619.188084348094,1478495.5019604578,
1433327361,,,404.2031759133817,74.15552659137167,2276.009367791355,,29003.83462009569,,40936.152382977125,,16544.06822607931,,146949.9128460863,,,,,15826.549215083867,,,,,,,,,,,213773.27321644747,,,257389.6942940416,,,,102770.73891007126,,,,3723.7166694979865,11320.795624039161,1587.8268634864605,13729.908524237622,,,26891.288192348275,,,,,,9593.301933894683,8593.412051762643,,105196.44120094215,,,,32965.75068536907,,,,,934.0896294262167,,,,,0.0,4828.226743852734,,,63976.00756661253,,,55586.40433828766,,52715.19411765857,,87.77536769036682,,6834.294638716444,,16319.584140373112,,28708.02344544592,,144234.12725028934,,,,,19891.08430724648,13610.542270113905,52268.79792054168,33567.60425517652,5144.77995948955,64399.43826343167,,4113.981584289764,,1398.6436890427753,0.0,73953.30612054722,29674.197598727387,5742.795274072952,,,,,5235.228955812909,1409.3751499120558,,,2629.9016148114333,2666.8186955170054,39457.929663866154,,0.0,,110571.39404471245,14508.582188029737,60882.74319143471,63312.35134028205,,,5242.620610425031,4468.873357235851,,,4043.499978834374,29982.076521304316,40461.24697111846,1476.405866274201,0.0,,,,,,,207.58346468035182,2214.3902430773246,1155.5126641656686,,2431.5512889513157,,,1865.7371855476417,58757.0905746057,,27361.033133122848,,,3083.337085994508,,,40656.66054259498,2228861.374065068,
1433344215,,,497.964976454295,227.17517755718907,2496.953708009339,,38441.9364693899,,49944.93093997858,,21541.454019036475,,185736.33022879262,,,,,19729.723162576098,,,,,,,,,,,261848.97119609066,,,352313.29472623114,,,,131688.8393067089,,,,4972.584109831407,14771.903506676672,2078.876749118755,17341.460767163215,,,35071.79925658251,,,,,,12571.934390232074,13971.694813278209,,136423.36909421103,,,,48645.906693277,,,,,1578.4628220698237,,,,,0.0,6117.056291478551,,,84603.1108418828,,,69918.76763278815,,77812.28606871847,,116.7239431457727,,8661.493497784077,,21059.530373345555,,37535.64958164145,,192077.8901946096,,,,,26814.679947253888,17153.46317066001,66659.78661387097,44974.856785757984,6621.8436220044505,79451.06371846313,,5477.69223093986,,1865.2678306271134,0.0,98277.88486554826,36215.871128869854,7653.368970370124,,,,,6781.325046567745,1959.0440029746458,,,3506.5437853453495,5704.530986680607,49145.56581328033,,0.0,,127716.006453001,17969.946706967025,79543.77081514956,70433.87587136224,,,6408.559541687713,5839.117309978687,,,5391.25295211085,51020.8065397626,52896.881441728656,2029.2259887312823,0.0,,,,,,,258.5139188349553,2940.7521384611387,1424.9668142195499,,3170.4738594941837,,,2477.3122061874014,72776.25495478856,,36033.428950536916,,,4217.485518358844,,,53862.20171405996,2887745.282357997,
1433361070,,,592.5340162410442,508.44372836244577,2718.4827576909006,,47900.308879504686,,58917.9613160459,,26731.869160866496,,209430.08471020032,,,,,24626.09848399563,,,,,,,,,,,299373.2441227597,,,392726.74589853454,,,,160719.8966984023,,,,6206.778953471028,18338.52471394447,2651.037154761559,19978.441098903215,,,42013.28456276439,,,,,,15403.154430909233,20783.009021900154,,164470.7284803484,,,,64854.067315351815,,,,,2406.8568453784173,,,,,0.0,7419.643589226559,,,105104.3309294252,,,80972.64876776165,,103382.5752590478,,147.0667420717912,,9852.076846781847,,25733.8492297986,,44559.29401066618,,239984.52671040362,,,,,34405.01356697693,19908.150056943567,78578.26010550161,56589.978225482766,8216.068756094568,87857.28980532613,,6828.925041841605,,2261.7796449256834,0.0,122695.2302377223,39609.19472518011,9558.807164146237,,,,,8814.022674208189,2538.6832831624993,,,4386.046167931244,9082.303765753317,55354.15116168755,,0.0,,136923.81462202242,21040.534534236274,96800.84799324254,75097.3727011211,,,8215.37834283999,7340.25191386964,,,6736.558753328078,71975.11720079409,63473.043625660255,2556.504026323407,0.0,,,,,,,294.4688377512569,3712.980790098426,1580.2878679112732,,3989.1663615954967,,,3082.659098138588,85515.58791977131,,45593.27437836564,,,5315.846217409677,,,67623.27212912808,3432627.5486216582,
1433377924,,,692.521938670392,854.5164168185205,2940.0861790113127,,57624.833463412186,,70748.77986576795,,32321.263878491696,,230164.7177979986,,,,,28522.94221545087,,,,,,,,,,,320318.9939684936,,,420063.93486954167,,,,192226.42804378583,,,,7461.639660826192,22206.02903535538,3281.1875766228595,23238.340450999505,,,50238.65040763371,,,,,,18451.3444535932,27951.087592071304,,193174.345554361,,,,81614.78807393518,,,,,3269.259896322168,,,,,0.0,9024.267605107396,,,126792.0935228468,,,91725.93971004152,,128547.96225431787,,178.56181618426052,,11168.332296466557,,30732.425852148914,,51164.01856468772,,287575.04893690516,,,,,42412.63523920547,22302.107613425644,91153.45142848,68149.17764872097,9922.125305906753,95664.94084018869,,8211.038057216296,,2646.824808548049,0.0,147356.96373202102,43850.2945406677,11497.475288360216,,,,,11465.707657270941,3146.9500997907835,,,5285.512808213748,12497.391491722932,63605.99951522399,,0.0,,150558.3467818388,24853.627569965814,116307.42774768831,79043.58262956087,,,10459.898864757066,8874.093844725621,,,8090.588481906174,93235.39910034703,72983.95752015748,3010.1041516767996,0.0,,,,,,,444.1260929538117,4502.319009001407,1778.4179475961048,,4861.643175268911,,,3698.123035594172,101665.56909876838,,55498.70256939194,,,6399.9531175055945,,,81847.63306590435,3971157.5333480937,
1433394779,,,761.5047254513405,1216.2611387531156,3130.374313305561,,65804.29535756464,,81951.10478796659,,37218.96227812818,,255484.06943972647,,,,,31835.047926724328,,,,,,,,,,,333173.3973112468,,,436200.64947092807,,,,220623.0025799976,,,,8565.325295613758,25562.734839973313,3812.5701158139664,26834.31866346632,,,60309.147569290886,,,,,,21192.40843278846,34042.83352748508,,218627.72727197112,,,,95649.21873431471,,,,,4067.253132464025,,,,,0.0,10768.53893290525,,,145877.99063633438,,,102824.90856608265,,151822.13631586015,,209.03645644866742,,12379.178449434454,,34956.7619108042,,57630.43444466623,,328451.9838893178,,,,,50339.4495171173,24372.763101619003,104031.41078092557,77925.7167815431,11629.87738501547,104220.54420051732,,9426.558579910636,,3009.175663426671,0.0,171731.63788309478,49232.007965037534,13439.0271085032,,,,,13858.302326879199,3678.9567736650656,,,6059.38202184373,14948.53605714848,75296.16960760424,,0.0,,167380.2172560865,28385.47450239694,134403.13760248688,83252.14848036776,,,12419.63095503261,10326.203827641544,,,9279.02622526819,111205.75535013828,81093.91087750056,3352.4611693862644,0.0,,,,,,,827.1673776484444,5178.389922817548,1971.6797376489892,,5601.88770609657,,,4232.655098421664,116975.99049639626,,64093.607275288574,,,7347.68993613315,,,93470.89931518429,4526666.559623417,
1433411634,,,792.6241891772418,1567.9440119429041,3319.314871237426,,74036.82820994091,,92995.19517222715,,41966.30956781552,,284725.7751965955,,,,,40440.82081225018,,,,,,,,,,,346658.3093418547,,,448384.5872166596,,,,248395.41861563397,,,,9666.734771046627,28838.88348458788,4283.393366439533,30436.775510039944,,,,,,,,,23958.27233760407,39531.20025922364,,243374.8648769947,,,,109423.4405749048,,,,,5071.646648404431,,,,,0.0,12539.947342679856,,,164665.48525687595,,,113927.07187062241,,174811.76769624744,,237.26642274693776,,13541.821500991739,,39083.06018889306,,66062.40717983001,,370527.81463514414,,,,,60314.46314353683,26646.801376055068,119236.63230222728,87357.39844144217,14074.281299104694,113771.3754055942,,10634.399702083394,,3390.504920301884,0.0,196114.0992661832,55036.1886904191,15376.540189447305,,,,,16118.526765211547,4207.644967391776,,,6828.808538317452,16167.053029993664,86894.68537745041,,0.0,,185615.76022604186,31872.642221783946,152097.47789087018,90919.26951542284,,,14287.410090757501,11705.65060659533,,,10472.13224541432,129006.63247585413,90254.44660686866,3675.678889770366,0.0,,,,,,,1321.3291062235971,5840.923373431266,2145.0753521152305,,6307.461774751137,,,4761.631538853656,132671.6129530364,,73097.97232133755,,,8295.508295429012,,,104863.35878678385,5096705.410266122,
1433428488,,,812.6378577274467,1913.5376460109858,3539.7724610406744,,83829.82964869958,,105164.52807124893,,47024.25222767347,,318344.95304323203,,,,,64290.98937622077,,,,,,,,,,,370578.80632560037,,,462370.9232361112,,,,280023.7977212313,,,,10926.067528665395,32409.882203875393,4646.009522028187,34695.65399307651,,,,,,,,,27230.224961933913,45067.72807483213,,272270.4744325999,,,,125699.22435300123,,,,,6319.828470558912,,,,,0.0,14274.682521333016,,,186120.9054719949,,,124865.68604484481,,200102.2924287464,,264.2526496778756,,14587.702756258977,,43589.18328306717,,77325.48531763295,,418230.6973279202,,,,,76537.48161465526,29103.221656180296,135338.70483913543,97049.78734112236,17238.517757098794,124760.23411448461,,12019.281396890268,,3868.92713494408,0.0,220908.34522753957,61229.139037570996,17296.626833081238,,,,,18114.560956460962,4803.304788307071,,,7714.33670651502,16854.976270727955,97212.76214272817,,0.0,,205462.69946578203,35228.16659792923,172191.17752458763,103276.8719491429,,,15810.438575052793,13081.982709035037,,,11843.345826883864,150348.13631636798,101604.15110442089,3994.302668977954,0.0,,,7.708163541347811,,,,1805.108057595345,6591.112747420479,2321.7611947153423,,7085.453086770645,,,5346.341490999911,147932.89276504706,,83742.7701579459,,,9365.188431489398,,,118477.27990666768,5681490.950449131,
1433445343,,,820.1948449096092,2268.4151922699107,3761.7250161831935,,93726.82619328157,,115844.84465089558,,52158.96605676771,,353960.67767849,,,,,93856.8534329011,,,,,,,,,,,412610.4114569879,,,473057.4517447646,,,,311942.66527757136,,,,12177.871923360468,36015.63711355832,4799.7627167889295,39000.0707209421,,,,,,,,,30536.01248805508,50569.448228441775,,301369.97335016937,,,,142311.1659154934,,,,,7572.948617908886,,,,,0.0,16055.513627953036,,,207891.9362356634,,,137432.76978434005,,226475.8251685328,,290.05600716371123,,15363.338916865312,,47515.61395147535,,88717.34375826386,,465470.0115114853,,,,,90597.98059564723,32031.05195720963,150730.79573243766,106674.87346686012,20481.31823669155,136463.58619759773,,13398.31700765806,,4356.635135777174,0.0,246782.7648939491,65495.58532642572,19224.345662226417,,,,,19275.110533067465,5394.502886336129,,,8597.5547281544,17311.22539647931,108223.96255775522,,0.0,,220216.13412366377,37856.986996934094,192398.48073939796,119777.3375582246,,,16863.090542042755,14513.229635154054,,,13216.273978463954,171910.7803082744,113255.81638673316,4282.104566455437,0.0,,,16.428787156414163,,,,2308.45081031822,7346.081647540455,2516.261820854427,,7878.867623957685,,,5871.59829391311,158335.2180479671,,94390.11676180303,,,10452.38497804901,,,132406.40850352333,6275859.835433278,
