CSV Dump from EGI accounting portal for the period 9/2016 to 9/2016
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2016 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,8404129.7123,0,0,8404129.7123
,,70400,50688000,Total,0,7407950.3133,0,2237599.3314,9645549.6447,19.029256716974
,,,,WallClock,,152702.9782,,200664.3884,353367.3666
France,FR-IN2P3-LPC,,,IN2P3-LPC,6003602.9607,9134954.2484,0,3375037.5061,18513594.7152
,,68000,48960000,Total,6003602.9607,9134954.2484,0,3375037.5061,18513594.7152,37.813714696078
,,,,WallClock,527442.9548,591238.1929,,288823.3706,1407504.5183
France,FR-IN2P3-LPSC,,,IN2P3-LPSC,2086125.3433,7300419.1567,0,0,9386544.5
,,41828,30116160,Total,2086125.3433,7300419.1567,0,0,9386544.5,31.167799945279
,,,,WallClock,189078.3956,331585.9659,,,520664.3615
France,FR-IN2P3-SUBATECH,,,IN2P3-SUBATECH,2802202.1462,0,0,0,2802202.1462
,,18000,12960000,Total,2802202.1462,0,0,0,2802202.1462,21.621930140432
,,,,WallClock,235087.4966,,,,235087.4966
Germany,DE-DESY-ATLAS-T2,,,DESY-HH,0,38494324.0074,0,0,38494324.0074
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,14245137.1217,0,0,14245137.1217
,,100000,72000000,Total,0,52739461.1291,0,0,52739461.1291,73.249251568194
,,,,WallClock,,2333210.7179,,,2333210.7179
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,10300736.6011,0,0,10300736.6011
,,37732,27167040,Total,0,10300736.6011,0,0,10300736.6011,37.916300786173
,,,,WallClock,,1075115.0651,,,1075115.0651
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,782839.5533,782839.5533
,,18000,12960000,Total,0,0,0,782839.5533,782839.5533,6.0404286520062
,,,,WallClock,,,,48739.4942,48739.4942
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,30962489.4220,0,30962489.422
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,14515777.6395,0,14515777.6395
,,204000,146880000,Total,0,0,45478267.0615,0,45478267.0615,30.962872454725
,,,,WallClock,,,1212694.3007,,1212694.3007
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,11016627.7461,0,0,11016627.7461
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,6445037.3425,0,0,6445037.3425
,,75464,54334080,Total,0,17461665.0886,0,0,17461665.0886,32.137592259959
,,,,WallClock,,1392015.8864,,,1392015.8864
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,64000,46080000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,19466787.5898,0,0,19466787.5898
Germany,DE-MCAT,,,MPPMU,0,4990670.5615,0,0,4990670.5615
,,75440,54316800,Total,0,24457458.1513,0,0,24457458.1513,45.027428256635
,,,,WallClock,,1146970.8141,,,1146970.8141
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,22537.212,,,22537.212
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,507147.3699,0,507147.3699
,,7480,5385600,Total,0,0,507147.3699,0,507147.3699,9.416729239082
,,,,WallClock,,,50553.1155,,50553.1155
Hungary,HU-HGCC-T2,,,BUDAPEST,2275762.1749,0,2206246.9912,0,4482009.1661
,,52800,38016000,Total,2275762.1749,0,2206246.9912,0,4482009.1661,11.789796838436
,,,,WallClock,310160.5537,,358973.1187,,669133.6724
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,2443021.1823,0,0,0,2443021.1823
,,92000,66240000,Total,2443021.1823,0,0,0,2443021.1823,3.6881358428442
,,,,WallClock,274887.5944,,,,274887.5944
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,9684638.1806,0,9684638.1806
,,49152,35389440,Total,0,0,9684638.1806,0,9684638.1806,27.365898360076
,,,,WallClock,,,231534.7979,,231534.7979
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,7210106.2619,0,0,7210106.2619
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,4591736.9519,0,0,4591736.9519
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,8526001.1009,0,0,8526001.1009
,,32000,23040000,Total,0,20327844.3147,0,0,20327844.3147,88.228490949219
,,,,WallClock,,678491.6062,,,678491.6062
Italy,IT-INFN-T2,,,INFN-BARI,17788014.2307,0,10683538.7333,945416.1056,29416969.0696
Italy,IT-INFN-T2,,,INFN-CATANIA,3639366.9606,0,0,0.0075,3639366.9681
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,82.3795,82.3795
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,8248411.2951,0,163058.7314,8411470.0265
Italy,IT-INFN-T2,,,INFN-LNL-2,11227948.8427,0,17462078.6567,474723.7260,29164751.2254
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,7161722.4776,0,50962.3394,7212684.817
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,14232658.6634,0,99167.2847,14331825.9481
Italy,IT-INFN-T2,,,INFN-PISA,0,0,10325031.3722,673.8890,10325705.2612
Italy,IT-INFN-T2,,,INFN-ROMA1,0,9196905.1544,0,0,9196905.1544
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,2145633.7327,0,2145633.7327
Italy,IT-INFN-T2,,,INFN-TORINO,4265336.3525,0,0,13.7264,4265350.0789
,,778340,560404800,Total,36920666.3865,38839697.5905,40616282.4949,1734098.1895,118110744.6614,21.075969488734
,,,,WallClock,4185421.8191,1705232.6968,1419615.2287,177377.4398,7487647.1844
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,70341450.6636,0,0,70341450.6636
,,112000,80640000,Total,0,70341450.6636,0,0,70341450.6636,87.228981477679
,,,,WallClock,,1805156.0626,,,1805156.0626
Latin America,T2-LATINAMERICA,,,CBPF,227884.3061,0,0,1706990.4583,1934874.7644
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,2437546.7267,0,0,2437546.7267
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1509554.0278,0,0,0,1509554.0278
Latin America,T2-LATINAMERICA,,,SAMPA,15417259.6086,0,0,1559744.0408,16977003.6494
Latin America,T2-LATINAMERICA,,,UERJ,0,0,173026.7648,0,173026.7648
,,183320,131990400,Total,17154697.9425,2437546.7267,173026.7648,3266734.4991,23032005.9331,17.449758416597
,,,,WallClock,1542769.3813,141240.5077,49831.0118,321107.2619,2054948.1627
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,180000,129600000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,6132931.6500,0,0,0,6132931.65
,,19600,14112000,Total,6132931.65,0,0,0,6132931.65,43.458982780612
,,,,WallClock,665999.4203,,,,665999.4203
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,526440.9555,0,0,0,526440.9555
,,10000,7200000,Total,526440.9555,0,0,0,526440.9555,7.3116799375
,,,,WallClock,70682.672,,,,70682.672
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,31073.0581,0,31073.0581
,,25460,18331200,Total,0,0,31073.0581,0,31073.0581,0.16950913251724
,,,,WallClock,,,6188.2616,,6188.2616
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1512390.6827,3190300.2226,0,1272533.3865,5975224.2918
Poland,PL-TIER2-WLCG,,,ICM,0,0,20122.0022,4073470.5933,4093592.5955
Poland,PL-TIER2-WLCG,,,PSNC,0,0,0,0,0
,,92000,66240000,Total,1512390.6827,3190300.2226,20122.0022,5346003.9798,10068816.8873,15.2005085859
,,,,WallClock,109737.8882,174294.7667,1512.9325,396569.852,682115.4394
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2867959.6594,3165338.5836,0,6033298.243
,,24000,17280000,Total,0,2867959.6594,3165338.5836,0,6033298.243,34.914920387731
,,,,WallClock,,165479.7614,49557.8763,,215037.6377
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,3611726.5699,0,3611726.5699
,,36800,26496000,Total,0,0,3611726.5699,0,3611726.5699,13.631214409345
,,,,WallClock,,,234639.7072,,234639.7072
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,6512022.4056,0,0,6512022.4056
Romania,RO-LCG,,,RO-07-NIPNE,962419.5500,5771658.1726,0,414440.1208,7148517.8434
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,735468.9794,735468.9794
Romania,RO-LCG,,,RO-13-ISS,929382.9164,0,0,0,929382.9164
Romania,RO-LCG,,,RO-14-ITIM,0,69310.2570,0,0,69310.257
Romania,RO-LCG,,,RO-16-UAIC,0,2183600.8673,0,0,2183600.8673
,,177800,128016000,Total,1891802.4664,14536591.7025,0,1149909.1002,17578303.2691,13.731333012358
,,,,WallClock,483903.7623,869842.8024,,188015.5266,1541762.0913
Russian Federation,RU-RDIG,,,ITEP,2957061.8683,774759.0444,26699.3075,1392211.5192,5150731.7394
Russian Federation,RU-RDIG,,,JINR-LCG2,3898831.2884,7343564.0229,2276136.1537,2417462.8142,15935994.2792
Russian Federation,RU-RDIG,,,RRC-KI,2461764.4053,389343.2628,0,1390965.5761,4242073.2442
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,0,0,0,0
Russian Federation,RU-RDIG,,,ru-PNPI,816094.5031,205021.9107,1340.5384,793641.6600,1816098.6122
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,2243100.6777,8020896.6783,2584873.7994,1104384.8153,13953255.9707
Russian Federation,RU-RDIG,,,RU-SPbSU,2475339.4025,0,0,1085.7786,2476425.1811
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,83214.3856,0,53060.5092,153609.7556,289884.6504
,,314408,226373760,Total,14935406.5309,16733584.9191,4942110.3082,7253361.919,43864463.6772,19.377008924179
,,,,WallClock,1566386.5428,1159045.6348,580338.9678,706623.0929,4012394.2383
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,1892421.0831,2524647.8805,0,0,4417068.9636
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2838720.9914,3044371.8886,0,0,5883092.88
,,46400,33408000,Total,4731142.0745,5569019.7691,0,0,10300161.8436,30.83142314296
,,,,WallClock,553583.4419,383007.04,,,936590.4819
Slovenia,SI-SiGNET,,,SiGNET,0,17849494.3439,0,0,17849494.3439
,,100000,72000000,Total,0,17849494.3439,0,0,17849494.3439,24.790964366528
,,,,WallClock,,892008.6864,,,892008.6864
South Africa,ZA-CHPC-T2,,,ZA-CHPC,5636964.4700,0,0,0,5636964.47
,,24000,17280000,Total,5636964.47,0,0,0,5636964.47,32.621322164352
,,,,WallClock,840546.1634,,,,840546.1634
Spain,ES-ATLAS-T2,,,ifae,0,7408151.9815,0,0,7408151.9815
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,15629302.9967,0,0,15629302.9967
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,8899803.0353,0,0,8899803.0353
,,113200,81504000,Total,0,31937258.0135,0,0,31937258.0135,39.184896463364
,,,,WallClock,,1298802.7135,,,1298802.7135
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,9149599.8770,0,9149599.877
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,646500.3038,0,646500.3038
,,140000,100800000,Total,0,0,9796100.1808,0,9796100.1808,9.7183533539683
,,,,WallClock,,,543235.5911,,543235.5911
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,0,0
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,5960882.9178,5960882.9178
,,21060,15163200,Total,0,0,0,5960882.9178,5960882.9178,39.311510220798
,,,,WallClock,,,,636798.3578,636798.3578
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,2772759.0612,0,0,2772759.0612
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,2772759.0612,0,0,2772759.0612
,,31480,22665600,Total,0,5545518.1224,0,0,5545518.1224,24.466672501059
,,,,WallClock,0,2772759.0612,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,13736282.1223,10480165.5348,13465477.3401,37681924.9972
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,12944414.2733,0,0,12944414.2733
,,196000,141120000,Total,0,26680696.3956,10480165.5348,13465477.3401,50626339.2705,35.874673519345
,,,,WallClock,,1366426.0573,187194.1789,1131578.0723,2685198.3085
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,19532.0469,0,19532.0469
,,20000,14400000,Total,0,0,19532.0469,0,19532.0469,0.13563921458333
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4736242.6408,0,0,4736242.6408
,,16000,11520000,Total,0,4736242.6408,0,0,4736242.6408,41.113217368056
,,,,WallClock,,383143.1898,,,383143.1898
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,0,0,0
Thailand,TH-Tier2,,,T2-TH-SUT,714925.7721,0,0,0,714925.7721
,,24400,17568000,Total,714925.7721,0,0,0,714925.7721,4.0694773002049
,,,,WallClock,86773.3742,,,,86773.3742
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,5353378.8322,0,5353378.8322
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,3675551.9099,0,0,3675551.9099
,,39200,28224000,Total,0,3675551.9099,5353378.8322,0,9028930.7421,31.990259148597
,,,,WallClock,,25689.2236,30045.4458,,55734.6694
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,4715991.0779,2818565.5878,630385.8626,8164942.5283
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,7126960.3920,7875994.4544,3037324.6168,18040279.4632
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,18550859.1634,1349141.4343,2778268.7041,22678269.3018
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,16392562.4873,1030.4725,1022677.7474,17416270.7072
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,27961.7917,0,299800.6392,327762.4309
,,169152,121789440,Total,0,46814334.9123,12044731.949,7768457.5701,66627524.4314,54.707144093445
,,,,WallClock,,4104548.2311,363944.9451,845550.8555,5314044.0317
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,18108610.3860,0,2026799.2364,20135409.6224
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,5805865.4838,0,6255234.8368,12061100.3206
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,19481730.1481,0,7069932.4598,26551662.6079
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,1794688.4816,0,1478398.5589,3273087.0405
,,110460,79531200,Total,0,45190894.4995,0,16830365.0919,62021259.5914,77.98355813995
,,,,WallClock,,1980957.663,,1664348.0795,3645305.7425
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,14869761.8222,0,320009.2005,15189771.0227
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,1208520.6755,0,1712907.1880,2921427.8635
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,18483118.6815,0,1086858.2069,19569976.8884
,,54092,38946240,Total,0,34561401.1792,0,3119774.5954,37681175.7746,96.751768013035
,,,,WallClock,,2530929.9074,,298873.2497,2829803.1571
UK,UK-SouthGrid,,,EFDA-JET,0,0,0,0,0
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4973115.9389,2367995.9724,0,1736857.4529,9077969.3642
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,783.2217,4628420.7847,7182.5583,4636386.5647
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,2146393.1940,0,1277691.7445,3424084.9385
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,3046817.3581,6147726.6475,219227.6237,2848408.7751,12262180.4044
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,4547818.7679,1828836.9247,4706099.4302,11082755.1228
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1330787.8299,0,0,1330787.8299
,,125576,90414720,Total,8019933.297,16541505.6334,6676485.3331,10576239.961,41814164.2245,46.247075945709
,,,,WallClock,837899.0817,1018841.2859,573522.805,1058315.8273,3488578.9999
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,2116582.7378,0,2116582.7378
Ukraine,UA-Tier2-Federation,,,UA-BITP,178647.2525,0,0,0,178647.2525
Ukraine,UA-Tier2-Federation,,,UA-ISMA,0.0000,0,0,0,0
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.0000,0,0,0,0
,,42000,30240000,Total,178647.2525,0,2116582.7378,0,2295229.9903,7.5900462642196
,,,,WallClock,32422.7118,,173483.7917,,205906.5035
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,16843337.9219,0,16843337.9219
,,100000,72000000,Total,0,0,16843337.9219,0,16843337.9219,23.393524891528
,,,,WallClock,,,422017.2709,,422017.2709
USA,T2_US_Florida,,,UFlorida-HPC,0,0,32297008.0254,0,32297008.0254
,,100000,72000000,Total,0,0,32297008.0254,0,32297008.0254,44.856955590833
,,,,WallClock,,,544986.8171,,544986.8171
USA,T2_US_MIT,,,MIT_CMS,0,0,24919149.4970,0,24919149.497
,,100000,72000000,Total,0,0,24919149.497,0,24919149.497,34.609929856944
,,,,WallClock,,,412864.6618,,412864.6618
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,18023593.5114,0,18023593.5114
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,100000,72000000,Total,0,0,18023593.5114,0,18023593.5114,25.032768765833
,,,,WallClock,,,475903.9053,,475903.9053
USA,T2_US_Purdue,,,Purdue-Carter,0,0,8056700.7601,0,8056700.7601
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,1388935.3380,0,1388935.338
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,17807287.6563,0,17807287.6563
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,3385206.4950,0,3385206.495
,,100000,72000000,Total,0,0,30638130.2494,0,30638130.2494,42.552958679722
,,,,WallClock,,,508494.043,,508494.043
USA,T2_US_UCSD,,,UCSDT2,0,0,18979804.8468,0,18979804.8468
,,100000,72000000,Total,0,0,18979804.8468,0,18979804.8468,26.360840065
,,,,WallClock,,,327085.1534,,327085.1534
USA,T2_US_Wisconsin,,,GLOW,0,0,38357190.3821,0,38357190.3821
,,100000,72000000,Total,0,0,38357190.3821,0,38357190.3821,53.273875530694
,,,,WallClock,,,1342558.3506,,1342558.3506
USA,US-AGLT2,,,AGLT2,0,41199010.7289,0,0,41199010.7289
,,96000,69120000,Total,0,41199010.7289,0,0,41199010.7289,59.605050244358
,,,,WallClock,,2199528.5798,,,2199528.5798
USA,US-LBNL-ALICE,,,NERSC-PDSF,6261993.1803,0,0,0,6261993.1803
,,48000,34560000,Total,6261993.1803,0,0,0,6261993.1803,18.119193230035
,,,,WallClock,387814.1814,,,,387814.1814
USA,US-MWT2,,,MWT2,0,63519596.1837,0,0,63519596.1837
,,144000,103680000,Total,0,63519596.1837,0,0,63519596.1837,61.265042615451
,,,,WallClock,,5584304.1219,,,5584304.1219
USA,US-NET2,,,BU_ATLAS_Tier2,0,37070325.5396,0,0,37070325.5396
USA,US-NET2,,,HU_ATLAS_Tier2,0,7286173.3086,0,0,7286173.3086
,,96000,69120000,Total,0,44356498.8482,0,0,44356498.8482,64.173175416956
,,,,WallClock,,2137606.6319,,,2137606.6319
USA,US-SWT2,,,LUCILLE,0,5118646.1049,0,0,5118646.1049
USA,US-SWT2,,,OU_OCHEP_SWT2,0,4268337.4867,0,0,4268337.4867
USA,US-SWT2,,,OU_OSCER_ATLAS,0,839674.3816,0,0,839674.3816
USA,US-SWT2,,,SWT2_CPB,0,25654392.1378,0,0,25654392.1378
USA,US-SWT2,,,UTA_SWT2,0,6497563.5400,0,0,6497563.54
,,96000,69120000,Total,0,42378613.651,0,0,42378613.651,61.311651694155
,,,,WallClock,,2013289.5003,,,2013289.5003
USA,US-WT2,,,WT2,0,51447339.7411,0,0,51447339.7411
,,96000,69120000,Total,0,51447339.7411,0,0,51447339.7411,74.431915134693
,,,,WallClock,,2808552.191,,,2808552.191
,Grand Total,6678988,4808871360,,147317369.1089,885941486.7424,373843623.0684,95148772.1481,1502251251.0678,31.239164839456
,Grand WallClock Total,,,,16636131.7814,51619704.3711,12166557.6007,9157177.8044,86806812.4964
