Time,ALICE::BITP::SE,ALICE::Bari::SE,ALICE::Birmingham::SE,ALICE::Bratislava::SE,ALICE::CCIN2P3::SE,ALICE::CCIN2P3::TAPE,ALICE::CERN::CASTOR2,ALICE::CERN::DPM,ALICE::CERN::EOS,ALICE::CERN::OCDB,ALICE::CERN::T0ALICE,ALICE::CNAF::SE,ALICE::CNAF::TAPE,ALICE::Catania::SE,ALICE::Clermont::SE,ALICE::CyberSar_Cagliari::SE,ALICE::Cyfronet::XRD,ALICE::FZK::SE,ALICE::FZK::TAPE,ALICE::GRIF_IPNO::SE,ALICE::GRIF_IRFU::DPM,ALICE::GSI::SE2,ALICE::Grenoble::SE,ALICE::Hiroshima::EOS,ALICE::Hiroshima::SE,ALICE::IHEP::SE,ALICE::IPNL::SE,ALICE::ISMA::SE,ALICE::ISS::FILE,ALICE::ITEP::SE,ALICE::JINR::EOS,ALICE::JINR::SE,ALICE::KFKI::SE,ALICE::KISTI_GSDC::SE2,ALICE::KISTI_GSDC::TAPE,ALICE::Kolkata::EOS,ALICE::Kolkata::SE,ALICE::Kosice::SE,ALICE::LBL::EOS,ALICE::Legnaro::SE,ALICE::MEPHI::EOS,ALICE::NDGF::DCACHE,ALICE::NDGF::DCACHE_TAPE,ALICE::NIHAM::FILE,ALICE::ORNL::EOS,ALICE::PNPI::SE,ALICE::Poznan::SE,ALICE::Prague::SE,ALICE::RAL::SE,ALICE::RAL::TAPE,ALICE::RRC-KI::SE,ALICE::RRC_KI_T1::DCACHE_TAPE,ALICE::RRC_KI_T1::EOS,ALICE::SARA::DCACHE,ALICE::SARA::DCACHE_TAPE,ALICE::SNIC::DCACHE,ALICE::SPbSU::EOS,ALICE::SPbSU::SE,ALICE::SUT::SE,ALICE::SaoPaulo::SE,ALICE::Strasbourg_IRES::SE,ALICE::Subatech::EOS,ALICE::Torino::SE,ALICE::Trieste::SE,ALICE::Troitsk::SE,ALICE::Trujillo::SE,ALICE::Tsukuba::SE,ALICE::UNAM_T1::EOS,ALICE::ZA_CHPC::EOS,ALICE::ZA_CHPC::SE
1355426929,13891.444489505928,277983.816497533,9410.429085719992,137539.23400941322,,746426.7239858133,,,1318071.4057580954,33434.78718820811,,,,247566.97221603757,156585.37401153328,19659.27239965029,14621.058929105233,1430949.635811175,2822973.5873628976,213727.70668573538,45247.977616614415,17128.893910680883,61870.87076445426,,78848.01804722485,,,1551.7534149892808,,,,,,100791.46390725013,,,55319.70969958737,50822.07912263383,,350726.1475915689,,,219863.4895564975,,,32572.995229986707,61565.99326036476,440083.107437347,166803.40600000002,299441.70297101606,,,,,,73370.0510517203,,27470.59809348484,23.152121989752757,6678.454173614794,57672.73206326457,,264311.49040854466,23466.47708245863,80944.83970786532,22842.349086151036,,,,
1357606072,13902.9512,271407.125,15433.0342,138697.172,,746418.9380000001,,,1345601.0,49172.3242,,,,261001.062,145214.141,19801.666,24309.6348,1510284.5,2948606.0,211575.656,45602.785199999984,19019.171900000005,72403.5391,,77969.4609,,,1551.8520500000004,,,,,,103713.484,,,55668.9727,48950.6055,,361148.969,,,244099.65600000002,,,32495.558599999997,59695.71089999999,460827.0,166803.40599999996,332030.46900000004,,,,,,114461.57,,27796.425800000005,28.254104600000108,5199.061039999999,54026.53910000001,,269849.781,23828.0898,80927.3125,21537.105500000005,,,,
1359785215,13902.951200000003,271407.125,15433.034200000002,138697.17200000002,,746418.9380000001,,,1345601.0,49172.32419999999,,,,261001.062,145214.141,19801.665999999997,24309.634799999996,1510284.5,2948606.0,211575.656,45602.785199999984,19019.171900000005,72403.53910000002,,77969.46089999999,,,1551.85205,,,,,,103713.48400000001,,,55668.97269999999,48950.6055,,361148.969,,,244099.65600000002,,,32495.558600000004,59695.71089999999,460827.0,166803.40599999996,332030.46900000004,,,,,,114461.57,,27796.425800000005,28.254104600000105,5199.061039999999,54026.53910000001,,269849.78099999996,23828.089799999994,80927.3125,21537.105500000005,,,,
1361964358,13902.951200000003,271407.125,15433.034200000002,138697.17200000002,,746418.938,,,1345601.0,49172.324199999995,,,,261001.062,145214.141,19801.666,24309.634799999993,1510284.5,2948606.0,211575.65600000002,45602.7852,19019.1719,72403.53910000001,,77969.46089999999,,,1551.85205,,,,,,103713.484,0.0,,55668.9727,48950.6055,,361148.969,,,244099.656,,,32495.558600000004,59695.71089999999,460827.0,166803.40600000002,332030.46900000004,,,,,,114461.57,,27796.425800000005,28.254104600000108,5199.061039999999,54026.53910000001,,269849.781,23828.089799999994,80927.3125,21537.1055,,,,
1364143501,13902.951200000001,271407.125,15433.034200000002,138697.17199999996,,746418.938,,,1345601.0,49172.3242,,,,261001.06200000006,145214.14100000003,19801.665999999997,24309.6348,1510284.5,2948606.0,211575.65600000002,45602.7852,19019.1719,72403.5391,,77969.4609,,,1551.8520500000002,,,,,,103713.484,0.0,,55668.9727,48950.6055,,361148.969,,,244099.656,,,32495.558600000004,59695.7109,460827.0,166803.40600000002,332030.46900000004,,,,,,114461.57,,27796.4258,28.254104600000108,5199.06104,54026.5391,,269849.7810000001,23828.089799999998,80927.3125,21537.105499999998,,,,
1366322644,13902.9512,271407.125,15433.0342,138697.17200000002,,746418.938,,,1345601.0,49172.32419999999,,,,261001.06200000006,145214.141,19801.665999999997,24309.6348,1510284.5,2948606.0,211575.656,45602.7852,19019.1719,72403.5391,,77969.4609,,,1551.85205,,,,,,103713.484,0.0,,55668.97269999999,48950.605500000005,,361148.96900000004,,,244099.656,,,32495.558600000004,59695.7109,460827.0,166803.406,332030.469,,,,,,114461.57,,27796.425800000005,28.254104600000105,5199.06104,54026.53910000001,,269849.78099999996,23828.089800000005,80927.3125,21537.105499999998,,,,
1368501787,14336.432941760835,271407.125,15433.034199999998,138697.17200000005,,746418.938,,,1598741.2901946306,49172.3242,,,,261001.062,145214.141,19801.666000000005,24309.6348,1510284.5,2948606.0,211575.656,48297.97031595079,21599.896742775065,72403.53909999998,,77969.4609,,,2258.4199660162194,,,,,,106422.81328090988,11830.759375279622,,55668.9727,48950.605500000005,,361148.9690000001,,,244099.65600000002,,,32495.558600000004,59695.71089999999,460827.0,167179.00357532746,332030.46900000004,,,,,,114461.57,,27796.425800000005,28.254104600000105,5199.061039999999,54026.53910000001,,269849.78099999996,23828.08980000001,80927.3125,21537.105499999998,,,,
1370680930,14696.379200450414,201875.69597831645,32892.89818650774,140870.19355699647,,825124.8201590491,,,2800315.9862543126,49146.33574353998,,,,273597.8231056481,156150.02827810711,16479.14492480162,24518.362703376042,1383630.7238557655,2966685.3070776165,223982.10297871844,88469.07689558202,67467.56666385641,73940.32190420735,,78854.88266333041,,,5080.097759341155,,,,,,155572.28763135118,133089.63273118887,,53810.836914667016,62116.14844464624,,363019.0180014279,,,247103.24620248927,,,32892.684634464524,58526.084114601705,487579.1361660678,155676.3143785348,333974.46044148447,,,,,,129133.97594872759,,29182.575487961592,34.031633565576286,4631.8933969028785,70695.65880570983,,268690.29000649456,25421.476222884492,82154.94348805655,20291.8722130597,,,,
1372860073,14076.525340182248,109518.6166923315,67237.9694973332,138638.11876559496,,938224.3477878633,,,3728395.035343321,49106.465074258085,,,,282462.634980114,169419.58491739875,12315.293175015724,24780.20198186716,1202224.7895672293,2990813.319253608,246416.46874491445,127404.16265665382,112631.419006778,78127.64246926316,,81687.32711522467,,,7473.470599366561,,,,,,205426.63994406041,273989.7969031803,,46547.02123808056,79371.39934262802,,351680.11872336926,,,251113.17476378294,,,31905.988511939286,58833.7759242655,517874.6977202044,145104.9200170007,338140.9518105292,,,,,,157908.4479484854,,30004.035017553724,43.54942556179228,3745.3054955283874,98329.76724755192,,259003.72414726618,27674.958491572033,79779.65404300064,18556.65866130818,,,,
1375039216,13645.354955205552,86696.23022632927,83730.6393197884,142919.75467975007,,972619.450297472,,,3758012.743584757,49096.57586787228,,,,289061.3959857435,172303.8254979843,11399.092421738114,24943.677940484642,1147787.809373599,2996858.621360734,260645.34108278644,145365.15900972352,117396.41309986444,90516.57084114938,,88433.18877167895,,,7724.344816592235,,,,,,219593.5440143717,323884.65242349764,,41877.076332872384,84267.14950334257,,354370.8673856923,,,252120.9786976522,,,31766.810482962203,64995.61851535148,527170.2990891912,150952.82512369278,340364.9913839877,,,,,,177511.77529334516,,29257.006401078812,48.74111199659191,3401.2135157747043,110158.46639806127,,257382.9233133967,28426.12031713174,78439.3260181052,18449.358703707258,,,,
1377218359,14079.463472700445,86701.88473807761,82999.37311119048,159166.29793893336,,972622.4077647406,,,3886053.9634351716,49113.343638621925,,,,307207.565326371,174042.11646906345,11284.769462425866,25079.155270203064,1156716.9548404333,2996850.1750238654,267457.67139650317,182364.4832168526,125429.13406661597,104053.48962532093,,94503.06509922282,,,8138.4636938161575,,,,,,236094.94849576417,342308.85433988646,,42987.99683452015,85833.70335221075,,378922.15308541176,,,252123.939855867,,,33443.43073302162,70305.18869196944,534688.0899475801,160483.91409526608,340367.6458527379,,,,,,187215.23331180256,,29154.188161564205,51.624180881536816,3441.001580554701,112256.42887688277,,275944.74171110505,28540.08366459368,82128.16966336212,19080.537264586994,,,,
1379397502,14656.35929211487,86705.3574906974,82509.95866276644,170312.7647013698,,972625.3381788548,,,4026610.363568251,49134.76413393367,,,,315492.7638658843,175230.30250151013,11252.021067635253,25115.71697850805,1253603.1383423088,2996846.619575614,270615.0954482702,204120.97538653563,134549.74547969337,109030.46840834469,,98825.19971512603,,,8981.901322004185,,,,,,242657.8081697781,342310.5135043102,,43749.617901663296,86947.48646572734,,387736.65886592463,,,252126.89563944167,,,33891.81448539041,73775.51388113762,538768.7548056876,167371.99837801963,340370.3331143054,,,,,,198200.87414060446,,29235.868333840815,54.52869634113071,3724.439650547989,114876.85894038019,,292692.7702688497,28573.796407998692,83719.63790666166,19568.150405263557,,,,
1381576645,15146.10260978658,86701.84228316562,82116.93253409519,175432.00099222158,,972628.3243153826,,,4127278.552501557,49154.97720779602,,,,317574.67818655167,175231.53450274526,12111.737498044788,25101.243463083687,1381644.814143614,2996849.6169132525,271159.5023621218,209271.20961927684,152202.90688076394,110075.00954490001,,104377.82194729474,,,9516.245836954577,,,,,,248251.07147201087,342311.8347123326,,43923.011040628226,87383.35328295082,,388108.77760622406,,,252129.89317642731,,,33738.98507793751,80425.67940255371,543236.738026059,169255.41271840024,340372.1323369697,,,,,,207181.93299747616,,29006.70989328978,57.54097283767706,3915.2787681304203,116413.27621132927,,299288.3449768533,28586.15137933683,84521.19094902731,20018.182201538362,,,,
1383755788,14807.871055952197,85712.14496499603,81806.15710901111,177026.5707722113,,972627.2743564469,,,4058294.9430779014,49107.68538795985,,,,323694.3697220611,174427.23466665985,13874.06035887123,25128.63997472498,1451425.515422037,2996849.6531743016,270579.2489128079,220684.1755248447,166953.8591363988,109828.97904768458,,110565.07358565839,,,9488.547855474284,,,,,,255342.41780670447,342312.56672913104,,43398.58237481443,87583.9572961166,,384141.9883761053,,,252130.45634684328,,,33319.234083131756,85387.38935633076,551131.8854329169,163786.06557065118,340373.3979812906,,,,,,211247.34279552026,,28409.76733466369,59.442285407740556,3896.240191058535,116180.33981402765,,303245.72116535914,28387.401520246072,85671.31686255224,20417.78654801918,,,,
1385934931,13564.378907894567,80273.01219784276,77925.59075292909,166795.6190548679,,972577.7015486545,,,3854959.7824604763,47779.11931287887,,,,313461.13651104167,169565.19171206042,12776.061466019928,23661.009341102184,1449942.8314168288,2996816.170967378,259425.25517963473,223311.76627232303,174601.15985326638,105903.005630795,,110607.63387368925,,,8864.102021273813,,,,,,251584.47583297206,342301.102436764,,40148.326408556604,82012.0197306638,,349835.7979214423,,,252099.6362698277,,,31233.288620910746,84170.41587314167,534368.6646106765,160263.2003439833,340348.917257779,,,,,,209008.55036544922,,25346.337578200208,200.78158605852585,3816.806546966961,112335.75998235427,,288181.85064808873,28023.469333730765,80200.24782824695,19784.641378214437,,,,
1388114074,12733.810213688557,75818.13052165254,71815.42483885166,158451.84950324573,,972526.5518188067,,,3755187.4137625517,46505.866301127215,,,,300129.5636196042,173599.2124623165,10624.506641838549,22206.495328025547,1451858.979714164,2996781.228372954,259039.6074753875,219929.69110725704,192238.52643489186,104296.67012770695,,107904.16671086798,,,8194.849332864527,,,,,,247837.1406123392,342291.38475839235,,36978.96679118181,75144.10671778981,,328315.60833837953,,,252066.79505620478,,,29393.615486195653,82276.32214399158,511863.0362848607,163191.972028949,340311.2576680528,,,3391.766005308444,,,203443.64335731353,,22729.944746103,1359.6505966980135,4144.052150098792,110218.78490717827,,269243.1685912382,28163.825376715024,74299.0745576134,19253.01148934396,,,,
1390293217,12503.65719583871,75743.97754073903,68556.90795566724,159000.06421149132,,972523.8342954811,,,3696910.8969214964,46503.72875548915,,,,300037.3588745329,184019.2673205221,10436.694921800488,22507.223063258563,1415717.8578084372,2996779.624771166,274094.2976722769,219494.23519324692,217385.011440426,106592.77277367306,,108139.46223333277,,,7980.880127967901,,,,,,251060.94979447633,342294.2261250534,,37022.77509231637,74125.91363102393,,338671.5342660799,,,252065.18081930588,,,29189.323570920296,81513.1556726399,509312.5972766505,165089.62506547465,340300.6122977616,,,6559.84608245058,,,196839.90853587037,,22664.776384784444,3442.3786041784697,4788.234693579059,110899.76677084989,,267173.0315560213,28117.031220814046,73846.5091932964,19435.317035253975,,,,
1392472360,13873.165647734237,75673.52991472716,69595.4755473978,161248.11706609404,,973682.7640056673,,,3687899.721256504,46506.597681507345,,,,300389.81702511036,187700.96027767207,10972.526112917887,23226.547648080108,1341762.1062636394,2996782.4105425314,288751.0670104577,222162.8529576981,236889.55489039983,115966.94325936987,,109732.58481748402,,,10527.66983633956,,,,,,259506.45743565855,342297.1332576239,,38735.95802107714,80192.65941011916,,347789.4922943018,,,252068.035535676,,,29357.12524200302,81522.45498621062,514703.438219946,171111.01478055195,340316.3055710553,,,9077.741454921728,,,188833.89849071368,,22809.619873939948,6348.6172792054185,5534.870040284921,110712.0176468852,,273069.7297835308,27783.358907418093,74101.61575781135,19574.724333130856,,,,
1394651503,15491.26067667588,75677.93368643902,75204.16088323947,170618.0195600751,,974965.8997731387,,,3781404.1043081386,46509.57331690759,,,,317952.8991770487,190133.6314731259,12169.139873347658,24288.644045177367,1368830.6876905859,2996785.315284431,311986.4086503438,231555.6454378994,242312.79716848757,140205.56547235686,,117381.81177867194,,,14775.093907782615,,,,,,278772.5676874936,342300.0661089197,,43122.905000909755,104492.05670995335,,365434.9554454697,,,252070.97355212923,,,30367.181471135642,86394.74390572216,555171.146893456,176472.1711607609,340335.7368899691,,,17491.342937982216,,,189271.9920785714,,23332.529749818426,10063.072310364403,7796.66273387511,112321.60723626683,,293874.388947588,27872.338234771112,75876.32965463391,20227.30978667005,,,,
1396830646,15659.914918373808,75681.4595134763,82782.28813421447,176361.4125192499,,975093.0484374717,,,3850912.7996411594,46512.566142672804,,,,347241.88615383324,191733.39007346693,12965.17029239859,24879.682251984763,1432253.7350074113,2996788.2850357294,325986.4759464664,237522.9614235718,242315.6357305407,155704.36401842925,,126861.60548347139,,,16962.608835113657,,,,,,300298.1599958603,342302.9560778593,,47587.1389689454,135290.97006272917,,377941.88261227106,,,252073.90300937864,,,31078.183280286692,93493.90618086835,622076.6735930739,176434.77113311226,340342.38095853024,,,28718.83925530623,,,198071.6465065044,76.80046338027093,23605.39189808187,14044.179141426439,11247.675774816566,113701.7166249917,37081.78689870064,317329.5937051469,28708.271264833664,77223.12582841545,20803.57892991564,,,,
1399009789,15497.614736907984,75670.25493857896,88245.64964149808,174950.7155297008,,975092.185013554,,,3847199.1527904673,46511.91065580546,,,,364373.2867812597,191018.3340661145,12818.118196489628,24706.486321961125,1464851.0128114168,2996786.4322804366,318384.1942500151,236020.48324179393,242312.89392585412,154822.50285740313,,130325.95931764881,,,17100.051207316657,,,,,,329147.2176836037,342297.67574920686,,49250.98551463931,150895.18085971978,,377571.3477364514,,,252072.01201298373,,,31122.367260912568,99459.83829669715,667408.9006309968,174281.98652083002,340338.24660565273,,,35827.01240961783,,,205736.4311880399,167.19753509995678,23612.2537444056,19354.162915945675,12741.927454792058,113064.36578335424,114909.97203391594,332943.28008369077,28995.40469324137,77455.44750748668,20793.862203497927,,,,
1401188932,15339.93453158206,75648.99966511797,89143.95743091364,172417.20990086475,,975087.0490217397,,,3815096.2168082874,46513.30821909395,,,,281501.085040795,188682.21985988627,12305.712233832626,24064.615481201487,1454759.8060445094,2996779.950857701,302012.8771181586,233023.4426915443,242308.59363564115,152025.0173361249,,128189.27543552735,,,16662.308869492386,,,,,,370077.1027149914,342291.18283593503,,49056.94349669802,151268.14553560354,,372830.6181004501,,,252065.59972489713,,,31035.917437699965,103467.04277293856,675521.813476257,172379.1835885842,340315.6905709214,,,37216.68506838435,,,209125.27812729945,197.26474884661275,23532.242833597644,27141.377544658702,12176.027311534606,111520.53777205164,155419.2438188705,341344.79300292913,27897.236097129273,77034.71658019253,20449.768844401406,,,,
1403368075,15339.189464426257,75648.58805429471,88442.32511412828,171305.0547631876,,975085.6704325413,,,3806296.2002382213,46524.722974232194,,,,133879.00096956402,187555.25365897958,12115.92172305282,23611.261126304096,1443943.9123854714,2996778.303996734,293859.4877589536,234243.46981640853,242309.64995535114,150636.2199239116,,126686.43803690959,,,16551.34076802121,,,,,,397255.44649351505,342292.69717968855,,48723.26071940876,148221.0379797768,,370660.700323405,,,252063.99685600394,,,30974.50847979922,104768.46476970526,668966.4678054543,172352.5374691198,340300.26697106607,,,36334.16505702998,,,211984.58078380802,197.09197999999998,23488.025170382025,34591.09868756882,11774.169883648961,110863.64963292258,155096.78985462358,345492.30052336724,27190.921047034975,76739.09082947834,20282.872657508684,,,,
1405547218,15342.197069486812,75660.55017777669,88180.79077247615,171293.28528972866,,975088.5320050723,,,3807370.055549328,46535.483730068685,,,,78182.29659051576,187463.41888921632,12084.371964627175,23613.98579527528,1443997.3219900588,2996781.0791445356,294079.09554283007,237120.09488441073,242308.98529727402,150588.45705943363,,126561.65983734053,,,16484.38967461686,,,,,,406693.6522561766,342295.5028069997,,49184.844576071395,148358.81538866984,,370611.0490296036,2.6833493770097308,,252066.9189344829,,,30973.586007454447,104642.85043126729,663933.4756925526,172355.27615554782,340303.2908848695,,,36067.5920115249,,,217754.85988805012,197.09198000000004,23486.329919287196,40176.57197565306,11643.195755031782,110846.96430566507,155051.52334342388,348022.6151212037,27106.86287578584,76731.8739817469,20267.924616324894,,8775.790082197727,,
1407726361,15337.358376154898,75659.1199348232,88445.51575328512,171136.0894198649,,975091.5216306912,,,3814319.896897898,46551.17871025376,,,,92764.30790797378,187393.34649553208,12023.731722553226,23616.872131584103,1447896.0881005651,2996783.913770577,294439.7759255667,238803.6331923631,239668.96856267317,150559.4685234451,,126492.92789208802,,,16450.54379833574,,,,,,423452.77161115175,342298.50370471214,,49935.34758334122,149293.99996517302,,370578.76900002774,5.709891819510996,,252069.91473583147,,,30970.346933824152,104920.83093459542,656607.162818583,172353.45769241278,340306.25232431164,,,35839.871969233005,,,243937.82805787676,197.09198000000004,23504.86795729404,44391.826571529986,11575.413139875414,110832.49436475226,155010.83802609253,349681.31094507413,27108.641287145892,76662.44891283062,20256.827796475824,,33864.793856094315,,
1409905504,15304.918504387937,75620.59410254756,89650.384206405,170716.28994522747,,975094.4358294604,,,3859212.762635988,46598.18962590025,,,,124199.41862637372,187279.18758814348,11985.63415311663,23619.943779776364,1454663.6285232557,2996786.792024322,294631.3872621851,240068.31394882084,235705.9212304322,150551.34657428676,,127269.95022416252,,,16450.57960125427,,,,,,451957.93393690384,342301.3717671895,,50587.6296354652,150301.83559182807,,370483.87904361344,9.479342902247485,,244070.58203056132,,,30959.234751460186,105337.17603456342,667965.7848712992,172325.5458039195,340309.2168061852,,,35799.76811978845,,,283763.3508632277,197.07364454043764,23513.48697587591,46150.164946260506,11974.17224213599,110838.15770940752,154959.1408401886,353096.9800687025,27105.750332865162,76396.37882498314,20253.61982682112,,53525.739837549314,,
1412084647,15241.011837530545,75536.3360863175,92489.52967986427,170404.13799673558,,975097.0952428346,,,3974282.1540773776,46668.221435177,,,,159818.98997718457,189086.0055657592,11942.287176190599,23610.22198045261,1457824.7763836104,2994182.0360947335,294529.9966874691,242812.50637331232,233448.88490858593,150497.30646161363,,128693.72881861313,,,16310.031771872567,,,,,,483125.75652369857,342300.1102517329,,51705.06716294537,150820.93645344937,,370266.9742574741,14.216567099210998,,147484.75095302396,,,30933.096434763585,105925.11434999402,737548.7948972662,172269.56753376173,340312.02382140147,,,35697.28029056388,,,313046.26426368195,196.86936004043764,23457.73810642495,48853.63618672885,13027.108260459356,110791.14282017192,154794.4806839259,365476.5810687769,27045.782692637058,75872.7415651711,20225.262851905907,,54876.28534194312,,
1414263790,15188.308182990811,75452.28820825327,95506.26496127812,170269.00481735673,,975098.2844440888,,,4123446.4792438485,46729.82990111165,,,,172717.53250644082,198819.50869253496,11868.447808137738,23589.45151260189,1463255.9296153951,2985734.49070724,294778.6967088536,245332.17110171163,231999.93648190371,150375.42455944815,,128858.6112717521,,,16144.251776383462,,,,,,511058.3522986378,342291.80863432377,,53093.01106635707,150976.93448829392,,379747.42648737365,18.051418795598096,,105436.98008496925,,,30890.374807136992,106863.2674404179,830198.3540313232,172226.919409815,340315.2492608166,,,35156.01668612154,,,327812.48447368375,196.68341099999998,23387.649020820878,51361.26389923318,14131.220402101319,110682.48010598062,154597.6364914169,391771.6492847139,26880.3554939279,75293.65754089784,20165.986008756117,,68804.24227023304,,
1416442933,15173.387615333688,75413.75339634376,97240.1133645233,170173.98140456682,,975097.920251181,,,4198727.068938149,46757.890645484345,,,,172645.33332754872,207017.31131475896,11831.003376745546,23580.600976836562,1471948.8095833734,2980296.4327884084,295295.40582649485,246052.28134056643,231474.7251411019,150302.2129651021,,128356.66444498021,,,16117.664277687756,,,,,,523809.1309357005,342286.17347396794,,53857.70768448897,151130.8981302387,,395411.4951440856,19.524262397023364,,165785.08933042793,,,30860.024454397946,107624.75052414887,872457.3981082093,172215.58815802447,340318.47668162675,,,34721.72797207649,,,334170.6316349816,196.68351334092142,23358.541714323565,51429.826187314626,14660.803493698375,110618.02637139344,154524.79213830997,408359.9680603279,26768.13490668474,75014.48475457457,20129.000764279735,,89487.91934117471,,
1418622076,15173.384120267008,75407.80343782007,98019.81795934959,170164.46715618036,,975097.6515831572,,,4198819.803115994,46760.18606422214,,,,172929.14003895997,207392.25682926204,11829.809421768285,23581.235681971873,1475358.6247399421,2980701.445145525,295470.2815397604,246063.38175254397,231470.4004772486,150303.55872140313,,128362.73191381365,,,16117.660782621077,,,,,,523903.7025658137,342286.1897986428,,53996.349738492514,151215.00520061998,,401435.8613286988,19.649730958530462,,179579.6706282817,,,30855.481262786874,107804.41559567707,874281.1159029657,172215.5748633483,340319.84567474085,,6.975510939306547E-4,34723.425122256536,,,337267.381064179,196.68357166362057,23356.669615490096,51430.11077097476,14754.500570910375,110615.14295850391,154523.90562842277,408907.0470588978,26765.008962407257,74988.62456298812,20126.486917348528,,96463.96087118053,,
1420801219,15173.367293353658,75407.80395762103,98029.08370924374,170164.26303990217,,975097.6610079631,,,4198849.18232643,46760.19787387296,,,,172974.632255115,207391.88273989852,11829.677651043083,23581.222670824678,1475380.3720054193,2980705.727270498,295470.46587740467,246063.92908308364,231483.9927760805,150306.3559082401,,128362.6984553163,,,16117.6449861587,,,,,,523903.8715122777,342286.19089723995,,53997.04785665293,151218.45067521418,,401443.3276663331,19.650907955327185,,179576.31803485964,,,30855.48279093923,107804.66052778026,874273.4722814772,172215.5079707664,340319.84690137,,0.0018924407070933886,34723.43218053594,,,337267.86769723275,196.6835570721044,23356.671053713922,51430.111609997264,14755.301709075653,110615.09954861243,154524.28027066047,408913.09379802714,26764.957651959023,74988.56617823351,20126.46004373749,,96467.20058364284,,
1422980362,15173.36093883715,75407.8039126358,98029.43029388263,170163.92711882578,,975097.6783067363,,,4198895.718855335,46760.23309202219,,,,173031.29990826081,207396.02074754616,11829.571299829433,23581.200891345055,1475401.4194101929,2980707.4213481685,295470.80147352006,246063.87054975127,231488.92668479058,150307.928981271,,128362.52802737568,,,16117.633078151604,,,,,,523902.3197687527,342286.1915435949,,53997.46326718132,151230.93295085116,,401457.58363717486,19.652249012309156,,179583.90129860025,,,30855.456531137483,107804.6502508372,874269.4956364539,172215.21680125268,340319.8483840629,,0.0030058888153063424,34723.672321043545,,,337262.77907219424,196.6835529497626,23356.654399159783,51430.11352923801,14758.076118729448,110614.93105560192,154524.76616856293,408919.91685909603,26764.90152585614,74988.47526943115,20126.424272936027,,96466.88542403278,,
1425159504,15149.283704715866,75407.98180152962,98026.60160478133,169814.37169378373,,975995.6134113332,,,4408347.056963986,46767.92044607676,,,,227219.96116526914,211534.63113120839,11743.269152557941,23581.099958775405,1497526.2476998619,2960008.859517476,295548.5499639943,247278.84324464045,249593.1534827207,152486.8974011162,,128254.55888625616,,,16073.320596647169,,,,,,530775.1602111749,342290.42033559823,,54474.16836933943,157891.36374124276,,418408.3146587554,22.4702786435937,,187024.21575151035,,,30818.619126893675,107732.44656783852,872646.4951290365,171303.48161614302,340319.8496086269,,2153.103877366648,34726.27909664046,,,337261.05483654514,196.79309831632486,23326.811864411124,51431.03331084539,16166.162918869659,110398.06415067297,156659.42049512157,413795.9811804769,26723.821661443657,74893.11625061758,20069.138050749712,,96464.63357105272,,
1427338647,15113.17858340222,75410.42112707178,134268.9671976172,167831.71483960954,,985152.0011506726,,,4827242.053668262,46971.30629081692,,,,550334.8581167312,234726.02443720849,11420.651605741714,23213.957365195776,1629106.9016486718,2862936.829704224,302540.01687863644,249623.7528629083,286012.97684109,164482.69698028322,,127642.8936702664,,,16010.01814439313,,,,,,548187.3819747217,348955.00325648405,,57426.58817500246,194986.60110145726,,513676.6979519365,32.58464985034465,,230845.81451332866,,,30602.071138412226,107311.70208656293,905828.8866606622,170056.378782032,340329.13234262745,,7017.687089735865,34750.87178355329,,,322437.069798372,197.00779611596758,23157.921484057224,51439.52341487715,24509.840078376674,109170.79914179572,161100.20451336168,441091.8992896145,26489.63748579473,74353.01490949847,19744.442013625987,,106300.1661645639,,
1429517790,15102.514844097826,75419.98567550175,173083.61421372698,166215.36704111402,,995779.3770145869,,,5078666.846634092,47188.23728105967,,,,826441.727735064,252677.61402070237,11186.768006920127,22801.19585125147,1738931.6459881398,2801722.1632325463,321320.08973861614,250034.20494991494,302028.6092411068,173924.2355914747,,127103.5119858876,,,15985.567979224672,,,,,,561743.5281484274,422666.8966970982,,60293.82115914242,223183.62990822317,,589767.2797104877,41.19685848023956,,267349.82031406625,,,30424.026757297303,106947.37450505838,991544.5206875049,169723.39631722835,340348.56000819034,,9852.481478903073,34693.60076823937,,,307191.72431905067,197.11291500000004,23032.492434211632,51448.83052425315,32276.318638163204,108187.39587244054,167210.51377736795,463489.3678856378,26300.371285037094,73915.39535157738,19479.172095848568,,118732.3261234115,,
1431696933,15103.332051334886,75420.95861562123,171747.03004858547,166226.3899713094,,1002507.5921656903,,,5239672.955630328,47225.346279973746,,,,830465.9127553809,249940.4382507251,11180.682809460552,22755.491658198396,1738541.7584810606,2819573.5766686127,338112.44891489716,248668.96169632452,296965.11421186756,172776.02085100996,,126732.06781180501,,,15972.430664687017,,,,,,569673.3852555433,548812.4507487963,,60591.88757782935,214905.81528481087,,583975.4541712711,42.77276480782892,,272186.4668761742,,,30421.88854006801,104755.8336036372,1080879.0575991012,169728.2087846459,341954.7496549582,,18130.459443256106,34512.29688353007,,,306209.7192306408,197.112915,23038.391825985185,51451.88173823491,33232.4441310547,108204.30835569144,174826.05725528835,461166.4345113628,26303.736794152657,73907.2304745143,19478.617640010227,,122070.93715246381,,
