CSV Dump from EGI accounting portal for the period 12/2014 to 12/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,2928191.2511,0,0,2928191.2511
,,21120,10999296,Total,2314642.3062,0,1026117.0888,0,3340759.395,30.372483793508
,,,,WallClock,315229.6803,,150243.4752,,465473.1555
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4530360.8950,0,0,0,4530360.895
,,24000,12499200,Total,4530360.895,0,0,0,4530360.895,36.245206853239
,,,,WallClock,531795.5906,,,,531795.5906
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,341386.3850,0,341386.385
,,11200,5832960,Total,0,0,341386.385,0,341386.385,5.852712602178
,,,,WallClock,,,47808.6259,,47808.6259
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,1029956.6911,0,0,1029956.6911
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,687528.2280,0,0,687528.228
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,1244680.4308,0,0,1244680.4308
,,24800,12915840,Total,0,2962165.3499,0,0,2962165.3499,22.934360830577
,,,,WallClock,,292532.7627,,,292532.7627
Italy,IT-INFN-T2,,,INFN-BARI,3839854.9757,0,3328410.4980,0,7168265.4737
Italy,IT-INFN-T2,,,INFN-CATANIA,2777084.1450,0,0.0025,39.2375,2777123.385
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,1618714.6904,1618714.6904
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,4742796.5284,0.0000,52.9975,4742849.5259
Italy,IT-INFN-T2,,,INFN-LNL-2,13320768.6827,0,3636828.4153,354.8397,16957951.9377
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,1875014.6245,0,1.1972,1875015.8217
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,15607876.9523,0,96.1900,15607973.1423
Italy,IT-INFN-T2,,,INFN-PISA,0,0.0973,8428109.2697,242.0888,8428351.4558
Italy,IT-INFN-T2,,,INFN-ROMA1,0,1325252.1686,0,0,1325252.1686
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,2171283.5224,0,2171283.5224
Italy,IT-INFN-T2,,,INFN-TORINO,8276423.2934,0.0044,0.0000,28.3066,8276451.6044
,,525200,273524160,Total,28214131.0968,23550940.3755,17564631.7079,1619529.5477,70949232.7279,25.938927196742
,,,,WallClock,3949585.4646,2524363.4611,2317430.7947,177644.7707,8969024.4911
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,15586089.4086,0,0,15586089.4086
,,80000,41664000,Total,0,15586089.4086,0,0,15586089.4086,37.4090087572
,,,,WallClock,,753946.006,,,753946.006
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,715378.2706,715378.2706
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,426228.2100,0,0,426228.21
Latin America,T2-LATINAMERICA,,,ICN-UNAM,657073.1648,0,0,0,657073.1648
Latin America,T2-LATINAMERICA,,,SAMPA,12875794.4558,0,0,0,12875794.4558
Latin America,T2-LATINAMERICA,,,UERJ,0,0,91308.0000,0,91308
,,144768,75395174.4,Total,13532867.6206,426228.21,91308,715378.2706,14765782.1012,19.58451879541
,,,,WallClock,1134917.4386,47477.4813,18977,87089.1103,1288461.0302
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,3220130.2806,0,0,0,3220130.2806
,,19600,10207680,Total,3220130.2806,0,0,0,3220130.2806,31.546152314728
,,,,WallClock,,,,,
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,24376.8968,0,24376.8968
,,25460,13259568,Total,0,0,24376.8968,0,24376.8968,0.18384382356952
,,,,WallClock,,,9036.6929,,9036.6929
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,679359.3702,1255441.4895,0.0000,1792534.1086,3727334.9683
Poland,PL-TIER2-WLCG,,,ICM,0,0,229038.3767,3022142.6558,3251181.0325
Poland,PL-TIER2-WLCG,,,PSNC,684964.3056,254753.8108,0,203457.4231,1143175.5395
,,76800,39997440,Total,1364323.6758,1510195.3003,229038.3767,5018134.1875,8121691.5403,20.305528404568
,,,,WallClock,189159.2325,160295.0557,17220.935,387804.1684,754479.3916
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,117758.9786,721397.2957,0,839156.2743
,,24000,12499200,Total,0,117758.9786,721397.2957,0,839156.2743,6.7136798699117
,,,,WallClock,,14666.2361,89932.287,,104598.5231
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,2686157.5013,0,2686157.5013
,,27480,14311584,Total,0,0,2686157.5013,0,2686157.5013,18.769113896128
,,,,WallClock,,,204386.5697,,204386.5697
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,364041.3634,0,0,364041.3634
Romania,RO-LCG,,,RO-07-NIPNE,1099133.5339,829662.7064,0,122270.8744,2051067.1147
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,87263.7761,87263.7761
Romania,RO-LCG,,,RO-13-ISS,1882366.9161,0,0,0,1882366.9161
Romania,RO-LCG,,,RO-14-ITIM,0,10432.3464,0,0,10432.3464
Romania,RO-LCG,,,RO-16-UAIC,0,19319.3150,0,0,19319.315
,,152000,79161600,Total,2981500.45,1223455.7312,0,209534.6505,4414490.8317,5.5765558448793
,,,,WallClock,441357.6106,175533.5653,,34624.6297,651515.8056
Russian Federation,RU-RDIG,,,ITEP,1070002.4345,23169.8739,161400.6941,575523.7511,1830096.7536
Russian Federation,RU-RDIG,,,JINR-LCG2,5818648.7670,3352994.2419,1759202.7290,1969948.1996,12900793.9375
Russian Federation,RU-RDIG,,,RRC-KI,4971406.2806,535739.9344,47.5834,1223902.4260,6731096.2244
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,380345.7399,3398.0911,0,383743.831
Russian Federation,RU-RDIG,,,ru-PNPI,748364.3731,34634.7208,4042.4338,526418.5619,1313460.0896
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,9627264.2831,3820384.7122,1226692.1636,1279642.6461,15953983.805
Russian Federation,RU-RDIG,,,RU-SPbSU,1708866.8656,0,0,902.0428,1709768.9084
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,365372.3080,0,663048.5288,213656.7850,1242077.6218
,,325612,169578729.6,Total,24309925.3119,8147269.2231,3817832.2238,5789994.4125,42065021.1713,24.805599894823
,,,,WallClock,3110993.4383,886808.9368,519960.8982,561339.0447,5079102.318
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2029332.7442,1566837.7572,0,0,3596170.5014
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2536485.1124,622738.6600,0,0,3159223.7724
,,38400,19998720,Total,4565817.8566,2189576.4172,0,0,6755394.2738,33.779133233527
,,,,WallClock,542635.212,213193.2569,,,755828.4689
Slovenia,SI-SiGNET,,,SiGNET,0,6040239.6721,0,0,6040239.6721
,,60000,31248000,Total,0,6040239.6721,0,0,6040239.6721,19.330004070981
,,,,WallClock,,522712.7366,,,522712.7366
South Africa,ZA-CHPC-T2,,,ZA-CHPC,1402527.8139,0.0000,0,0,1402527.8139
,,,,Total,1402527.8139,0,0,0,1402527.8139
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,3362652.3550,0,0,3362652.355
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,11901654.6445,0,0,11901654.6445
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,1448385.2108,0,0,1448385.2108
,,82400,42913920,Total,0,16712692.2103,0,0,16712692.2103,38.944687901501
,,,,WallClock,,1594418.2176,,,1594418.2176
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,5860261.5079,0,5860261.5079
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,1248199.7446,0,1248199.7446
,,80000,41664000,Total,0,0,7108461.2525,0,7108461.2525,17.061398935532
,,,,WallClock,,,1662613.2073,,1662613.2073
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,2563553.9982,2563553.9982
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,3800491.4441,3800491.4441
,,11200,5832960,Total,0,0,0,6364045.4423,6364045.4423,109.10490458189
,,,,WallClock,,,,796316.6522,796316.6522
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,560329.5054,0,0,560329.5054
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,560329.5054,0,0,560329.5054
,,31480,16394784,Total,0,1120659.0108,0,0,1120659.0108,6.8354606611469
,,,,WallClock,0,560329.5054,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,3077028.4805,4194436.3275,4320272.7444,11591737.5524
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,3882323.7184,0,0,3882323.7184
,,148000,77078400,Total,0,6959352.1989,4194436.3275,4320272.7444,15474061.2708,20.075742712355
,,,,WallClock,,758160.4286,419443.6325,432027.2744,1609631.3355
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,26147.0163,573.1114,0,26720.1277
,,20056,10445164.8,Total,0,26147.0163,573.1114,0,26720.1277,0.25581336639131
,,,,WallClock,,298327.6583,14754.8567,,313082.515
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,136783.7664,0,136783.7664
Thailand,TH-Tier2,,,T2-TH-SUT,753649.9856,0,0,0,753649.9856
,,16000,8332800,Total,753649.9856,0,136783.7664,0,890433.752,10.685888920891
,,,,WallClock,93808.0106,,28809.8828,,122617.8934
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0.0000,2584040.1892,0,2584040.1892
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,169575.1736,0,0,169575.1736
,,39200,20415360,Total,0,169575.1736,2584040.1892,0,2753615.3628,13.487958883899
,,,,WallClock,,30796.2947,41865.8525,,72662.1472
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,134395.8779,3507553.5890,2733987.5164,6375936.9833
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,31637.3325,6956067.2035,2868500.1400,9856204.676
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,8574703.4139,54677.7962,1252539.3716,9881920.5817
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,7755231.8618,367.9789,1110699.3531,8866299.1938
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,24795.8367,0,0,24795.8367
,,93216,48546892.8,Total,0,16520764.3228,10518666.5676,7965726.3811,35005157.2715,72.105865592082
,,,,WallClock,,1703048.3446,1462609.639,861228.6658,4026886.6494
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,4757187.3206,0,950179.2028,5707366.5234
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,1602650.7500,0,3186870.0530,4789520.803
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,3469439.7764,0,8272493.4895,11741933.2659
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,1910825.4679,0,235257.8328,2146083.3007
,,72256,37630924.8,Total,0,11740103.3149,0,12644800.5781,24384903.893,64.800171727377
,,,,WallClock,,1098559.7033,,1334948.4375,2433508.1408
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,13347.1459,0,531471.6477,544818.7936
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,1847325.2557,0,604667.5701,2451992.8258
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,6270811.6374,0,1355607.3075,7626418.9449
,,37136,19340428.8,Total,0,8131484.039,0,2491746.5253,10623230.5643,54.927585495416
,,,,WallClock,,1005596.1462,,268737.9104,1274334.0566
UK,UK-SouthGrid,,,EFDA-JET,0,32.9667,0,20.6631,53.6298
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4712647.0889,1063553.9250,0,613554.0222,6389755.0361
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,770.0692,717317.7428,1057485.2774,1775573.0894
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,920335.1433,0,1046423.5800,1966758.7233
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1290526.9645,1793555.8575,145915.1808,824446.4970,4054444.4998
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,1214233.3432,4303288.1767,5271407.4284,10788928.9483
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,176766.4056,0,0,176766.4056
,,71212,37087209.6,Total,6003174.0534,5169247.7105,5166521.1003,8813337.4681,25152280.3323,67.819284879011
,,,,WallClock,672379.3289,503081.9409,679254.6045,900830.9114,2755546.7857
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,3096412.4623,0,3096412.4623
Ukraine,UA-Tier2-Federation,,,UA-BITP,271054.2450,0,0,0,271054.245
Ukraine,UA-Tier2-Federation,,,UA-ISMA,15861577.3488,0,0,0,15861577.3488
Ukraine,UA-Tier2-Federation,,,UA-KNU,0,0,0,0,0
,,38000,19790400,Total,16132631.5938,0,3096412.4623,0,19229044.0561,97.163493694417
,,,,WallClock,204728.2619,,254707.0878,,459435.3497
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,11581308.0000,0,11581308
,,56000,29164800,Total,0,0,11581308,0,11581308,39.709883146807
,,,,WallClock,,,1045605,,1045605
USA,T2_US_Florida,,,UFlorida-HPC,0,0,7385112.0000,0,7385112
,,56000,29164800,Total,0,0,7385112,0,7385112,25.322004608295
,,,,WallClock,,,725675,,725675
USA,T2_US_MIT,,,MIT_CMS,0,0,6462616.0000,0,6462616
,,56000,29164800,Total,0,0,6462616,0,6462616,22.158958744788
,,,,WallClock,,,778602,,778602
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,4796736.0000,0,4796736
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,56000,29164800,Total,0,0,4796736,0,4796736,16.447004608295
,,,,WallClock,,,2603996,,2603996
USA,T2_US_Purdue,,,Purdue-Carter,0,0,2420844.0000,0,2420844
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,2105660.0000,0,2105660
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,0,0,0
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,1792536.0000,0,1792536
,,56000,29164800,Total,0,0,6319040,0,6319040,21.666666666667
,,,,WallClock,,,984014,,984014
USA,T2_US_UCSD,,,UCSDT2,0,0,1621888.0000,0,1621888
,,56000,29164800,Total,0,0,1621888,0,1621888,5.561114768488
,,,,WallClock,,,196633,,196633
USA,T2_US_Wisconsin,,,GLOW,0,0,11322144.0000,0,11322144
,,56000,29164800,Total,0,0,11322144,0,11322144,38.821263989467
,,,,WallClock,,,1443392,,1443392
USA,US-AGLT2,,,AGLT2,0,8970808.0000,0,0,8970808
,,68000,35414400,Total,0,8970808,0,0,8970808,25.330961416825
,,,,WallClock,,1831657,,,1831657
USA,US-LBNL-ALICE,,,NERSC-PDSF,10212804.0000,0,0,0,10212804
,,48000,24998400,Total,10212804,0,0,0,10212804,40.853830645161
,,,,WallClock,711597,,,,711597
USA,US-MWT2,,,MWT2,0,14475568.0000,0,0,14475568
,,100000,52080000,Total,0,14475568,0,0,14475568,27.794869431644
,,,,WallClock,,3060786,,,3060786
USA,US-NET2,,,BU_ATLAS_Tier2,0,5412500.0000,0,0,5412500
USA,US-NET2,,,HU_ATLAS_Tier2,0,1519912.0000,0,0,1519912
,,68000,35414400,Total,0,6932412,0,0,6932412,19.575121984278
,,,,WallClock,,1031269,,,1031269
USA,US-SWT2,,,LUCILLE,0,245732.0000,0,0,245732
USA,US-SWT2,,,OU_OCHEP_SWT2,0,2034136.0000,0,0,2034136
USA,US-SWT2,,,OU_OSCER_ATLAS,0,32712.0000,0,0,32712
USA,US-SWT2,,,SWT2_CPB,0,8104792.0000,0,0,8104792
USA,US-SWT2,,,UTA_SWT2,0,870000.0000,0,0,870000
,,68000,35414400,Total,0,11287372,0,0,11287372,31.872266648595
,,,,WallClock,,1636879,,,1636879
,Grand Total,4406544,2294928115.2,,165427563.7219,243081295.0934,161723568.2278,67323818.747,637556245.7901,27.781098744112
,Grand WallClock Total,,,,18970066.8699,28752250.0567,21653164.7871,7054287.0102,75869439.2185
