CSV Dump from EGI accounting portal for the period 3/2016 to 3/2016
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2015 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,4881459.2011,0,0,4881459.2011
,,54772,40750368,Total,0,18519746.1537,0,0,18519746.1537,45.446819409582
,,,,WallClock,,405440.3045,,,405440.3045
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,584519.8687,0,0,584519.8687
,,5488,4083072,Total,0,584519.8687,0,0,584519.8687,14.315688498758
,,,,WallClock,,83084.2828,,,83084.2828
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,485974.9299,0,485974.9299
,,7480,5565120,Total,0,0,485974.9299,0,485974.9299,8.7325148406503
,,,,WallClock,,,48026.8522,,48026.8522
Hungary,HU-HGCC-T2,,,BUDAPEST,2914252.8317,0,1241031.4859,0,4155284.3176
,,25600,19046400,Total,2914252.8317,0,1241031.4859,0,4155284.3176,21.816638932292
,,,,WallClock,387803.7161,,343825.5952,,731629.3113
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4117740.0892,0,0,0,4117740.0892
,,60000,44640000,Total,4117740.0892,0,0,0,4117740.0892,9.22432815681
,,,,WallClock,508304.1058,,,,508304.1058
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,2309859.6889,0,2309859.6889
,,24600,18302400,Total,0,0,2309859.6889,0,2309859.6889,12.620528941013
,,,,WallClock,,,346321.6883,,346321.6883
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,3696435.4800,0,0,3696435.48
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,3200901.7503,0,0,3200901.7503
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,1220481.9395,0,0,1220481.9395
,,28000,20832000,Total,0,8117819.1698,0,0,8117819.1698,38.968025968702
,,,,WallClock,,279603.4092,,,279603.4092
Italy,IT-INFN-T2,,,INFN-BARI,13555294.2279,0,2918671.0780,4746431.7528,21220397.0587
Italy,IT-INFN-T2,,,INFN-CATANIA,6186437.8267,0,0,40387.8300,6226825.6567
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,2010240.0441,2010240.0441
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,7131339.2531,0,106884.7051,7238223.9582
Italy,IT-INFN-T2,,,INFN-LNL-2,13631371.2479,0,10656506.1414,778597.8488,25066475.2381
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,6889732.6196,0,275704.6792,7165437.2988
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,13776424.8893,0,115485.3892,13891910.2785
Italy,IT-INFN-T2,,,INFN-PISA,0,0,8109196.3530,3626979.4777,11736175.8307
Italy,IT-INFN-T2,,,INFN-ROMA1,0,5734125.8046,0,0,5734125.8046
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,3811014.9487,0,3811014.9487
Italy,IT-INFN-T2,,,INFN-TORINO,7228351.2250,0,0,0,7228351.225
,,633100,471026400,Total,40601454.5275,33531622.5666,25495388.5211,11700711.7269,111329177.3421,23.63544322401
,,,,WallClock,5613525.36,1650082.2021,3673461.0708,1264685.8161,12201754.449
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,26386045.2365,0,0,26386045.2365
,,96000,71424000,Total,0,26386045.2365,0,0,26386045.2365,36.942827672071
,,,,WallClock,,718321.4835,,,718321.4835
Latin America,T2-LATINAMERICA,,,CBPF,827278.5797,0,0,1575236.5709,2402515.1506
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,2397033.8427,0,0,2397033.8427
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1251757.1056,0,0,0,1251757.1056
Latin America,T2-LATINAMERICA,,,SAMPA,12086985.2092,0,0,348585.6733,12435570.8825
Latin America,T2-LATINAMERICA,,,UERJ,0,0,566730.2239,0,566730.2239
,,158936,118248384,Total,14166020.8945,2397033.8427,566730.2239,1923822.2442,19053607.2053,16.11320726827
,,,,WallClock,1529072.2072,99999.9399,70587.9644,203951.6597,1903611.7712
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,120000,89280000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,4751822.1806,0,0,0,4751822.1806
,,19600,14582400,Total,4751822.1806,0,0,0,4751822.1806,32.586009028692
,,,,WallClock,633673.63,,,,633673.63
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,553621.7556,0,0,0,553621.7556
,,8000,5952000,Total,553621.7556,0,0,0,553621.7556,9.3014407862903
,,,,WallClock,84633.0036,,,,84633.0036
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,280262.9632,0,280262.9632
,,25460,18942240,Total,0,0,280262.9632,0,280262.9632,1.4795661083378
,,,,WallClock,,,66872.5208,,66872.5208
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1608559.6106,2864303.3507,0,2725610.0498,7198473.0111
Poland,PL-TIER2-WLCG,,,ICM,0,0,203440.0033,4043216.8058,4246656.8091
Poland,PL-TIER2-WLCG,,,PSNC,5491.1294,0,0,60.7975,5551.9269
,,83200,61900800,Total,1614050.74,2864303.3507,203440.0033,6768887.6531,11450681.7471,18.498439030029
,,,,WallClock,124634.0996,174349.6683,15296.2407,499124.4355,813404.4441
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2184258.8425,1460657.4103,0,3644916.2528
,,24000,17856000,Total,0,2184258.8425,1460657.4103,0,3644916.2528,20.412837437276
,,,,WallClock,,171939.7521,50371.1117,,222310.8638
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,4527083.7336,0,4527083.7336
,,35600,26486400,Total,0,0,4527083.7336,0,4527083.7336,17.092106641899
,,,,WallClock,,,267633.3206,,267633.3206
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,4923348.9028,0,0,4923348.9028
Romania,RO-LCG,,,RO-07-NIPNE,2659447.9581,2301759.5886,0,641848.0339,5603055.5806
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,1205995.0506,1205995.0506
Romania,RO-LCG,,,RO-13-ISS,1771347.5070,0,0,0,1771347.507
Romania,RO-LCG,,,RO-14-ITIM,0,147601.8716,0,0,147601.8716
Romania,RO-LCG,,,RO-16-UAIC,0,2157966.4655,0,0,2157966.4655
,,166400,123801600,Total,4430795.4651,9530676.8285,0,1847843.0845,15809315.3781,12.769879693073
,,,,WallClock,665301.3863,577200.3291,,296224.5678,1538726.2832
Russian Federation,RU-RDIG,,,ITEP,2755487.6123,19606.6085,111524.1458,1394135.9495,4280754.3161
Russian Federation,RU-RDIG,,,JINR-LCG2,3733865.7321,3602675.5414,2457249.0739,3830159.4212,13623949.7686
Russian Federation,RU-RDIG,,,RRC-KI,2014281.0964,155074.9556,0,2844360.4131,5013716.4651
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,0,0,0,0
Russian Federation,RU-RDIG,,,ru-PNPI,823243.5631,95188.2781,13735.4820,922666.9169,1854834.2401
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,3944883.3028,4974996.3918,2301863.9381,4032133.7834,15253877.4161
Russian Federation,RU-RDIG,,,RU-SPbSU,1764162.3690,0,0,443.1617,1764605.5307
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,365806.4289,0,360601.4068,26.0975,726433.9332
,,335520,249626880,Total,15401730.1046,8847541.7754,5244974.0466,13023925.7433,42518171.6699,17.032689616559
,,,,WallClock,1761215.8369,555347.5168,663981.556,1250108.7993,4230653.709
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2770963.7972,2498552.0183,0,0,5269515.8155
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2239198.4242,2537650.1167,0,0,4776848.5409
,,41600,30950400,Total,5010162.2214,5036202.135,0,0,10046364.3564,32.459562255738
,,,,WallClock,530711.5311,302935.1732,,,833646.7043
Slovenia,SI-SiGNET,,,SiGNET,0,11114085.1250,0,0,11114085.125
,,80000,59520000,Total,0,11114085.125,0,0,11114085.125,18.672858072917
,,,,WallClock,,457735.2756,,,457735.2756
South Africa,ZA-CHPC-T2,,,ZA-CHPC,3309582.6981,0,0,0,3309582.6981
,,24000,17856000,Total,3309582.6981,0,0,0,3309582.6981,18.534849339718
,,,,WallClock,517495.0777,,,,517495.0777
Spain,ES-ATLAS-T2,,,ifae,0,7279013.5615,0,0,7279013.5615
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,11995895.2455,0,0,11995895.2455
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,4254700.9464,0,0,4254700.9464
,,104400,77673600,Total,0,23529609.7534,0,0,23529609.7534,30.292930614005
,,,,WallClock,,1219659.3015,,,1219659.3015
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,7962799.2052,0,7962799.2052
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,1029546.2504,0,1029546.2504
,,100000,74400000,Total,0,0,8992345.4556,0,8992345.4556,12.086485827419
,,,,WallClock,,,1025175.7937,,1025175.7937
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,229875.8137,229875.8137
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,6129388.5128,6129388.5128
,,12000,8928000,Total,0,0,0,6359264.3265,6359264.3265,71.22831906922
,,,,WallClock,,,,674065.9994,674065.9994
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1438885.4614,0,0,1438885.4614
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1438885.4614,0,0,1438885.4614
,,31480,23421120,Total,0,2877770.9228,0,0,2877770.9228,12.287076462612
,,,,WallClock,0,1438885.4614,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,4632114.3000,7080435.8824,5284581.4556,16997131.638
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,8495150.2670,0,0,8495150.267
,,200000,148800000,Total,0,13127264.567,7080435.8824,5284581.4556,25492281.905,17.131909882392
,,,,WallClock,,329944.4375,183353.3845,507738.7055,1021036.5275
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,6111.3421,0,6111.3421
,,,,Total,0,0,6111.3421,0,6111.3421
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,2470697.1111,0,0,2470697.1111
,,14616,10874304,Total,0,2470697.1111,0,0,2470697.1111,22.720508007685
,,,,WallClock,,212474.2285,,,212474.2285
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,44736.5267,0,44736.5267
Thailand,TH-Tier2,,,T2-TH-SUT,501418.3820,0,0,0,501418.382
,,21200,15772800,Total,501418.382,0,44736.5267,0,546154.9087,3.4626376337746
,,,,WallClock,83798.0864,,27624.4978,,111422.5842
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,677901.6775,0,677901.6775
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,7110184.3346,0,0,7110184.3346
,,39200,29164800,Total,0,7110184.3346,677901.6775,0,7788086.0121,26.703718222309
,,,,WallClock,,43284.7645,10609.8506,,53894.6151
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,4766200.6281,3362063.5669,534588.1228,8662852.3178
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,1363695.9250,7953225.4625,4281277.9800,13598199.3675
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,13957688.1620,263684.2364,107825.4241,14329197.8225
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,7015149.9806,1625.1651,2656303.0205,9673078.1662
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,20458.2510,0,691730.6135,712188.8645
,,137920,102612480,Total,0,27123192.9467,11580598.4309,8271725.1609,46975516.5385,45.779535333811
,,,,WallClock,,2002852.5812,1178133.8258,771861.4572,3952847.8642
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,9680999.0895,0,777820.4503,10458819.5398
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,3669226.4512,0,5277387.6355,8946614.0867
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,13248438.2563,0,6082681.5412,19331119.7975
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,2204984.1714,0,263070.2127,2468054.3841
,,97276,72373344,Total,0,28803647.9684,0,12400959.8397,41204607.8081,56.933403281877
,,,,WallClock,,1321620.9995,,1288519.7015,2610140.701
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,6905707.0330,0,1111032.9866,8016740.0196
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,998101.8690,0,408186.1341,1406288.0031
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,11110145.4690,0,831373.1403,11941518.6093
,,50492,37566048,Total,0,19013954.371,0,2350592.261,21364546.632,56.871956911731
,,,,WallClock,,1266966.4731,,233225.2173,1500191.6904
UK,UK-SouthGrid,,,EFDA-JET,0,1.9333,0,0,1.9333
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4064080.6084,756340.1390,0,899947.8000,5720368.5474
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,874.0488,3048594.2989,1335228.0199,4384696.3676
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1261833.3062,0,628233.3236,1890066.6298
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,3621946.1128,2814560.8741,122189.3458,2457866.2680,9016562.6007
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,6179430.6989,4333463.8658,10829114.5333,21342009.098
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1488848.4313,0,0,1488848.4313
,,93752,69751488,Total,7686026.7212,12501889.4316,7504247.5105,16150389.9448,43842553.6081,62.855366767373
,,,,WallClock,888343.8066,742089.0596,638501.9649,1587113.2445,3856048.0756
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,2519888.8756,0,2519888.8756
Ukraine,UA-Tier2-Federation,,,UA-BITP,112832.0392,0,0,0,112832.0392
Ukraine,UA-Tier2-Federation,,,UA-ISMA,0.0000,0,0,0,0
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.8444,0,0,0,0.8444
,,42000,31248000,Total,112832.8836,0,2519888.8756,0,2632721.7592,8.4252488453661
,,,,WallClock,20314.1242,,223120.1036,,243434.2278
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,9103441.6767,0,9103441.6767
,,72000,53568000,Total,0,0,9103441.6767,0,9103441.6767,16.99417875728
,,,,WallClock,,,1425321.3099,,1425321.3099
USA,T2_US_Florida,,,UFlorida-HPC,0,0,23780356.6666,0,23780356.6666
,,72000,53568000,Total,0,0,23780356.6666,0,23780356.6666,44.392840252763
,,,,WallClock,,,2560330.666,,2560330.666
USA,T2_US_MIT,,,MIT_CMS,0,0,22853231.7799,0,22853231.7799
,,72000,53568000,Total,0,0,22853231.7799,0,22853231.7799,42.662096363314
,,,,WallClock,,,3076696.2087,,3076696.2087
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,19965458.5088,0,19965458.5088
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,72000,53568000,Total,0,0,19965458.5088,0,19965458.5088,37.271241242533
,,,,WallClock,,,495847.5147,,495847.5147
USA,T2_US_Purdue,,,Purdue-Carter,0,0,5149135.3941,0,5149135.3941
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,850296.1073,0,850296.1073
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,10652942.0610,0,10652942.061
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,3086649.7383,0,3086649.7383
,,72000,53568000,Total,0,0,19739023.3007,0,19739023.3007,36.848535134222
,,,,WallClock,,,1753448.3907,,1753448.3907
USA,T2_US_UCSD,,,UCSDT2,0,0,16543299.0233,0,16543299.0233
,,72000,53568000,Total,0,0,16543299.0233,0,16543299.0233,30.882801342779
,,,,WallClock,,,1778237.2273,,1778237.2273
USA,T2_US_Wisconsin,,,GLOW,0,0,23470250.4765,0,23470250.4765
,,72000,53568000,Total,0,0,23470250.4765,0,23470250.4765,43.813938314852
,,,,WallClock,,,3601786.4951,,3601786.4951
USA,US-AGLT2,,,AGLT2,0,22392009.0350,0,0,22392009.035
,,88000,65472000,Total,0,22392009.035,0,0,22392009.035,34.200893565188
,,,,WallClock,,1399543.6989,,,1399543.6989
USA,US-LBNL-ALICE,,,NERSC-PDSF,8413031.3169,0,0,0,8413031.3169
,,32000,23808000,Total,8413031.3169,0,0,0,8413031.3169,35.336993098538
,,,,WallClock,592426.2517,,,,592426.2517
USA,US-MWT2,,,MWT2,0,43155046.2675,0,0,43155046.2675
,,132000,98208000,Total,0,43155046.2675,0,0,43155046.2675,43.942495792094
,,,,WallClock,,3273154.7526,,,3273154.7526
USA,US-NET2,,,BU_ATLAS_Tier2,0,11752462.3372,0,0,11752462.3372
USA,US-NET2,,,HU_ATLAS_Tier2,0,5142644.2549,0,0,5142644.2549
,,88000,65472000,Total,0,16895106.5921,0,0,16895106.5921,25.805087048051
,,,,WallClock,,867437.7472,,,867437.7472
USA,US-SWT2,,,LUCILLE,0,4899681.1241,0,0,4899681.1241
USA,US-SWT2,,,OU_OCHEP_SWT2,0,2950233.1475,0,0,2950233.1475
USA,US-SWT2,,,OU_OSCER_ATLAS,0,0.0000,0,0,0
USA,US-SWT2,,,SWT2_CPB,0,18326180.7897,0,0,18326180.7897
USA,US-SWT2,,,UTA_SWT2,0,5192716.7719,0,0,5192716.7719
,,88000,65472000,Total,0,31368811.8332,0,0,31368811.8332,47.911797154814
,,,,WallClock,,1634004.795,,,1634004.795
USA,US-WT2,,,WT2,0,29388953.2524,0,0,29388953.2524
,,88000,65472000,Total,0,29388953.2524,0,0,29388953.2524,44.887819605938
,,,,WallClock,,1342432.4088,,,1342432.4088
,Grand Total,5524336,4110105984,,160416590.2814,545980265.1722,302767258.8124,117325911.3739,1126490025.6399,27.40780967754
,Grand WallClock Total,,,,20321660.2728,31027870.7159,30807303.5341,11411925.4226,92129874.484
