CSV Dump from EGI accounting portal for the period 1/2015 to 1/2015
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,4348656.3433,0,0,4348656.3433
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,4096701.6098,0,0,4096701.6098
,,62400,32497920,Total,0,16824229.9118,0,0,16824229.9118,51.770174558249
,,,,WallClock,,1511198.5761,,,1511198.5761
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,3066657.1434,0,0,3066657.1434
,,26000,13540800,Total,0,3066657.1434,0,0,3066657.1434,22.647532962602
,,,,WallClock,,735193.592,,,735193.592
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,33.4305,33.4305
,,12800,6666240,Total,0,0,0,33.4305,33.4305,0.0005014895953341
,,,,WallClock,,,,102.1758,102.1758
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,24877692.9049,0,24877692.9049
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0.0000,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,4138682.6575,0,4138682.6575
,,121600,63329280,Total,0,0,29016375.5624,0,29016375.5624,45.818262204149
,,,,WallClock,,,2922949.388,,2922949.388
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,2492732.6785,0,0,2492732.6785
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,2809387.9950,0,0,2809387.995
,,52000,27081600,Total,0,5302120.6735,0,0,5302120.6735,19.578313960401
,,,,WallClock,,349200.6293,,,349200.6293
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,28000,14582400,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,9787823.7464,0,0,9787823.7464
Germany,DE-MCAT,,,MPPMU,0,3052967.3164,0,0,3052967.3164
,,52000,27081600,Total,0,12840791.0628,0,0,12840791.0628,47.415186188408
,,,,WallClock,,1055456.7904,,,1055456.7904
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,5488,2858150.4,Total,0,0,0,0,0
,,,,WallClock,,,,,
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,7.0367,0,7.0367
,,7480,3895584,Total,0,0,7.0367,0,7.0367,0.00018063273696575
,,,,WallClock,,,151.108,,151.108
Hungary,HU-HGCC-T2,,,BUDAPEST,2896466.6440,0,1187716.9234,0,4084183.5674
,,21120,10999296,Total,2896466.644,0,1187716.9234,0,4084183.5674,37.131317926165
,,,,WallClock,373227.4256,,165237.6837,,538465.1093
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4480560.2458,0,0,0,4480560.2458
,,24000,12499200,Total,4480560.2458,0,0,0,4480560.2458,35.846776160074
,,,,WallClock,522860.6664,,,,522860.6664
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,476063.4639,0,476063.4639
,,11200,5832960,Total,0,0,476063.4639,0,476063.4639,8.1616102956303
,,,,WallClock,,,61533.2253,,61533.2253
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,1108179.3450,0,0,1108179.345
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,695458.0800,0,0,695458.08
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,1530834.2580,0,0,1530834.258
,,24800,12915840,Total,0,3334471.683,0,0,3334471.683,25.816916925264
,,,,WallClock,,440171.8602,,,440171.8602
Italy,IT-INFN-T2,,,INFN-BARI,11133143.7956,0,10119180.1750,0,21252323.9706
Italy,IT-INFN-T2,,,INFN-CATANIA,3085909.2475,0,0,39.5200,3085948.7675
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,1931525.6217,1931525.6217
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,5309426.4259,0,46.4319,5309472.8578
Italy,IT-INFN-T2,,,INFN-LNL-2,13599264.1117,0,4325749.4764,910.0431,17925923.6312
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,2878146.7085,0.0000,1.2483,2878147.9568
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,11313461.6096,0,65.7321,11313527.3417
Italy,IT-INFN-T2,,,INFN-PISA,0,0,5652393.7612,213.6084,5652607.3696
Italy,IT-INFN-T2,,,INFN-ROMA1,0,2422788.5509,0,0,2422788.5509
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,1058567.0827,0,1058567.0827
Italy,IT-INFN-T2,,,INFN-TORINO,6193737.8222,0,0,22.2800,6193760.1022
,,525200,273524160,Total,34012054.977,21923823.2949,21155890.4953,1932824.4855,79024593.2527,28.891266224051
,,,,WallClock,4129393.529,2092874.4857,2672152.4239,192015.547,9086435.9856
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,18504685.5228,0,0,18504685.5228
,,80000,41664000,Total,0,18504685.5228,0,0,18504685.5228,44.414087756336
,,,,WallClock,,776662.7664,,,776662.7664
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,560920.2698,560920.2698
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,613510.5001,0,0,613510.5001
Latin America,T2-LATINAMERICA,,,ICN-UNAM,290920.9334,0,0,0,290920.9334
Latin America,T2-LATINAMERICA,,,SAMPA,12919288.8767,0,0,0,12919288.8767
Latin America,T2-LATINAMERICA,,,UERJ,0,0,291080.0000,0,291080
,,144768,75395174.4,Total,13210209.8101,613510.5001,291080,560920.2698,14675720.58,19.465066162112
,,,,WallClock,1099995.7398,82858.7058,42091,66933.4534,1291878.899
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,5796010.7667,0,0,0,5796010.7667
,,19600,10207680,Total,5796010.7667,0,0,0,5796010.7667,56.780882303325
,,,,WallClock,635256.5139,,,,635256.5139
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,54558.1734,0,54558.1734
,,25460,13259568,Total,0,0,54558.1734,0,54558.1734,0.41146267661209
,,,,WallClock,,,9813.8971,,9813.8971
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1506647.7570,2566058.1129,0,1925753.3101,5998459.18
Poland,PL-TIER2-WLCG,,,ICM,0,0,140908.1244,2491097.7361,2632005.8605
Poland,PL-TIER2-WLCG,,,PSNC,2189093.8509,168472.4750,0,183810.5283,2541376.8542
,,76800,39997440,Total,3695741.6079,2734530.5879,140908.1244,4600661.5745,11171841.8947,27.93139234586
,,,,WallClock,389323.0415,187675.6184,10594.5957,347035.5928,934628.8484
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,1764871.7542,5724262.0967,0,7489133.8509
,,24000,12499200,Total,0,1764871.7542,5724262.0967,0,7489133.8509,59.916905489151
,,,,WallClock,,219992.0947,713645.6164,,933637.7111
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,3180161.1819,0,3180161.1819
,,27480,14311584,Total,0,0,3180161.1819,0,3180161.1819,22.220888909991
,,,,WallClock,,,188008.8684,,188008.8684
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,55446.2669,0,0,55446.2669
Romania,RO-LCG,,,RO-07-NIPNE,147127.7581,124641.8445,0,907.9644,272677.567
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,92302.7022,92302.7022
Romania,RO-LCG,,,RO-13-ISS,1855300.4845,0,0,0,1855300.4845
Romania,RO-LCG,,,RO-14-ITIM,0,375588.2883,0,0,375588.2883
Romania,RO-LCG,,,RO-16-UAIC,0,539288.8397,0,0,539288.8397
,,152000,79161600,Total,2002428.2426,1094965.2394,0,93210.6666,3190604.1486,4.0304947709496
,,,,WallClock,284470.8955,200748.6944,,15632.2636,500851.8535
Russian Federation,RU-RDIG,,,ITEP,1223021.8637,8120.1150,276482.9484,495679.4902,2003304.4173
Russian Federation,RU-RDIG,,,JINR-LCG2,5631014.8787,2454105.7089,3343603.3110,2625648.5408,14054372.4394
Russian Federation,RU-RDIG,,,RRC-KI,6559119.1416,1676474.4547,97.7106,1504742.6350,9740433.9419
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,425461.6445,2252.4867,0,427714.1312
Russian Federation,RU-RDIG,,,ru-PNPI,739533.9539,65940.0122,1137.0299,423682.8359,1230293.8319
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,7676055.8561,3555394.7053,1685930.0987,2216109.9815,15133490.6416
Russian Federation,RU-RDIG,,,RU-SPbSU,896473.1100,0,0,420.8462,896893.9562
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,320021.2341,0,606212.3756,122572.8064,1048806.4161
,,325612,169578729.6,Total,23045240.0381,8185496.6406,5915715.9609,7388857.136,44535309.7756,26.262320681756
,,,,WallClock,2737189.3546,878322.8894,765113.6017,714124.2658,5094750.1115
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2450315.8119,1380346.9675,0,0,3830662.7794
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2397507.6811,878090.2224,0,0,3275597.9035
,,38400,19998720,Total,4847823.493,2258437.1899,0,0,7106260.6829,35.533577563464
,,,,WallClock,551322.1885,234360.6513,,,785682.8398
Slovenia,SI-SiGNET,,,SiGNET,0,6979905.4226,0,0,6979905.4226
,,60000,31248000,Total,0,6979905.4226,0,0,6979905.4226,22.337126928443
,,,,WallClock,,312775.2339,,,312775.2339
South Africa,ZA-CHPC-T2,,,ZA-CHPC,10051156.9058,0,0,0,10051156.9058
,,,,Total,10051156.9058,0,0,0,10051156.9058
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,4172060.6775,0,0,4172060.6775
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,12456512.9366,0,0,12456512.9366
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,2276389.0142,0,0,2276389.0142
,,82400,42913920,Total,0,18904962.6283,0,0,18904962.6283,44.053217763141
,,,,WallClock,,1456954.8915,,,1456954.8915
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,5511437.6806,0,5511437.6806
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,2302526.7563,0,2302526.7563
,,80000,41664000,Total,0,0,7813964.4369,0,7813964.4369,18.754714950317
,,,,WallClock,,,1710414.0266,,1710414.0266
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,2129331.2366,2129331.2366
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,3569860.5308,3569860.5308
,,11200,5832960,Total,0,0,0,5699191.7674,5699191.7674,97.706683526031
,,,,WallClock,,,,703383.2516,703383.2516
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,419131.0820,0,0,419131.082
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,419131.0820,0,0,419131.082
,,31480,16394784,Total,0,838262.164,0,0,838262.164,5.1129808358561
,,,,WallClock,0,419131.0820,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,3346092.6611,3373027.5136,4342592.2918,11061712.4665
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,2336143.2008,0,0,2336143.2008
,,148000,77078400,Total,0,5682235.8619,3373027.5136,4342592.2918,13397855.6673,17.382114402089
,,,,WallClock,,549665.5695,337302.7511,434259.2293,1321227.5499
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,78219.5192,711.9536,0,78931.4728
,,20056,10445164.8,Total,0,78219.5192,711.9536,0,78931.4728,0.75567474818588
,,,,WallClock,,245695.2217,11137.5753,,256832.797
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,268283.0526,0,268283.0526
Thailand,TH-Tier2,,,T2-TH-SUT,734508.0789,0,0,0,734508.0789
,,16000,8332800,Total,734508.0789,0,268283.0526,0,1002791.1315,12.034263770881
,,,,WallClock,88759.3008,,43697.2834,,132456.5842
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0.0000,4052241.7065,0,4052241.7065
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,2369497.8545,0,0,2369497.8545
,,39200,20415360,Total,0,2369497.8545,4052241.7065,0,6421739.561,31.455431405569
,,,,WallClock,,22186.9171,62332.603,,84519.5201
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,3426772.2655,4832148.9292,3078366.0001,11337287.1948
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,1372390.3575,7728835.4384,2438005.5075,11539231.3034
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,7978393.4571,48273.6728,1310228.8623,9336895.9922
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,6403666.7417,453.0017,1114661.5086,7518781.252
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,240035.3342,0,0,240035.3342
,,93216,48546892.8,Total,0,19421258.156,12609711.0421,7941261.8785,39972231.0766,82.337362436922
,,,,WallClock,,2366613.8415,1508074.0072,837749.2128,4712437.0615
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,7279548.2184,0,1023942.8119,8303491.0303
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4683632.0529,0,2951106.6167,7634738.6696
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,8163836.6085,0,10038442.6144,18202279.2229
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,2282458.4346,0,227339.5244,2509797.959
,,72256,37630924.8,Total,0,22409475.3144,0,14240831.5674,36650306.8818,97.39411687751
,,,,WallClock,,2281663.83,,1466402.257,3748066.087
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,124876.6087,0,123884.0067,248760.6154
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,1481469.1283,0,436190.3848,1917659.5131
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,10987596.5210,0,1176085.2017,12163681.7227
,,37136,19340428.8,Total,0,12593942.258,0,1736159.5932,14330101.8512,74.094023454123
,,,,WallClock,,1646297.9644,,192736.8304,1839034.7948
UK,UK-SouthGrid,,,EFDA-JET,0,564.1170,0,36.5569,600.6739
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4555512.3056,1361210.5499,0,949979.3946,6866702.2501
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,697.1394,2641139.3822,1017332.6338,3659169.1554
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,716438.5636,0,1071159.8104,1787598.374
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1401832.4930,3796884.1395,175371.0759,785002.7256,6159090.434
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,4407301.3887,5993863.4005,337427.8156,10738592.6048
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,12578.9135,0,0,12578.9135
,,71212,37087209.6,Total,5957344.7986,10295674.8116,8810373.8586,4160938.9369,29224332.4057,78.798951770424
,,,,WallClock,634362.5227,1197974.5086,1019728.3093,417451.0635,3269516.4041
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,1831236.4355,0,1831236.4355
Ukraine,UA-Tier2-Federation,,,UA-BITP,298860.0725,0,0,0,298860.0725
Ukraine,UA-Tier2-Federation,,,UA-ISMA,9576060.2734,0,0,0,9576060.2734
Ukraine,UA-Tier2-Federation,,,UA-KNU,0,0,0,0,0
,,38000,19790400,Total,9874920.3459,0,1831236.4355,0,11706156.7814,59.150683065527
,,,,WallClock,116854.5367,,107521.7833,,224376.32
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,9085012.0000,0,9085012
,,56000,29164800,Total,0,0,9085012,0,9085012,31.150606210226
,,,,WallClock,,,861853,,861853
USA,T2_US_Florida,,,UFlorida-HPC,0,0,4446456.0000,0,4446456
,,56000,29164800,Total,0,0,4446456,0,4446456,15.245967741935
,,,,WallClock,,,467641,,467641
USA,T2_US_MIT,,,MIT_CMS,0,0,3876864.0000,0,3876864
,,56000,29164800,Total,0,0,3876864,0,3876864,13.292955892034
,,,,WallClock,,,526653,,526653
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,3741552.0000,0,3741552
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,56000,29164800,Total,0,0,3741552,0,3741552,12.828999341672
,,,,WallClock,,,551589,,551589
USA,T2_US_Purdue,,,Purdue-Carter,0,0,5453908.0000,0,5453908
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,1496800.0000,0,1496800
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,0,0,0
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,1695640.0000,0,1695640
,,56000,29164800,Total,0,0,8646348,0,8646348,29.646519091508
,,,,WallClock,,,1171957,,1171957
USA,T2_US_UCSD,,,UCSDT2,0,0,4199048.0000,0,4199048
,,56000,29164800,Total,0,0,4199048,0,4199048,14.397657450077
,,,,WallClock,,,399688,,399688
USA,T2_US_Wisconsin,,,GLOW,0,0,12294316.0000,0,12294316
,,56000,29164800,Total,0,0,12294316,0,12294316,42.154638468291
,,,,WallClock,,,1516924,,1516924
USA,US-AGLT2,,,AGLT2,0,13652232.0000,0,0,13652232
,,68000,35414400,Total,0,13652232,0,0,13652232,38.549945784766
,,,,WallClock,,2667230,,,2667230
USA,US-LBNL-ALICE,,,NERSC-PDSF,10584084.0000,0,0,0,10584084
,,48000,24998400,Total,10584084,0,0,0,10584084,42.339045698925
,,,,WallClock,701786,,,,701786
USA,US-MWT2,,,MWT2,0,19594256.0000,0,0,19594256
,,100000,52080000,Total,0,19594256,0,0,19594256,37.623379416283
,,,,WallClock,,4188080,,,4188080
USA,US-NET2,,,BU_ATLAS_Tier2,0,7504816.0000,0,0,7504816
USA,US-NET2,,,HU_ATLAS_Tier2,0,3055740.0000,0,0,3055740
,,68000,35414400,Total,0,10560556,0,0,10560556,29.819948947321
,,,,WallClock,,1743116,,,1743116
USA,US-SWT2,,,LUCILLE,0,803676.0000,0,0,803676
USA,US-SWT2,,,OU_OCHEP_SWT2,0,2457296.0000,0,0,2457296
USA,US-SWT2,,,OU_OSCER_ATLAS,0,1564.0000,0,0,1564
USA,US-SWT2,,,SWT2_CPB,0,7983456.0000,0,0,7983456
USA,US-SWT2,,,UTA_SWT2,0,2831936.0000,0,0,2831936
,,68000,35414400,Total,0,14077928,0,0,14077928,39.751987891931
,,,,WallClock,,1936162,,,1936162
,Grand Total,4406544,2294928115.2,,184683981.5461,305934250.7219,177628621.2843,66026128.9113,734272982.4636,31.995467640153
,Grand WallClock Total,,,,19909009.9881,35679357.6921,20899980.1125,6777885.0248,82847101.7355
