Time,ALICE::BITP::SE,ALICE::Bari::SE,ALICE::Birmingham::SE,ALICE::Bratislava::SE,ALICE::CCIN2P3::SE,ALICE::CCIN2P3::TAPE,ALICE::CERN::CASTOR2,ALICE::CERN::DPM,ALICE::CERN::EOS,ALICE::CERN::OCDB,ALICE::CERN::T0ALICE,ALICE::CNAF::SE,ALICE::CNAF::TAPE,ALICE::Catania::SE,ALICE::Clermont::SE,ALICE::CyberSar_Cagliari::SE,ALICE::Cyfronet::XRD,ALICE::FZK::SE,ALICE::FZK::TAPE,ALICE::GRIF_IPNO::SE,ALICE::GRIF_IRFU::DPM,ALICE::GSI::SE2,ALICE::Grenoble::SE,ALICE::Hiroshima::SE,ALICE::IHEP::SE,ALICE::IPNL::SE,ALICE::ISMA::SE,ALICE::ISS::FILE,ALICE::ITEP::SE,ALICE::JINR::EOS,ALICE::JINR::SE,ALICE::KFKI::SE,ALICE::KISTI_GSDC::SE2,ALICE::KISTI_GSDC::TAPE,ALICE::Kolkata::EOS,ALICE::Kolkata::SE,ALICE::Kosice::SE,ALICE::LBL::EOS,ALICE::Legnaro::SE,ALICE::MEPHI::EOS,ALICE::NDGF::DCACHE,ALICE::NDGF::DCACHE_TAPE,ALICE::NIHAM::FILE,ALICE::ORNL::EOS,ALICE::PNPI::SE,ALICE::Poznan::SE,ALICE::Prague::SE,ALICE::RAL::SE,ALICE::RAL::TAPE,ALICE::RRC-KI::SE,ALICE::RRC_KI_T1::DCACHE_TAPE,ALICE::RRC_KI_T1::EOS,ALICE::SARA::DCACHE,ALICE::SARA::DCACHE_TAPE,ALICE::SNIC::DCACHE,ALICE::SPbSU::EOS,ALICE::SPbSU::SE,ALICE::SUT::SE,ALICE::SaoPaulo::SE,ALICE::Strasbourg_IRES::SE,ALICE::Subatech::EOS,ALICE::Torino::SE,ALICE::Trieste::SE,ALICE::Troitsk::SE,ALICE::Trujillo::SE,ALICE::Tsukuba::SE,ALICE::UNAM_T1::EOS,ALICE::ZA_CHPC::EOS,ALICE::ZA_CHPC::SE
1399094074,15667.852986445583,75683.76996088565,89236.20594824593,176387.9593540795,741303.3973823145,975095.0697557176,9224079.095751684,,3863867.139714252,46514.833662007695,1661437.2538694458,1313183.629091438,709479.5538504651,363314.93225951237,192360.06838724384,13160.528257526017,24893.54098839025,1470022.2947102801,2996790.112009925,326533.5885766887,238713.29975370053,242316.5769243529,156258.94852920697,131662.28374467054,272206.3848756143,45480.82158857613,17374.21702677817,204837.5743339232,99175.88344452645,,239361.37365442357,52907.5156,304334.9154238154,342303.738234451,,49411.64639892,150541.1086676612,,380181.6528286953,,492320.10832103004,252075.76336681616,544109.2249006972,,31178.023820331735,97506.53863422148,661792.6124575394,176725.65755753673,340345.0023855263,212848.781,,36134.782213996645,250149.6640824959,23338.842388037985,205367.20016081518,84.6340637,23646.8803346786,16887.1394767968,13096.308101012895,113951.74984088057,14413.218252954899,328560.97629286384,29479.622575432615,77789.14169552649,20977.127384277315,,,,
1399111443,15667.862234151968,75684.16443111878,89806.30071250389,176391.68497740847,741922.0310506092,975095.2567557178,9224079.59320322,,3867611.1240266617,46515.00941231268,1661437.4438694457,1316096.120578379,709479.7406924604,365740.901793235,192394.2557219705,13179.760030742485,24893.72744353731,1474111.3815289633,2996790.361372809,326534.6353371333,238721.68026335142,242316.7798835775,156360.5028570416,132487.97019196345,272210.0714989433,45480.995398820116,17475.68017601988,205082.36757862236,99399.98245597404,,240856.36182536813,52907.5156,306302.8844858542,342303.91015544866,,49757.13836131424,153407.26993664517,,380194.5403036705,,493185.35587214236,252075.9428260408,545200.4026155423,,31216.03727609371,98283.02176106718,667191.6088954001,176725.6810575367,340345.28380652395,212848.781,,37477.423530956694,250149.83604172053,23338.998598281978,206358.5191884925,84.6340637,23646.96620995852,17151.309001388585,13098.03714045561,113952.9645605497,26576.851825570157,330616.70548809296,29479.8285757376,77854.31368583947,21000.627639637918,,,,
1399128812,15667.865197706386,75684.28902023312,89988.41901425795,176392.87412332895,742119.6646682947,975095.3119999999,9224079.997451536,,3868807.1093124095,46515.06635030499,1661437.5,1317026.5564869412,709479.8118419952,366515.89153372264,192405.17983472662,13185.903623216469,24893.787055147062,1475417.6468186832,2996790.499362884,326534.96876044455,238724.3570096509,242316.84395922458,156392.9448278346,132751.7414472929,272211.24912332895,45481.05076024398,17508.093049241706,205160.56674469917,99471.57166144758,,241333.9411709446,52907.5156,306931.5625620388,342303.9689209977,,49867.50756239425,154322.87976898393,,380198.6529749752,,493461.7630511123,252075.9999592246,545548.9902148452,,31228.18045576197,98531.07297684572,668916.3399378607,176725.68799999997,340345.37492099765,212848.781,,37906.33661696004,250149.8909592246,23339.04876024399,206675.2020276773,84.6340637,23646.994075279916,17235.698824591786,13098.589389442715,113953.35171966914,30462.579367615257,331273.4166952291,29479.894450304986,77875.13289031299,21008.135005360604,,,,
1399146181,15667.8652,75684.2891,89988.5547,176392.875,742119.8119999999,975095.3119999999,9224080.0,,3868808.0,46515.0664,1661437.5,1317027.25,709479.8119999999,366516.46900000004,192405.18799999997,13185.9082,24893.7871,1475418.62,2996790.5,326534.96900000004,238724.359,242316.844,156392.96899999998,132751.938,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.5156,306932.03099999996,342303.96900000004,,49867.5898,154323.562,,380198.65599999996,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.2578,668917.625,176725.68799999997,340345.375,212848.781,,37906.6562,250149.891,23339.0488,206675.43799999997,84.63406369999998,23646.9941,17235.7617,13098.5898,113953.352,30465.4746,331273.90599999996,29479.8945,77875.1484,21008.1406,,,,
1399163550,15667.8652,75684.2891,89988.5547,176392.875,742119.812,975095.312,9224080.0,,3868808.0,46515.0664,1661437.5,1317027.25,709479.812,366516.469,192405.18799999997,13185.9082,24893.7871,1475418.62,2996790.5,326534.969,238724.359,242316.844,156392.96899999998,132751.93799999997,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.297,52907.5156,306932.031,342303.969,,49867.5898,154323.56200000003,,380198.656,,493461.969,252076.0,545549.25,,31228.1895,98531.2578,668917.625,176725.68799999997,340345.375,212848.781,,37906.6562,250149.891,23339.0488,206675.43799999997,84.63406369999998,23646.9941,17235.761699999995,13098.589799999998,113953.35200000001,30465.4746,331273.906,29479.8945,77875.1484,21008.1406,,,,
1399180918,15667.8652,75684.2891,89988.5547,176392.875,742119.8119999999,975095.3119999999,9224080.0,,3868808.0,46515.0664,1661437.5,1317027.25,709479.8119999999,366516.46900000004,192405.18799999997,13185.9082,24893.7871,1475418.62,2996790.5,326534.969,238724.359,242316.844,156392.96899999998,132751.93799999997,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.515600000006,306932.031,342303.969,,49867.5898,154323.56200000003,,380198.65599999996,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.2578,668917.625,176725.68799999997,340345.375,212848.781,,37906.6562,250149.891,23339.0488,206675.43799999997,84.6340637,23646.9941,17235.761699999995,13098.589799999998,113953.352,30465.4746,331273.906,29479.8945,77875.1484,21008.1406,,,,
1399198287,15667.8652,75684.2891,89988.5547,176392.875,742119.8119999999,975095.3119999999,9224080.0,,3868808.0,46515.0664,1661437.5,1317027.25,709479.8119999999,366516.46900000004,192405.18799999997,13185.9082,24893.7871,1475418.62,2996790.5,326534.969,238724.359,242316.844,156392.96899999998,132751.93799999997,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.5156,306932.031,342303.96900000004,,49867.5898,154323.56200000003,,380198.65599999996,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.2578,668917.625,176725.68799999997,340345.375,212848.781,,37906.6562,250149.891,23339.048799999997,206675.43799999997,84.6340637,23646.994100000004,17235.7617,13098.5898,113953.352,30465.4746,331273.90599999996,29479.8945,77875.1484,21008.1406,,,,
1399215656,15667.8652,75684.2891,89988.5547,176392.875,742119.8119999999,975095.3119999999,9224080.0,,3868808.0,46515.0664,1661437.5,1317027.25,709479.8119999999,366516.46900000004,192405.18799999997,13185.908199999998,24893.7871,1475418.62,2996790.5,326534.96900000004,238724.359,242316.84399999998,156392.96899999998,132751.93799999997,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.5156,306932.03099999996,342303.96900000004,,49867.5898,154323.56200000003,,380198.65599999996,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.2578,668917.625,176725.68799999997,340345.375,212848.78100000002,,37906.6562,250149.891,23339.048799999997,206675.43799999997,84.6340637,23646.994100000004,17235.7617,13098.5898,113953.352,30465.4746,331273.90599999996,29479.894500000002,77875.1484,21008.1406,,,,
1399233025,15667.8652,75684.2891,89988.55469999998,176392.875,742119.812,975095.3119999999,9224080.0,,3868808.0,46515.06640000001,1661437.5,1317027.25,709479.812,366516.469,192405.18799999997,13185.908199999998,24893.7871,1475418.62,2996790.5,326534.96900000004,238724.359,242316.84399999998,156392.96899999998,132751.938,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.5156,306932.03099999996,342303.969,,49867.5898,154323.562,,380198.656,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.25780000002,668917.625,176725.68799999997,340345.375,212848.78100000002,,37906.6562,250149.891,23339.0488,206675.438,84.6340637,23646.9941,17235.7617,13098.5898,113953.35200000001,30465.4746,331273.906,29479.894500000002,77875.1484,21008.1406,,,,
1399250394,15667.8652,75684.2891,89988.55469999998,176392.875,742119.812,975095.3119999999,9224080.0,,3868808.0,46515.06640000001,1661437.5,1317027.25,709479.812,366516.469,192405.18799999997,13185.908199999998,24893.7871,1475418.62,2996790.5,326534.969,238724.359,242316.844,156392.969,132751.938,272211.25,45481.0508,17508.1172,205160.625,99471.625,,241334.29700000002,52907.5156,306932.031,342303.969,,49867.5898,154323.56200000003,,380198.656,,493461.96900000004,252076.0,545549.25,,31228.1895,98531.25780000002,668917.625,176725.68799999997,340345.375,212848.781,,37906.6562,250149.891,23339.048800000004,206675.438,84.6340637,23646.9941,17235.7617,13098.5898,113953.35200000001,30465.4746,331273.906,29479.8945,77875.1484,21008.1406,,,,
