CSV Dump from EGI accounting portal for the period 5/2014 to 5/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,5143076.4425,0,0,5143076.4425
France,FR-IN2P3-LPC,,,IN2P3-LPC,4079579.5531,4411617.7120,0,2793633.4931,11284830.7582
,,39080,20352864,Total,4079579.5531,4411617.712,0,2793633.4931,11284830.7582,55.445910502817
,,,,WallClock,487517.9484,585017.8417,,305303.2959,1377839.086
France,FR-IN2P3-LPSC,,,IN2P3-LPSC,1109495.6614,2515265.3844,0,0,3624761.0458
,,24576,12799180.8,Total,1109495.6614,2515265.3844,0,0,3624761.0458,28.320258166835
,,,,WallClock,144940.7591,321395.2543,,,466336.0134
France,FR-IN2P3-SUBATECH,,,IN2P3-SUBATECH,2936703.5621,0,0,0,2936703.5621
,,12000,6249600,Total,2936703.5621,0,0,0,2936703.5621,46.99026437052
,,,,WallClock,327167.9908,,,,327167.9908
Germany,DE-DESY-ATLAS-T2,,,DESY-HH,0,13487133.4677,0,0,13487133.4677
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,6659227.7786,0,0,6659227.7786
,,62400,32497920,Total,0,20146361.2463,0,0,20146361.2463,61.992771372137
,,,,WallClock,,2138792.7801,,,2138792.7801
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,6677409.4322,0,0,6677409.4322
,,26000,13540800,Total,0,6677409.4322,0,0,6677409.4322,49.313256470814
,,,,WallClock,,800078.7645,,,800078.7645
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,0,0
,,12800,6666240,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,28703038.0932,0,28703038.0932
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,9087376.0000,0,9087376
,,121600,63329280,Total,0,0,37790414.0932,0,37790414.0932,59.672893949213
,,,,WallClock,,,5661893.1792,,5661893.1792
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,5574492.3254,0,0,5574492.3254
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,5153713.0575,0,0,5153713.0575
,,52000,27081600,Total,0,10728205.3829,0,0,10728205.3829,39.614370579656
,,,,WallClock,,1282873.6184,,,1282873.6184
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,28000,14582400,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,13524542.3686,0,0,13524542.3686
Germany,DE-MCAT,,,MPPMU,0,10281268.0000,0,0,10281268
,,52000,27081600,Total,0,23805810.3686,0,0,23805810.3686,87.904002601767
,,,,WallClock,,2060271.5764,,,2060271.5764
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,5488,2858150.4,Total,0,0,0,0,0
,,,,WallClock,,,,,
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,0,0,0
,,7480,3895584,Total,0,0,0,0,0
,,,,WallClock,,,,,
Hungary,HU-HGCC-T2,,,BUDAPEST,625723.7895,0,1738134.2008,0,2363857.9903
,,21120,10999296,Total,625723.7895,0,1738134.2008,0,2363857.9903,21.490993517221
,,,,WallClock,79742.3148,,259162.8712,,338905.186
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,10449268.9884,0,0,0,10449268.9884
,,24000,12499200,Total,10449268.9884,0,0,0,10449268.9884,83.599502275346
,,,,WallClock,991217.7399,,,,991217.7399
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,1198573.1487,0,1198573.1487
,,11200,5832960,Total,0,0,1198573.1487,0,1198573.1487,20.548283353563
,,,,WallClock,,,128407.6912,,128407.6912
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,3524990.0461,0,0,3524990.0461
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,2656093.7008,0,0,2656093.7008
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,3197708.0000,0,0,3197708
,,24800,12915840,Total,0,9378791.7469,0,0,9378791.7469,72.614647958631
,,,,WallClock,,914866.7286,,,914866.7286
Italy,IT-INFN-T2,,,INFN-BARI,784520.7783,0,297838.1251,0,1082358.9034
Italy,IT-INFN-T2,,,INFN-CATANIA,3404894.9800,0,0,421.7350,3405316.715
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,1785700.0000,1785700
Italy,IT-INFN-T2,,,INFN-FRASCATI,0.0000,3695228.5719,0,196.1131,3695424.685
Italy,IT-INFN-T2,,,INFN-LNL-2,6162312.0000,0,11295760.0000,32604.0000,17490676
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,2731952.0000,0,0,2731952
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,23410.8939,0,49664.0000,73074.8939
Italy,IT-INFN-T2,,,INFN-PISA,0,0,17110964.4374,41321.1452,17152285.5826
Italy,IT-INFN-T2,,,INFN-ROMA1,0,6669968.0000,0,0,6669968
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,4184908.0000,0,4184908
Italy,IT-INFN-T2,,,INFN-TORINO,5669208.9290,0.0000,0,78.6044,5669287.5334
,,525200,273524160,Total,16020936.6873,13120559.4658,32889470.5625,1909985.5977,63940952.3133,23.376710968896
,,,,WallClock,2036989.8524,2258778.6332,5275070.3189,228957.0795,9799795.884
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,51826720.0034,0,0,51826720.0034
,,80000,41664000,Total,0,51826720.0034,0,0,51826720.0034,124.39208910186
,,,,WallClock,,2801980.8516,,,2801980.8516
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,1033689.8803,1033689.8803
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,1284413.1406,0,0,1284413.1406
Latin America,T2-LATINAMERICA,,,ICN-UNAM,0.2636,0,0,0,0.2636
Latin America,T2-LATINAMERICA,,,SAMPA,3339459.2531,0,0,0,3339459.2531
Latin America,T2-LATINAMERICA,,,UERJ,0,0,16.0000,0,16
,,144768,75395174.4,Total,3339459.5167,1284413.1406,16,1033689.8803,5657578.5376,7.5039000607445
,,,,WallClock,456271.0608,148057.4012,1816,133735.969,739880.431
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,0,0,0,0,0
,,19600,10207680,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,29.1226,0,29.1226
,,25460,13259568,Total,0,0,29.1226,0,29.1226,0.00021963460649698
,,,,WallClock,,,611.7645,,611.7645
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1895303.8834,3350093.7291,0,3637542.3651,8882939.9776
Poland,PL-TIER2-WLCG,,,ICM,0,0,391713.5471,272364.5855,664078.1326
Poland,PL-TIER2-WLCG,,,PSNC,1171275.1137,206617.9094,0,193200.1200,1571093.1431
,,76800,39997440,Total,3066578.9971,3556711.6385,391713.5471,4103107.0706,11118111.2533,27.797057144907
,,,,WallClock,286963.7087,281773.019,29452.1463,300135.6858,898324.5598
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,1135327.8950,3160332.9407,0,4295660.8357
,,24000,12499200,Total,0,1135327.895,3160332.9407,0,4295660.8357,34.367486204717
,,,,WallClock,,141540.7944,394024.5076,,535565.302
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,2486316.5424,0,2486316.5424
,,27480,14311584,Total,0,0,2486316.5424,0,2486316.5424,17.372755820739
,,,,WallClock,,,348204.0507,,348204.0507
Romania,RO-LCG,,,NIHAM,0,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,768116.0675,0,0,768116.0675
Romania,RO-LCG,,,RO-07-NIPNE,1405688.9058,1548459.1611,0,1990160.2472,4944308.3141
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,288735.8933,288735.8933
Romania,RO-LCG,,,RO-13-ISS,2015619.6533,0,0,0,2015619.6533
Romania,RO-LCG,,,RO-14-ITIM,0,561371.8773,0,0,561371.8773
Romania,RO-LCG,,,RO-16-UAIC,0,1594152.0416,0,0,1594152.0416
,,152000,79161600,Total,3421308.5591,4472099.1475,0,2278896.1405,10172303.8471,12.850048315218
,,,,WallClock,483220.5307,689049.8715,,364701.538,1536971.9402
Russian Federation,RU-RDIG,,,ITEP,321078.1311,219740.9328,249045.8880,350915.3528,1140780.3047
Russian Federation,RU-RDIG,,,JINR-LCG2,3435534.2869,2992263.3000,5132168.1493,2580923.3986,14140889.1348
Russian Federation,RU-RDIG,,,RRC-KI,7868822.7372,2734563.7246,291975.3432,2018183.3512,12913545.1562
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,402631.6378,203.7267,0,402835.3645
Russian Federation,RU-RDIG,,,ru-PNPI,608346.4442,469651.6228,46407.2973,528449.4150,1652854.7793
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,5283757.0983,6630402.5611,3661566.5233,3096283.7760,18672009.9587
Russian Federation,RU-RDIG,,,RU-SPbSU,1516936.4522,0,0,9807.2322,1526743.6844
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,59980.0000,0,1027492.0000,117184.0000,1204656
,,325612,169578729.6,Total,19094455.1499,13449253.7791,10408858.9278,8701746.5258,51654314.3826,30.460373482241
,,,,WallClock,2011553.8585,1418820.6165,1140036.9876,849965.0443,5420376.5069
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2623953.0233,2569475.8907,0,0,5193428.914
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2857868.4377,2773426.4736,0,0,5631294.9113
,,38400,19998720,Total,5481821.461,5342902.3643,0,0,10824723.8253,54.127083259829
,,,,WallClock,532014.158,462299.5541,,,994313.7121
Slovenia,SI-SiGNET,,,SiGNET,0,0,0,0,0
,,60000,31248000,Total,0,0,0,0,0
,,,,WallClock,,,,,
South Africa,ZA-CHPC-T2,,,ZA-CHPC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,3653944.1230,0,0,3653944.123
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,19876572.4100,0,0,19876572.41
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,2566331.1431,0,0,2566331.1431
,,82400,42913920,Total,0,26096847.6761,0,0,26096847.6761,60.812080733012
,,,,WallClock,,2865821.1152,,,2865821.1152
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,7867554.2565,0,7867554.2565
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,2677168.0000,0,2677168
,,80000,41664000,Total,0,0,10544722.2565,0,10544722.2565,25.308953188604
,,,,WallClock,,,2718081.6577,,2718081.6577
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,3253633.7185,3253633.7185
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,4269114.0661,4269114.0661
,,11200,5832960,Total,0,0,0,7522747.7846,7522747.7846,128.9696446504
,,,,WallClock,,,,948320.3403,948320.3403
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1742740.0000,0,0,1742740
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1742740.0000,0,0,1742740
,,31480,16394784,Total,0,3485480,0,0,3485480,21.259688447252
,,,,WallClock,0,1742740.0000,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,10092517.5694,5441506.0751,3573728.7139,19107752.3584
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,2246845.2675,0,0,2246845.2675
,,148000,77078400,Total,0,12339362.8369,5441506.0751,3573728.7139,21354597.6259,27.705034907185
,,,,WallClock,,731775.6273,544150.6076,357372.8714,1633299.1063
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,2236564.0000,342928.0000,0,2579492
,,20056,10445164.8,Total,0,2236564,342928,0,2579492,24.69556057172
,,,,WallClock,,544829,39841,,584670
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,30867.2375,0,30867.2375
Thailand,TH-Tier2,,,T2-TH-SUT,14189.8064,0,0,0,14189.8064
,,16000,8332800,Total,14189.8064,0,30867.2375,0,45057.0439,0.5407191328245
,,,,WallClock,25625.2975,,16928.1753,,42553.4728
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,384347.6925,0,384347.6925
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,14705.8914,0,0,14705.8914
,,39200,20415360,Total,0,14705.8914,384347.6925,0,399053.5839,1.9546732651298
,,,,WallClock,,4299.6259,72608.6612,,76908.2871
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,4034739.6283,5626843.5296,1283567.9136,10945151.0715
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,1860715.1464,11097595.4620,2203386.6132,15161697.2216
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,12420277.5694,301923.7487,440166.7924,13162368.1105
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,5085572.9871,515.6325,743833.0428,5829921.6624
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,67764.0000,0,0,67764
,,93216,48546892.8,Total,0,23469069.3312,17026878.3728,4670954.362,45166902.066,93.03767854325
,,,,WallClock,,3176705.5187,2132093.3506,553204.9736,5862003.8429
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,7588977.1275,0,1414901.6008,9003878.7283
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,5209246.9888,0,4735728.6748,9944975.6636
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,14165384.0000,0,4467852.0000,18633236
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,4650338.7097,0,32377.9714,4682716.6811
,,72256,37630924.8,Total,0,31613946.826,0,10650860.247,42264807.073,112.3140270871
,,,,WallClock,,3420877.6484,,1093120.5785,4513998.2269
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,814.2239,0,660.1400,1474.3639
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,3103097.5234,0,681567.1686,3784664.692
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,14676045.3215,0,1490184.7506,16166230.0721
,,37136,19340428.8,Total,0,17779957.0688,0,2172412.0592,19952369.128,103.1640473659
,,,,WallClock,,2247085.9107,,243248.4721,2490334.3828
UK,UK-SouthGrid,,,EFDA-JET,0,33.0047,0.0114,57.5425,90.5586
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,3313883.2639,1495300.3444,0,310796.5251,5119980.1334
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,1054.4800,861087.1406,270870.3532,1133011.9738
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1759342.6686,0,774435.0255,2533777.6941
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1589326.9413,6244704.8256,674476.4211,1504109.2659,10012617.4539
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,1130215.7991,4441810.6322,4418774.9506,9990801.3819
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1603843.9692,0,0,1603843.9692
,,71212,37087209.6,Total,4903210.2052,12234495.0916,5977374.2053,7279043.6628,30394123.1649,81.953114005374
,,,,WallClock,525477.8688,1370915.6691,795519.9635,855560.7464,3547474.2478
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,5197484.0000,0,5197484
Ukraine,UA-Tier2-Federation,,,UA-BITP,2804469.6075,0,0,0,2804469.6075
Ukraine,UA-Tier2-Federation,,,UA-ISMA,19270084.6336,0,0,0,19270084.6336
Ukraine,UA-Tier2-Federation,,,UA-KNU,22.8325,0,0,0,22.8325
,,38000,19790400,Total,22074577.0736,0,5197484,0,27272061.0736,137.80449649123
,,,,WallClock,261043.4184,,243828,,504871.4184
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,13844960.0000,0,13844960
,,56000,29164800,Total,0,0,13844960,0,13844960,47.471472459952
,,,,WallClock,,,1508730,,1508730
USA,T2_US_Florida,,,UFlorida-HPC,0,0,20205800.0000,0,20205800
,,56000,29164800,Total,0,0,20205800,0,20205800,69.281462585034
,,,,WallClock,,,2285839,,2285839
USA,T2_US_MIT,,,MIT_CMS,0,0,18423520.0000,0,18423520
,,56000,29164800,Total,0,0,18423520,0,18423520,63.170397191135
,,,,WallClock,,,2052881,,2052881
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,23016472.0000,0,23016472
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,56000,29164800,Total,0,0,23016472,0,23016472,78.918669080535
,,,,WallClock,,,2434510,,2434510
USA,T2_US_Purdue,,,Purdue-Carter,0,0,10499364.0000,0,10499364
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,1364248.0000,0,1364248
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,0,0,0
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,3826196.0000,0,3826196
,,56000,29164800,Total,0,0,15689808,0,15689808,53.79707044108
,,,,WallClock,,,1665384,,1665384
USA,T2_US_UCSD,,,UCSDT2,0,0,13419428.0000,0,13419428
,,56000,29164800,Total,0,0,13419428,0,13419428,46.012412222954
,,,,WallClock,,,1279787,,1279787
USA,T2_US_Wisconsin,,,GLOW,0,0,21551816.0000,0,21551816
,,56000,29164800,Total,0,0,21551816,0,21551816,73.896669958306
,,,,WallClock,,,2702843,,2702843
USA,US-AGLT2,,,AGLT2,0,22062528.0000,0,0,22062528
,,68000,35414400,Total,0,22062528,0,0,22062528,62.298183789645
,,,,WallClock,,2776252,,,2776252
USA,US-LBNL-ALICE,,,NERSC-PDSF,11485288.0000,0,0,0,11485288
,,48000,24998400,Total,11485288,0,0,0,11485288,45.944092421915
,,,,WallClock,805064,,,,805064
USA,US-MWT2,,,MWT2,0,32890276.0000,0,0,32890276
,,100000,52080000,Total,0,32890276,0,0,32890276,63.153371735791
,,,,WallClock,,4329966,,,4329966
USA,US-NET2,,,BU_ATLAS_Tier2,0,15025972.0000,0,0,15025972
USA,US-NET2,,,HU_ATLAS_Tier2,0,11276736.0000,0,0,11276736
,,68000,35414400,Total,0,26302708,0,0,26302708,74.271223005331
,,,,WallClock,,3164431,,,3164431
USA,US-SWT2,,,LUCILLE,0,4615952.0000,0,0,4615952
USA,US-SWT2,,,OU_OCHEP_SWT2,0,5088484.0000,0,0,5088484
USA,US-SWT2,,,OU_OSCER_ATLAS,0,2074052.0000,0,0,2074052
USA,US-SWT2,,,SWT2_CPB,0,11405708.0000,0,0,11405708
USA,US-SWT2,,,UTA_SWT2,0,6224252.0000,0,0,6224252
,,68000,35414400,Total,0,29408448,0,0,29408448,83.040932502033
,,,,WallClock,,3490278,,,3490278
,Grand Total,4406544,2294928115.2,,135209172.66,479246617.6231,314136453.6211,62703902.5371,991296146.4413,43.195084842773
,Grand WallClock Total,,,,13648051.7821,54489362.4294,40321464.182,6853531.7866,113569670.1801
