Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1152138781,,,,,,,,,,,,,34036.5998176331,,,,10214.374640731798,,,,,,61194.40045140724,,,,,,,,,,,,,83835.07804414004,,,,,,5063.189664104105,23245.01714539616,,,,,,,,,,,,15794.704779011014,,,,,,,,,4965.200036652687,,,,,,,,,,,,,,,,16987.935839394428,,2885.594728425605,,,,,,,,,,,,,,,,13060.865602857753,,,,,,32484.833481098965,7183.623861559583,,,,,7849.515616700436,,,,,5421.500846405909,,,,8892.0514061473,,,,,,,7187.866001188347,,,,,,,,627.947799339841,,,,,,,,,,,,,,,,,,,,,,,,,389376.9583355794,
1154292311,,,,,,,,,,,,,73197.99583253496,,,,20722.861060282605,,,,,,118284.91883375443,,,,,,,,,,,,,175000.02400237098,,,,,,11223.9095759936,34545.81319963455,,,,,,,,,,,,96664.18094976203,,,,,,,,,9084.291252928027,,,,,,,,,,,,2157.430008219824,,,,34622.62093086788,,5842.03291843962,,,,,,,,,,,,,,,,18385.469756220016,,,,,,74687.15181417407,16626.617893875093,,,,,16231.594534836677,,,,,12777.337326167255,,,,14113.563642948133,,,,,,,22457.934010842142,,,,,,,,1539.0980701945593,,,,,,,,,,,,,,,,,,1.192694995992667,,,,,,,893371.0461153656,
1156445841,,,,1037.371350802632,,,,,,444.5303910464201,,,107727.18667052414,,,,22971.760775794188,,,,,,201799.82032920612,,,,,,,,,,,,,261604.0606325226,,,,,,17357.891088505123,58102.64454363474,,,,,,,,,,,,183204.41293606546,,,,,,,,,10356.382205859638,,,,,,,,,,,,5241.663009794338,,,,56260.222269803766,,9769.99861632303,,,,,,,,,,,,,,,,35298.42842319705,,,28712.131852256985,,,128979.07846144418,24599.83182431775,,,,,22659.603196602486,,,,,22596.22948348294,,,,15702.475161881714,,,,,,,36677.63816989956,,,,,,,,2914.559017718244,,,,,,,,,,,,,,,,,,708.1773162564281,,,,,,,1474450.7403921084,
1158599372,,,,2379.489764468522,,,,,,2014.4878520540565,,,161770.98309926764,,,,23062.83123142344,,,,,,292730.0660294242,,,,,,,,,,,,,361049.8382313244,,,,,,22754.73517862486,98458.06068951894,,,,,,,,,,,,209276.45252667056,,,,,,,,,13469.292183519567,,,,,,,,,,,,11366.085536099714,,,,84705.91625220305,,14754.082178184519,,,,,,,,1509.9950457723703,,,,,11.321032367256246,,,62645.39716447007,,,62123.84514220952,,,185045.5437502833,35168.46150902052,,,,,27786.977713914086,,,,,32043.52588832717,,,,19902.04884712961,,,,,,,46662.03443763521,,,,,,,,3865.0895556897945,,,,,,,,,,,,,,,,,,2360.159624132871,,,,,,,2081607.8568308486,
1160752902,,,,5648.80418799451,,,,,,5681.556671600543,,,208485.64924872539,,,,23157.712107525247,,,,,,375921.3736318177,,,,,,,,,,,,,459832.9154252577,,,,,,27056.059016807932,137780.67946154735,,,,,,,,,,,,254329.99728959447,,,,,,,,,16931.97693862159,,,,,,,,,,,,18549.527840481707,,,,116933.9903168442,,19466.311137399705,,,,,,,,4261.601042962021,,,,,3330.9555614494707,,,84455.76032261351,,,103588.80206874825,,,239411.28069198132,52904.63997925952,,,,,33081.64216030998,,,,,37313.99489933905,,,,28144.251218928635,,,,,,,52573.57744248131,,,,,,,,,,,,,,,,,,,,,,,,,,3425.8144314500005,,,,,,,2701600.181221704,
1162906433,,,,9582.239774201687,,,,,,9729.913956256187,,,232793.5675401247,,,,23234.755030522552,,,,,,454255.335537697,,,,,,,,,,,,,552502.9866202563,,,,,,30345.36939456412,174385.92762762168,,,,,,,,,,,,304901.0149883599,,,,,,,,,18553.84266899529,,,,,,,,,,,,22859.13063329394,,,,157223.18932229368,,23774.29833322635,,,,,,,,6131.718671074462,,,,153.2050048794357,10933.249407504289,,,101448.45036201914,,,136718.39349382208,,,315088.4177120491,74784.22364796269,,,,,37312.332851497275,,,,,39040.24451508189,,,,37977.6035602708,,,,,,,56428.850196908585,,,,,,,,3865.0895556897945,,,,,,,,,,,,,,,,,,3764.6048084275935,,,,,,,3335266.40832738,
1165059963,,,,14636.616150948672,,,,,,14030.650334554553,,,250204.27917135425,,,,23339.995616697215,,,,,,649885.961089444,,,,,,,,,,,,,665264.2416399994,,,,,,34123.334789133674,220048.68081117715,,,0.015989521129451796,,,,,,,,,410417.725631093,,,,,,,,,19858.193517782827,,,,,,,,,,,,23269.85847004527,,,,203944.22942209174,,27801.00132169527,,,,231.2813269787501,,,,7815.588126706222,,,,204.2733398392476,24290.40887829026,,,120296.77765063365,,,171837.83254061372,,,417702.34076588607,96529.17048888576,,,,,38980.837382075755,,,,,39558.382311984,,,,50146.188417193465,,,,,,,62056.26053143827,,,,,,,,4231.638679493486,,,,,,,,,,,,1910.0318983942527,,,,,,4256.3926243493715,,,,,,,4242568.493058537,
1167213494,,,,23228.87083538339,,,,,,18339.048415841422,,,256075.49717357178,,,,23593.934839867707,,,,,,854934.3336246975,,,,,,,,,,,,,744914.8066173722,,,,,,37621.633404097425,259200.4063437903,,,0.02131936150593573,,,,,,,,,528508.1428633865,,,,,,,,,21657.817459471968,,,,,,,,,,,,23269.85847004527,,,,240986.55384390595,,30119.145923674172,,,,608.2738688425002,,,,9337.453920212518,,,,431.38639338075455,40074.39737783619,,,133999.49581365942,,,219504.8798773928,,,508320.26950786903,117289.14353536529,,,,,40974.69851598301,,,,,43945.07850171033,,,,60935.4511298808,,,,,,,64853.89598991813,,,,,,,,6870.101466330472,,,,,,,,,,,,4114.329356439271,,,,,,4698.042553608997,,,,,,,5090540.058396908,
1169367024,,,,30193.866835187968,,,,,,19935.5219513821,,,278941.1156527051,,,,23882.009919467597,,,,,,969005.5368751517,,,,,,,,,,,,,850774.4926233036,,,,,,39714.675021161274,288340.3629626872,,,6734.108442881882,,,,,,,,,609870.8355258992,,,,,,,,,22639.75639901298,,,,,,,,,,,,23276.492619097273,,,,272868.55115002434,,33259.583027821354,,,,2149.6189134964698,,,,9821.648863925933,,,,905.1589572422713,51339.90304093965,,,149328.95167730816,,,258750.9555983879,,,587024.9459054882,136847.47621246625,,,,,41933.1859643543,,,,,49761.41580480804,,,,71370.56560841206,,,,,,,64853.910205326254,,,,,,,,22732.08014849853,,,,,,,,,,,,6667.752475280681,,,,,,4995.6984112314,,,,,,,5832448.699701608,
1171520555,,,,36098.74406580707,,,,,,21221.755949689174,,,325440.94104611094,,,,24017.02163893628,,,,,,1155928.575663512,,,,,,,,,,,,,992619.8812803796,,,,,,43797.11984028223,317217.5324762782,,,44347.63119121092,,,,,,,,,731463.608214587,,,,,,,,,24618.204857192664,,,,,,,,,,,,26501.313197343872,,,,309866.4176445905,,40504.79688861424,,,,3856.969877439676,,,,9846.918231011858,,,,1753.6186600659544,63679.14577091184,,,177105.09149671465,,,287602.10511957266,,,669191.0204362279,158327.61326913463,,,,,42602.89685534221,,,,,67727.43201471424,,,,89318.29475794894,,,,,,,71769.14997166235,,,,,,,,79736.5455997725,,,,,,,,,,,,12186.181576113237,,,,,,5174.191950242056,,,,,,,6926043.604948337,
