CSV Dump from EGI accounting portal for the period 9/2014 to 9/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,3538623.9664,0,0,3538623.9664
,,34000,17136000,Total,0,3538623.9664,0,0,3538623.9664,20.650233230626
,,,,WallClock,,330166.7486,,,330166.7486
Austria,AT-HEPHY-VIENNA-UIBK,,,HEPHY-UIBK,0,286202.4222,0,0,286202.4222
Austria,AT-HEPHY-VIENNA-UIBK,,,Hephy-Vienna,0,0,2004112.5437,0,2004112.5437
,,27428,13823712,Total,0,286202.4222,2004112.5437,0,2290314.9659,16.568017084702
,,,,WallClock,,37692.4742,349965.8541,,387658.3283
Belgium,BE-TIER2,,,BEgrid-ULB-VUB,0,0,3131310.9981,0,3131310.9981
Belgium,BE-TIER2,,,BelGrid-UCL,0,0,1084547.8167,0,1084547.8167
,,67200,33868800,Total,0,0,4215858.8148,0,4215858.8148,12.447617910289
,,,,WallClock,,,664172.3969,,664172.3969
Brazil,BR-SP-SPRACE,,,SPRACE,0,0,3677204.0000,0,3677204
,,54792,27615168,Total,0,0,3677204,0,3677204,13.315884951343
,,,,WallClock,,,323653,,323653
Canada,CA-EAST-T2,,,CA-MCGILL-CLUMEQ-T2,0,7106205.0800,0,0,7106205.08
Canada,CA-EAST-T2,,,CA-SCINET-T2,0,5506472.6196,0,0,5506472.6196
,,42500,21420000,Total,0,12612677.6996,0,0,12612677.6996,58.882715684407
,,,,WallClock,,781916.6981,,,781916.6981
Canada,CA-WEST-T2,,,CA-VICTORIA-WESTGRID-T2,0,7191997.6982,0,0,7191997.6982
Canada,CA-WEST-T2,,,SFU-LCG2,0,3789458.2719,0,0,3789458.2719
,,42500,21420000,Total,0,10981455.9701,0,0,10981455.9701,51.267301447712
,,,,WallClock,,923083.9491,,,923083.9491
China,CN-IHEP,,,BEIJING-LCG2,0,2205915.0425,1701192.8534,0,3907107.8959
,,38400,19353600,Total,0,2205915.0425,1701192.8534,0,3907107.8959,20.188016161851
,,,,WallClock,,200663.7879,215650.4353,,416314.2232
Czech Republic,CZ-Prague-T2,,,praguelcg2,5444117.2178,7725964.2700,0,0,13170081.4878
,,48000,24192000,Total,5444117.2178,7725964.27,0,0,13170081.4878,54.439820964782
,,,,WallClock,2198139.2322,2080671.8462,,,4278811.0784
Estonia,EE-NICPB,,,T2_Estonia,0,0,5185411.8190,0,5185411.819
,,180000,90720000,Total,0,0,5185411.819,0,5185411.819,5.7158419521605
,,,,WallClock,,,859033.1381,,859033.1381
Finland,FI-HIP-T2,,,FI_HIP_T2,0,0,2721444.0000,0,2721444
,,25200,12700800,Total,0,0,2721444,0,2721444,21.427343159486
,,,,WallClock,,,397626,,397626
France,FR-GRIF,,,GRIF,15318293.0974,10560165.0869,5097789.4961,548737.1500,31524984.8304
,,146248,73708992,Total,15318293.0974,10560165.0869,5097789.4961,548737.15,31524984.8304,42.769523737891
,,,,WallClock,1564894.702,1221427.6807,918597.4049,72184.8544,3777104.642
France,FR-IN2P3-CC-T2,,,IN2P3-CC-T2,0,2928548.6787,1764913.7979,0,4693462.4766
,,69400,34977600,Total,0,2928548.6787,1764913.7979,0,4693462.4766,13.418480617881
,,,,WallClock,,296453.6338,198619.9617,,495073.5955
France,FR-IN2P3-CPPM,,,IN2P3-CPPM,0,6258700.9334,0,1481.6659,6260182.5993
,,24056,12124224,Total,0,6258700.9334,0,1481.6659,6260182.5993,51.633676508286
,,,,WallClock,,543026.4205,,332.0186,543358.4391
France,FR-IN2P3-IPHC,,,IN2P3-IRES,2999591.4364,0,6136508.2617,0,9136099.6981
,,50000,25200000,Total,2999591.4364,0,6136508.2617,0,9136099.6981,36.254363881349
,,,,WallClock,294588.2909,,670110.8589,,964699.1498
France,FR-IN2P3-LAPP,,,IN2P3-LAPP,0,7211294.1642,0,106635.1649,7317929.3291
,,48800,24595200,Total,0,7211294.1642,0,106635.1649,7317929.3291,29.75348575779
,,,,WallClock,,606084.997,,9919.3291,616004.3261
France,FR-IN2P3-LPC,,,IN2P3-LPC,4101117.9771,2825788.0359,0,975314.0360,7902220.049
,,39080,19696320,Total,4101117.9771,2825788.0359,0,975314.036,7902220.049,40.120286677918
