CSV Dump from EGI accounting portal for the period 1/2014 to 1/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2013 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,5512837.0146,0,0,5512837.0146
,,28000,14582400,Total,0,5512837.0146,0,0,5512837.0146,37.804730460007
,,,,WallClock,,527956.3872,,,527956.3872
Austria,AT-HEPHY-VIENNA-UIBK,,,HEPHY-UIBK,0,496705.9330,0,0,496705.933
Austria,AT-HEPHY-VIENNA-UIBK,,,Hephy-Vienna,0,0,1024227.3695,0,1024227.3695
,,20228,10534742.4,Total,0,496705.933,1024227.3695,0,1520933.3025,14.437308903728
,,,,WallClock,,63753.906,169764.0724,,233517.9784
Belgium,BE-TIER2,,,BEgrid-ULB-VUB,0,0,3316780.0000,0,3316780
Belgium,BE-TIER2,,,BelGrid-UCL,0,0,1566074.5334,0,1566074.5334
,,48000,24998400,Total,0,0,4882854.5334,0,4882854.5334,19.532668224366
,,,,WallClock,,,768907.5239,,768907.5239
Brazil,BR-SP-SPRACE,,,SPRACE,0,0,3430132.0000,0,3430132
,,54792,28535673.6,Total,0,0,3430132,0,3430132,12.020504748134
,,,,WallClock,,,355226,,355226
Canada,CA-EAST-T2,,,CA-MCGILL-CLUMEQ-T2,0,3372224.0000,0,0,3372224
Canada,CA-EAST-T2,,,CA-SCINET-T2,0,4705816.0000,0,0,4705816
,,35500,18488400,Total,0,8078040,0,0,8078040,43.692477445317
,,,,WallClock,,709287,,,709287
Canada,CA-WEST-T2,,,CA-VICTORIA-WESTGRID-T2,0,8276149.8463,0,0,8276149.8463
Canada,CA-WEST-T2,,,SFU-LCG2,0,5777248.0000,0,0,5777248
,,35500,18488400,Total,0,14053397.8463,0,0,14053397.8463,76.011974244932
,,,,WallClock,,1209773.4116,,,1209773.4116
China,CN-IHEP,,,BEIJING-LCG2,0,3025792.0000,763420.0000,0,3789212
,,38400,19998720,Total,0,3025792,763420,0,3789212,18.947272625448
,,,,WallClock,,277451,163228,,440679
Czech Republic,CZ-Prague-T2,,,praguelcg2,3119942.2217,13729067.6806,0,0,16849009.9023
,,52000,27081600,Total,3119942.2217,13729067.6806,0,0,16849009.9023,62.215710675514
,,,,WallClock,1433338.1811,3857257.9006,,,5290596.0817
Estonia,EE-NICPB,,,T2_Estonia,0,0,11625465.7180,0,11625465.718
,,180000,93744000,Total,0,0,11625465.718,0,11625465.718,12.401290448455
,,,,WallClock,,,1752749.4873,,1752749.4873
Finland,FI-HIP-T2,,,FI_HIP_T2,0,0,2947560.0000,0,2947560
,,25200,13124160,Total,0,0,2947560,0,2947560,22.459037378392
,,,,WallClock,,,281113,,281113
France,FR-GRIF,,,GRIF,7031624.0000,21356208.0000,6134288.0000,2753464.0000,37275584
,,123116,64118812.8,Total,7031624,21356208,6134288,2753464,37275584,58.135174954456
,,,,WallClock,910468,2559135,844364,344403,4658370
,,95400,49684320,Total,1959304,7795724,4638096,5483540,19876664,40.005909309013
,,,,WallClock,270819,812375,528873,526650,2138717
France,FR-IN2P3-CPPM,,,IN2P3-CPPM,0,7774584.0000,0,2762072.0000,10536656
,,24056,12528364.8,Total,0,7774584,0,2762072,10536656,84.102404170096
,,,,WallClock,,774979,,258143,1033122
France,FR-IN2P3-IPHC,,,IN2P3-IRES,2116160.0000,0,6327992.0000,0,8444152
,,44000,22915200,Total,2116160,0,6327992,0,8444152,36.849567099567
,,,,WallClock,272614,,685861,,958475
France,FR-IN2P3-LAPP,,,IN2P3-LAPP,0,3941612.0000,0,1703752.0000,5645364
,,25600,13332480,Total,0,3941612,0,1703752,5645364,42.342939948157
,,,,WallClock,,353218,,137706,490924
France,FR-IN2P3-LPC,,,IN2P3-LPC,1729616.0000,5627016.0000,0,1914240.0000,9270872
,,28108,14638646.4,Total,1729616,5627016,0,1914240,9270872,63.331483982016
,,,,WallClock,252821,702928,,208062,1163811
France,FR-IN2P3-LPSC,,,IN2P3-LPSC,87228.0000,1737308.0000,0,0,1824536
,,16688,8691110.4,Total,87228,1737308,0,0,1824536,20.993128795142
,,,,WallClock,20909,221718,,,242627
France,FR-IN2P3-SUBATECH,,,IN2P3-SUBATECH,1296412.0000,0,0,0,1296412
,,12000,6249600,Total,1296412,0,0,0,1296412,20.743919610855
,,,,WallClock,193821,,,,193821
Germany,DE-DESY-ATLAS-T2,,,DESY-HH,0,23954367.6805,0,0,23954367.6805
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,12489036.0000,0,0,12489036
,,57600,29998080,Total,0,36443403.6805,0,0,36443403.6805,121.48578735872
,,,,WallClock,,4088072.0604,,,4088072.0604
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,7569064.0000,0,0,7569064
,,15412,8026569.6,Total,0,7569064,0,0,7569064,94.300110473097
,,,,WallClock,,926164,,,926164
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,401352.0000,401352
,,12800,6666240,Total,0,0,0,401352,401352,6.0206653225806
,,,,WallClock,,,,28636,28636
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,22084747.2899,0,22084747.2899
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,3075168.0000,0,3075168
,,106760,55600608,Total,0,0,25159915.2899,0,25159915.2899,45.251151372122
,,,,WallClock,,,3623956.2972,,3623956.2972
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,9972280.0000,0,0,9972280
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,3086921.0625,0,0,3086921.0625
,,35440,18457152,Total,0,13059201.0625,0,0,13059201.0625,70.754150274647
,,,,WallClock,,1423882.6689,,,1423882.6689
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,28000,14582400,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,21305878.7217,0,0,21305878.7217
Germany,DE-MCAT,,,MPPMU,0,13377324.0000,0,0,13377324
,,42148,21950678.4,Total,0,34683202.7217,0,0,34683202.7217,158.00515177563
,,,,WallClock,,2890989.4234,,,2890989.4234
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,4992,2599833.6,Total,0,0,0,0,0
,,,,WallClock,,,,,
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,272883.2565,0,272883.2565
,,7480,3895584,Total,0,0,272883.2565,0,272883.2565,7.0049383224698
,,,,WallClock,,,40387.8927,,40387.8927
Hungary,HU-HGCC-T2,,,BUDAPEST,367311.4525,0,732520.4555,0,1099831.908
,,17200,8957760,Total,367311.4525,0,732520.4555,0,1099831.908,12.277979182296
,,,,WallClock,63727.7041,,106799.7184,,170527.4225
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,789452.1994,0,0,0,789452.1994
,,24000,12499200,Total,789452.1994,0,0,0,789452.1994,6.3160218205965
,,,,WallClock,119094.1489,,,,119094.1489
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,601449.6537,0,601449.6537
,,28400,14790720,Total,0,0,601449.6537,0,601449.6537,4.0663987534075
,,,,WallClock,,,66588.7851,,66588.7851
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,3566491.2150,0,0,3566491.215
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,2985592.6830,0,0,2985592.683
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,4021068.0000,0,0,4021068
,,21600,11249280,Total,0,10573151.898,0,0,10573151.898,93.989587760283
,,,,WallClock,,1038663.1681,,,1038663.1681
Italy,IT-INFN-T2,,,INFN-BARI,5.1167,0,450261.3639,0,450266.4806
Italy,IT-INFN-T2,,,INFN-CATANIA,1717635.0950,0,0,730.1825,1718365.2775
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,2552140.0000,2552140
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,6210975.7963,8.3253,131021.0469,6342005.1685
Italy,IT-INFN-T2,,,INFN-LNL-2,4021884.0000,0,7647428.0000,3573428.0000,15242740
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,5017708.0000,0,0,5017708
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,14.9916,0,64.0000,78.9916
Italy,IT-INFN-T2,,,INFN-PISA,0,0,7175547.5912,2241.5695,7177789.1607
Italy,IT-INFN-T2,,,INFN-ROMA1,0,6401540.0000,0,0,6401540
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,1078632.0000,0,1078632
Italy,IT-INFN-T2,,,INFN-TORINO,1457860.0000,0,0,72.0000,1457932
,,462000,240609600,Total,7197384.2117,17630238.7879,16351877.2804,6259696.7989,47439197.0789,19.71625283401
,,,,WallClock,1275166.0344,2431617.805,2447467.8805,645902.5055,6800154.2254
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,31169700.0000,0,0,31169700
,,64000,33331200,Total,0,31169700,0,0,31169700,93.515084965438
,,,,WallClock,,1729941,,,1729941
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,423130.6047,423130.6047
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,1397724.8180,0,0,1397724.818
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1.7931,0,0,0,1.7931
Latin America,T2-LATINAMERICA,,,SAMPA,942816.0000,0,0,0,942816
Latin America,T2-LATINAMERICA,,,UERJ,0,0,60.0000,0,60
,,108848,56688038.4,Total,942817.7931,1397724.818,60,423130.6047,2763733.2158,4.8753375382275
,,,,WallClock,124522.8397,151103.8778,2246,57109.2411,334981.9586
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,59264.0000,0,59264
,,25460,13259568,Total,0,0,59264,0,59264,0.44695272123496
,,,,WallClock,,,24518,,24518
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,808766.2422,5584220.9489,0,4489311.4059,10882298.597
Poland,PL-TIER2-WLCG,,,ICM,0,0,408387.1067,2429484.2522,2837871.3589
Poland,PL-TIER2-WLCG,,,PSNC,715940.0000,0.0000,0,703332.0000,1419272
,,68800,35831040,Total,1524706.2422,5584220.9489,408387.1067,7622127.6581,15139441.9559,42.25230960614
,,,,WallClock,209862.0898,435201.2664,30705.7976,585278.5992,1261047.753
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,3105887.6601,1443115.9392,0,4549003.5993
,,25600,13332480,Total,0,3105887.6601,1443115.9392,0,4549003.5993,34.119710656232
,,,,WallClock,,387222.4592,179911.667,,567134.1262
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,1504687.6525,0,1504687.6525
,,24000,12499200,Total,0,0,1504687.6525,0,1504687.6525,12.038271669387
,,,,WallClock,,,204078.347,,204078.347
Romania,RO-LCG,,,NIHAM,2978312.0000,0,0,0,2978312
Romania,RO-LCG,,,RO-02-NIPNE,0,4851.4687,0,0,4851.4687
Romania,RO-LCG,,,RO-07-NIPNE,705096.0000,2925704.0000,0,1059384.0000,4690184
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,36040.5106,36040.5106
Romania,RO-LCG,,,RO-13-ISS,500618.1403,0,0,0,500618.1403
Romania,RO-LCG,,,RO-14-ITIM,0,380515.6383,0,0,380515.6383
Romania,RO-LCG,,,RO-16-UAIC,0,2468417.8622,0,0,2468417.8622
,,138000,71870400,Total,4184026.1403,5779488.9692,0,1095424.5106,11058939.6201,15.387335565267
,,,,WallClock,813853.715,807403.8964,,175218.9947,1796476.6061
Russian Federation,RU-RDIG,,,ITEP,63040.6111,443260.7400,264668.6814,438265.6633,1209235.6958
Russian Federation,RU-RDIG,,,JINR-LCG2,1760392.0128,6918581.2184,1781761.6556,1691077.8674,12151812.7542
Russian Federation,RU-RDIG,,,RRC-KI,0,5614477.3844,204420.4258,7438692.0878,13257589.898
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,567440.0178,5541.4934,0,572981.5112
Russian Federation,RU-RDIG,,,ru-PNPI,227593.4761,0.3869,16710.3542,80.9942,244385.2114
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,1032284.0000,9745604.0000,2259436.0000,3891132.0000,16928456
Russian Federation,RU-RDIG,,,RU-SPbSU,1054198.5856,0,0,6503.8288,1060702.4144
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,7056.0000,0,326720.0000,340884.0000,674660
,,279104,145357363.2,Total,4144564.6856,23289363.7475,4859258.6104,13806636.4415,46099823.485,31.714818203995
,,,,WallClock,601339.0262,2388783.382,585823.7119,1295677.1786,4871623.2987
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,1067682.1326,2478009.6762,0,0,3545691.8088
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,395641.1275,547481.2300,0,0,943122.3575
,,38400,19998720,Total,1463323.2601,3025490.9062,0,0,4488814.1663,22.44550734397
,,,,WallClock,256660.8923,284541.6176,,,541202.5099
Slovenia,SI-SiGNET,,,SiGNET,0,0,0,0,0
,,60000,31248000,Total,0,0,0,0,0
