Time,ALICE::BITP::SE,ALICE::Bari::SE,ALICE::Birmingham::SE,ALICE::Bratislava::SE,ALICE::CCIN2P3::SE,ALICE::CCIN2P3::TAPE,ALICE::CERN::CASTOR2,ALICE::CERN::DPM,ALICE::CERN::EOS,ALICE::CERN::OCDB,ALICE::CERN::T0ALICE,ALICE::CNAF::SE,ALICE::CNAF::TAPE,ALICE::Catania::SE,ALICE::Clermont::SE,ALICE::CyberSar_Cagliari::SE,ALICE::Cyfronet::XRD,ALICE::FZK::SE,ALICE::FZK::TAPE,ALICE::GRIF_IPNO::SE,ALICE::GRIF_IRFU::DPM,ALICE::GSI::SE2,ALICE::Grenoble::SE,ALICE::Hiroshima::SE,ALICE::IHEP::SE,ALICE::IPNL::SE,ALICE::ISMA::SE,ALICE::ISS::FILE,ALICE::ITEP::SE,ALICE::JINR::EOS,ALICE::JINR::SE,ALICE::KFKI::SE,ALICE::KISTI_GSDC::SE2,ALICE::KISTI_GSDC::TAPE,ALICE::Kolkata::EOS,ALICE::Kolkata::SE,ALICE::Kosice::SE,ALICE::LBL::EOS,ALICE::Legnaro::SE,ALICE::MEPHI::EOS,ALICE::NDGF::DCACHE,ALICE::NDGF::DCACHE_TAPE,ALICE::NIHAM::FILE,ALICE::ORNL::EOS,ALICE::PNPI::SE,ALICE::Poznan::SE,ALICE::Prague::SE,ALICE::RAL::SE,ALICE::RAL::TAPE,ALICE::RRC-KI::SE,ALICE::RRC_KI_T1::DCACHE_TAPE,ALICE::RRC_KI_T1::EOS,ALICE::SARA::DCACHE,ALICE::SARA::DCACHE_TAPE,ALICE::SNIC::DCACHE,ALICE::SPbSU::EOS,ALICE::SPbSU::SE,ALICE::SUT::SE,ALICE::SaoPaulo::SE,ALICE::Strasbourg_IRES::SE,ALICE::Subatech::EOS,ALICE::Torino::SE,ALICE::Trieste::SE,ALICE::Troitsk::SE,ALICE::Trujillo::SE,ALICE::Tsukuba::SE,ALICE::UNAM_T1::EOS,ALICE::ZA_CHPC::EOS,ALICE::ZA_CHPC::SE
1454437999,15041.997999999998,63424.523400000005,167386.562,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.3408,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.062,786964.438,172479.516,285536.5619999999,224910.28100000002,45018.5312,15994.6279,194271.203,92874.0938,,317749.625,95532.05470000001,840979.062,1535786.5,,84629.7344,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.52299999999,1490373.0,169317.938,811614.25,269334.594,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.0039,51477.2969,81545.7734,108236.02299999999,247140.062,486424.031,26385.9922,73053.22659999998,19462.7324,0.0,153516.266,,
1454454316,15041.997999999998,63424.523400000005,167386.56199999998,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.340800000002,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.06199999998,786964.438,172479.516,285536.5619999999,224910.28100000002,45018.5312,15994.6279,194271.203,92874.0938,,317749.625,95532.05470000001,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.52299999999,1490373.0,169317.93800000002,811614.25,269334.594,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.2969,81545.7734,108236.02299999999,247140.06199999998,486424.031,26385.9922,73053.2266,19462.7324,0.0,153516.266,,
1454470633,15041.997999999998,63424.523400000005,167386.56199999998,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.3408,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.06199999998,786964.438,172479.516,285536.56200000003,224910.28100000002,45018.5312,15994.627900000001,194271.203,92874.0938,,317749.625,95532.0547,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.52299999999,1490373.0,169317.93800000002,811614.25,269334.594,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.2969,81545.7734,108236.02299999999,247140.06199999998,486424.031,26385.9922,73053.2266,19462.7324,0.0,153516.266,,
1454486950,15041.997999999998,63424.5234,167386.56199999998,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.01600000003,11268.340799999998,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.06199999998,786964.438,172479.51600000003,285536.5619999999,224910.28100000002,45018.5312,15994.6279,194271.203,92874.0938,,317749.625,95532.0547,840979.062,1535786.5,,84629.7344,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.6758,102351.523,1490373.0,169317.93800000002,811614.25,269334.594,1099557.0,122721.99199999998,236489.73399999997,234096.828,304005.6560000001,207.56633,19652.0039,51477.2969,81545.7734,108236.023,247140.06199999998,486424.031,26385.9922,73053.22659999998,19462.7324,0.0,153516.26600000003,,
1454503267,15041.998000000001,63424.5234,167386.562,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.3408,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.062,786964.438,172479.516,285536.5619999999,224910.28100000002,45018.531200000005,15994.6279,194271.203,92874.09379999999,,317749.625,95532.0547,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.11689380000001,1632460.75,788976.125,745302.188,411442.156,30539.6758,102351.523,1490373.0,169317.938,811614.25,269334.594,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.296899999994,81545.7734,108236.023,247140.062,486424.031,26385.992199999997,73053.2266,19462.7324,0.0,153516.266,,
1454519584,15041.998000000001,63424.523400000005,167386.56200000003,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.340799999998,22786.4551,1790594.0,4177292.5,433013.3119999999,248156.062,786964.438,172479.516,285536.5619999999,224910.28099999996,45018.531200000005,15994.6279,194271.203,92874.0938,,317749.625,95532.05470000001,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.523,1490373.0,169317.93799999997,811614.25,269334.5939999999,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.2969,81545.7734,108236.023,247140.062,486424.031,26385.9922,73053.2266,19462.7324,0.0,153516.266,,
1454535901,15041.998000000001,63424.523400000005,167386.56200000003,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.340799999998,22786.4551,1790594.0,4177292.5,433013.3119999999,248156.062,786964.438,172479.516,285536.56200000003,224910.28099999996,45018.531200000005,15994.6279,194271.203,92874.0938,,317749.625,95532.05470000001,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.52299999999,1490373.0,169317.93799999997,811614.25,269334.5939999999,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.2969,81545.7734,108236.02299999999,247140.062,486424.031,26385.9922,73053.2266,19462.7324,0.0,153516.266,,
1454552218,15041.997999999998,63424.523400000005,167386.562,166128.828,1723732.12,1608242.88,50869.0273,,8061784.5,47668.957,1.8417478E7,1525618.88,2192301.0,984983.75,242758.016,11268.3408,22786.4551,1790594.0,4177292.5,433013.31200000003,248156.062,786964.438,172479.516,285536.56200000003,224910.28100000002,45018.5312,15994.6279,194271.203,92874.0938,,317749.625,95532.0547,840979.062,1535786.5,,84629.73439999999,251745.922,,892726.0,60.116893800000014,1632460.75,788976.125,745302.188,411442.156,30539.675799999997,102351.52299999999,1490373.0,169317.938,811614.25,269334.594,1099557.0,122721.992,236489.734,234096.828,304005.6560000001,207.56633,19652.003900000003,51477.2969,81545.7734,108236.02299999999,247140.062,486424.031,26385.9922,73053.2266,19462.7324,0.0,153516.266,,
1454568535,15034.341170237598,63421.00648844434,167386.84201387642,166013.32323868928,1724305.840519581,1608243.1147209941,50869.16992277112,,8050499.857533513,47670.95151118531,1.8417479384056624E7,1526438.1110923968,2236919.0900813746,984427.3705261152,242219.20168378594,11263.817312958909,22775.432545886295,1783364.574897626,4177292.73527257,435966.72502668865,248145.2316880544,795498.7468519878,172438.71601380565,286787.6899681003,224959.80427207804,45018.45856130755,15994.771195408995,194045.91123765853,92797.08931317562,,316620.66684756876,97950.17746681027,842281.2878292083,1535786.73527257,,84888.65477999218,251968.8523541767,,903234.3184869917,60.35925072392534,1640133.79619784,788976.3724885457,745352.2252330368,412045.9788124979,30523.334780087003,102347.85721285333,1492372.1073793015,169258.94335317408,811614.4384489201,269060.73429673864,1100394.0181989567,123369.16418096801,235965.7093365125,234097.06068016324,303437.91807828785,208.28550668491067,19639.192942682632,51477.53671106858,82278.28823110473,108201.87708612264,247155.73617124982,486321.6051900276,26386.462280846477,73026.41582922346,19460.913570637007,0.040770427889419196,153515.32819188555,,
1454584851,15017.876370237598,63413.44398844435,167387.44401387643,165764.94823868928,1725539.530519581,1608243.6147209941,50869.47657277112,,8026234.107533513,47675.24061118531,1.8417482384056624E7,1528199.7310923967,2332862.9650813746,983230.9645261151,241060.56868378594,11254.090262958907,22751.730395886294,1767818.884897626,4177293.23527257,442317.5535266887,248121.9426880544,813850.3718519879,172350.98151380566,289478.03396810027,225066.29677207803,45018.30236130755,15995.079295408996,193561.45823765852,92631.50336317561,,314193.02634756884,103149.95111681026,845081.5068292082,1535787.23527257,,85445.42037999218,252448.22735417672,,925830.7244869916,60.880399373925336,1656633.42119784,788976.9039885458,745459.8187330368,413344.40081249794,30488.196080087004,102339.97471285333,1496670.8573793015,169132.0838531741,811614.8444489201,268471.84329673863,1102193.8931989567,124760.801180968,234838.88133651248,234097.5606801632,302217.0900782879,209.83197718491067,19611.645092682636,51478.052311068575,83853.44058110472,108128.45158612265,247189.4396712498,486101.35519002756,26387.47303084648,72968.76347922347,19457.002470637006,0.12844050088941922,153513.31219188555,,
