CSV Dump from EGI accounting portal for the period 9/2015 to 9/2015
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2015 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,6775086.9797,0,0,6775086.9797
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,926055.4386,0,0,926055.4386
,,5488,3951360,Total,0,926055.4386,0,0,926055.4386,23.436372251579
,,,,WallClock,,130454.9433,,,130454.9433
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,443328.9767,0,443328.9767
,,7480,5385600,Total,0,0,443328.9767,0,443328.9767,8.2317471906566
,,,,WallClock,,,63594.4185,,63594.4185
Hungary,HU-HGCC-T2,,,BUDAPEST,3497883.7777,0,1893439.2541,0,5391323.0318
,,25600,18432000,Total,3497883.7777,0,1893439.2541,0,5391323.0318,29.249799434679
,,,,WallClock,446992.4565,,297131.8589,,744124.3154
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4400651.0595,0,0,0,4400651.0595
,,60000,43200000,Total,4400651.0595,0,0,0,4400651.0595,10.186692267361
,,,,WallClock,494516.3556,,,,494516.3556
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,887368.8504,0,887368.8504
,,24600,17712000,Total,0,0,887368.8504,0,887368.8504,5.0099867344173
,,,,WallClock,,,122168.7122,,122168.7122
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,5265071.7000,0,0,5265071.7
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,4718299.4100,0,0,4718299.41
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,3247801.2116,0,0,3247801.2116
,,28000,20160000,Total,0,13231172.3216,0,0,13231172.3216,65.630815087302
,,,,WallClock,,849758.4333,,,849758.4333
Italy,IT-INFN-T2,,,INFN-BARI,4463705.0835,0,3647524.6999,4073.2110,8115302.9944
Italy,IT-INFN-T2,,,INFN-CATANIA,11298745.6798,0,0,71679.6300,11370425.3098
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,1842014.6556,1842014.6556
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,14738168.0216,0,805584.9628,15543752.9844
Italy,IT-INFN-T2,,,INFN-LNL-2,8505455.8960,0,8387740.8645,1779382.6110,18672579.3715
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,7235823.2817,0,0.0025,7235823.2842
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,17580231.2042,0,100497.5852,17680728.7894
Italy,IT-INFN-T2,,,INFN-PISA,0,0,8335369.7665,804099.2556,9139469.0221
Italy,IT-INFN-T2,,,INFN-ROMA1,0,7055142.0647,0,0,7055142.0647
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,4347399.0023,0,4347399.0023
Italy,IT-INFN-T2,,,INFN-TORINO,3965576.9763,0,0,3.8750,3965580.8513
,,633100,455832000,Total,28233483.6356,46609364.5722,24718034.3332,5407335.7887,104968218.3297,23.027830062326
,,,,WallClock,3985226.3977,3020955.2295,3558934.959,603054.6411,11168171.2273
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,27656889.2660,0,0,27656889.266
,,96000,69120000,Total,0,27656889.266,0,0,27656889.266,40.012860627894
,,,,WallClock,,1018472.3805,,,1018472.3805
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,2213294.9931,2213294.9931
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,1410447.8319,0,0,1410447.8319
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1544986.5711,0,0,0,1544986.5711
Latin America,T2-LATINAMERICA,,,SAMPA,9718437.0551,0,0,318313.9361,10036750.9912
Latin America,T2-LATINAMERICA,,,UERJ,0,0,204238.3265,0,204238.3265
,,158936,114433920,Total,11263423.6262,1410447.8319,204238.3265,2531608.9292,15409718.7138,13.46604111246
,,,,WallClock,1073705.0461,87630.4457,33691.2689,294336.378,1489363.1387
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,120000,86400000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,3336469.7167,0,0,0,3336469.7167
,,19600,14112000,Total,3336469.7167,0,0,0,3336469.7167,23.642784273668
,,,,WallClock,426865.4261,,,,426865.4261
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,499491.6528,0,0,0,499491.6528
,,8000,5760000,Total,499491.6528,0,0,0,499491.6528,8.6717300833333
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,36006.5745,0,36006.5745
,,25460,18331200,Total,0,0,36006.5745,0,36006.5745,0.19642235369207
,,,,WallClock,,,18450.8397,,18450.8397
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1477643.9256,3790691.1327,0,176764.8976,5445099.9559
Poland,PL-TIER2-WLCG,,,ICM,0,0,164855.9497,2416619.0478,2581474.9975
Poland,PL-TIER2-WLCG,,,PSNC,488958.1998,104344.8020,0,474310.1340,1067613.1358
,,83200,59904000,Total,1966602.1254,3895035.9347,164855.9497,3067694.0794,9094188.0892,15.181270180956
,,,,WallClock,190146.1204,110305.9492,12395.1842,254825.9422,567673.196
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2350126.1303,2200994.1014,0,4551120.2317
,,24000,17280000,Total,0,2350126.1303,2200994.1014,0,4551120.2317,26.337501340856
,,,,WallClock,,292990.9235,274423.9192,,567414.8427
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,4224271.6564,0,4224271.6564
,,35600,25632000,Total,0,0,4224271.6564,0,4224271.6564,16.480460582085
,,,,WallClock,,,270635.0655,,270635.0655
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,4489337.4583,0,0,4489337.4583
Romania,RO-LCG,,,RO-07-NIPNE,444261.1600,2216457.6283,0,753223.3139,3413942.1022
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,957117.8792,957117.8792
Romania,RO-LCG,,,RO-13-ISS,1294439.4836,0,0,0,1294439.4836
Romania,RO-LCG,,,RO-14-ITIM,0,1197714.9525,0,0,1197714.9525
Romania,RO-LCG,,,RO-16-UAIC,0,2555662.5691,0,0,2555662.5691
,,166400,119808000,Total,1738700.6436,10459172.6082,0,1710341.1931,13908214.4449,11.608752708417
,,,,WallClock,261397.8088,897152.1479,,280999.1974,1439549.1541
Russian Federation,RU-RDIG,,,ITEP,573944.8375,807669.6681,54563.4266,985739.9411,2421917.8733
Russian Federation,RU-RDIG,,,JINR-LCG2,3471252.7430,8007720.6816,1484184.7566,3183689.0999,16146847.2811
Russian Federation,RU-RDIG,,,RRC-KI,1759217.2139,824521.6565,41.2439,1368474.6100,3952254.7243
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,549011.6421,8816.7200,0,557828.3621
Russian Federation,RU-RDIG,,,ru-PNPI,767532.0419,822883.0950,9390.7018,188972.0822,1788777.9209
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,1979475.2845,8531469.8237,3504344.7947,2597921.2422,16613211.1451
Russian Federation,RU-RDIG,,,RU-SPbSU,780214.9206,0,0,357.0622,780571.9828
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,260352.3394,0,103708.5991,347130.4353,711191.3738
,,335520,241574400,Total,9591989.3808,19543276.567,5165050.2427,8672284.4729,42972600.6634,17.788557340265
,,,,WallClock,1197958.5909,1767030.6968,635808.6839,845745.2654,4446543.237
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2702950.1378,3284123.8467,0,0,5987073.9845
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2581280.4853,2793214.4711,0,0,5374494.9564
,,41600,29952000,Total,5284230.6231,6077338.3178,0,0,11361568.9409,37.932588611445
,,,,WallClock,541850.5689,253913.7618,,,795764.3307
Slovenia,SI-SiGNET,,,SiGNET,0,17262967.1480,0,0,17262967.148
,,80000,57600000,Total,0,17262967.148,0,0,17262967.148,29.970429076389
,,,,WallClock,,1178072.4561,,,1178072.4561
South Africa,ZA-CHPC-T2,,,ZA-CHPC,3355650.1900,0,0,0,3355650.19
,,24000,17280000,Total,3355650.19,0,0,0,3355650.19,19.41927193287
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,4081637.9102,0,0,4081637.9102
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,12356358.3621,0,0,12356358.3621
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,4606257.4945,0,0,4606257.4945
,,104400,75168000,Total,0,21044253.7668,0,0,21044253.7668,27.996293325351
,,,,WallClock,,1256919.7805,,,1256919.7805
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,6977649.1536,0,6977649.1536
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,2438001.7808,0,2438001.7808
,,100000,72000000,Total,0,0,9415650.9344,0,9415650.9344,13.077292964444
,,,,WallClock,,,2507143.4692,,2507143.4692
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,56121.2439,56121.2439
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,6569256.2669,6569256.2669
,,12000,8640000,Total,0,0,0,6625377.5108,6625377.5108,76.682610078704
,,,,WallClock,,,,696416.7812,696416.7812
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1525492.3372,0,0,1525492.3372
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1525492.3372,0,0,1525492.3372
,,31480,22665600,Total,0,3050984.6744,0,0,3050984.6744,13.460859956939
,,,,WallClock,0,1525492.3372,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,7686774.0805,6154947.9805,4124240.9027,17965962.9637
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,2858524.6956,0,0,2858524.6956
,,200000,144000000,Total,0,10545298.7761,6154947.9805,4124240.9027,20824487.6593,14.461449763403
,,,,WallClock,,741948.3476,615494.798,412424.0902,1769867.2358
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,8.7850,0,8.785
,,,,Total,0,0,8.785,0,8.785
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4198775.1264,0,0,4198775.1264
,,14616,10523520,Total,0,4198775.1264,0,0,4198775.1264,39.898960864806
,,,,WallClock,,495631.7794,,,495631.7794
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,413064.0581,0,413064.0581
Thailand,TH-Tier2,,,T2-TH-SUT,657300.7514,0,0,0,657300.7514
,,21200,15264000,Total,657300.7514,0,413064.0581,0,1070364.8095,7.0123480706237
,,,,WallClock,82569.0511,,87996.3344,,170565.3855
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,492023.3951,0,492023.3951
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,0,0,0,0
,,39200,28224000,Total,0,0,492023.3951,0,492023.3951,1.7432801697137
,,,,WallClock,,,15083.4258,,15083.4258
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,7623693.1647,6537508.3085,1010723.8959,15171925.3691
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,7106881.3500,9450702.7376,2628627.6200,19186211.7076
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,18294279.8127,20549.6442,1121714.1664,19436543.6233
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,13493923.4928,731.7446,1816551.1976,15311206.435
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,4501.8445,0,241173.5583,245675.4028
,,137920,99302400,Total,0,46523279.6647,16009492.4349,6818790.4382,69351562.5378,69.838757711596
,,,,WallClock,,4151324.5439,2324096.6166,728973.9244,7204395.0849
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,4669837.7600,0,859644.1439,5529481.9039
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,5155547.9612,0,2392583.0529,7548131.0141
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,13517639.0594,0,3314293.4693,16831932.5287
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,3195680.8070,0,302425.8850,3498106.692
,,97276,70038720,Total,0,26538705.5876,0,6868946.5511,33407652.1387,47.698833072192
,,,,WallClock,,2579958.3885,,703738.0164,3283696.4049
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,3396435.7645,0,378070.6298,3774506.3943
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,1998192.2217,0,117679.7892,2115872.0109
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,17762055.5809,0,1183272.8214,18945328.4023
,,50492,36354240,Total,0,23156683.5671,0,1679023.2404,24835706.8075,68.31584653537
,,,,WallClock,,1710836.5617,,189723.5656,1900560.1273
UK,UK-SouthGrid,,,EFDA-JET,0,2.0756,0,0,2.0756
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4331017.6222,2374576.0027,0,787547.9083,7493141.5332
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,710.1597,2398923.8648,1524706.7240,3924340.7485
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1267360.7928,0,908859.9422,2176220.735
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1943531.8556,4039158.1647,182414.4692,1294262.2433,7459366.7328
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,16313251.7484,6086382.5892,1159549.0500,23559183.3876
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1204616.4102,0,0,1204616.4102
,,93752,67501440,Total,6274549.4778,25199675.3541,8667720.9232,5674925.8678,45816871.6229,67.875398840232
,,,,WallClock,698368.0595,2181464.964,1095647.2079,583695.1119,4559175.3433
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,1117049.9599,0,1117049.9599
Ukraine,UA-Tier2-Federation,,,UA-BITP,870978.3356,0,0,0,870978.3356
Ukraine,UA-Tier2-Federation,,,UA-ISMA,2125626.0814,0,0,0,2125626.0814
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.0089,0,0,0,0.0089
,,42000,30240000,Total,2996604.4259,0,1117049.9599,0,4113654.3858,13.603354450397
,,,,WallClock,126519.0081,,87031.9872,,213550.9953
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,22489569.6583,0,22489569.6583
,,72000,51840000,Total,0,0,22489569.6583,0,22489569.6583,43.382657519869
,,,,WallClock,,,2439683.6678,,2439683.6678
USA,T2_US_Florida,,,UFlorida-HPC,0,0,32473073.8128,0,32473073.8128
,,72000,51840000,Total,0,0,32473073.8128,0,32473073.8128,62.640960287037
,,,,WallClock,,,3508958.429,,3508958.429
USA,T2_US_MIT,,,MIT_CMS,0,0,20655152.6608,0,20655152.6608
,,72000,51840000,Total,0,0,20655152.6608,0,20655152.6608,39.844044484568
,,,,WallClock,,,2633893.9292,,2633893.9292
USA,T2_US_Nebraska,,,Crane,0,0,185411.1033,0,185411.1033
USA,T2_US_Nebraska,,,Nebraska,0,0,19010568.7092,0,19010568.7092
USA,T2_US_Nebraska,,,Tusker,0,0,63004.7858,0,63004.7858
,,72000,51840000,Total,0,0,19258984.5983,0,19258984.5983,37.150819055363
,,,,WallClock,,,2525813.309,,2525813.309
USA,T2_US_Purdue,,,Purdue-Carter,0,0,5436035.9350,0,5436035.935
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,6162009.1132,0,6162009.1132
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,1987960.7201,0,1987960.7201
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,2756030.7317,0,2756030.7317
,,72000,51840000,Total,0,0,16342036.5,0,16342036.5,31.523990162037
,,,,WallClock,,,1088264.467,,1088264.467
USA,T2_US_UCSD,,,UCSDT2,0,0,18018636.3147,0,18018636.3147
,,72000,51840000,Total,0,0,18018636.3147,0,18018636.3147,34.758171903356
,,,,WallClock,,,2014178.8293,,2014178.8293
USA,T2_US_Wisconsin,,,GLOW,0,0,18453956.0429,0,18453956.0429
,,72000,51840000,Total,0,0,18453956.0429,0,18453956.0429,35.597909033372
,,,,WallClock,,,2818004.3743,,2818004.3743
USA,US-AGLT2,,,AGLT2,0,33868437.4782,0,0,33868437.4782
,,88000,63360000,Total,0,33868437.4782,0,0,33868437.4782,53.453973292614
,,,,WallClock,,2611053.179,,,2611053.179
USA,US-LBNL-ALICE,,,NERSC-PDSF,7092532.1075,0,0,0,7092532.1075
,,32000,23040000,Total,7092532.1075,0,0,0,7092532.1075,30.783559494358
,,,,WallClock,579808.8406,,,,579808.8406
USA,US-MWT2,,,MWT2,0,69656229.6588,0,0,69656229.6588
,,132000,95040000,Total,0,69656229.6588,0,0,69656229.6588,73.291487435606
,,,,WallClock,,6289492.5681,,,6289492.5681
USA,US-NET2,,,BU_ATLAS_Tier2,0,17929714.1108,0,0,17929714.1108
USA,US-NET2,,,HU_ATLAS_Tier2,0,11769562.9510,0,0,11769562.951
,,88000,63360000,Total,0,29699277.0618,0,0,29699277.0618,46.873858999053
,,,,WallClock,,2483537.987,,,2483537.987
USA,US-SWT2,,,LUCILLE,0,5460642.4698,0,0,5460642.4698
USA,US-SWT2,,,OU_OCHEP_SWT2,0,4968971.8975,0,0,4968971.8975
USA,US-SWT2,,,OU_OSCER_ATLAS,0,4395694.1531,0,0,4395694.1531
USA,US-SWT2,,,SWT2_CPB,0,17987565.4532,0,0,17987565.4532
USA,US-SWT2,,,UTA_SWT2,0,6897069.5274,0,0,6897069.5274
,,88000,63360000,Total,0,39709943.501,0,0,39709943.501,62.67352193971
,,,,WallClock,,3707504.987,,,3707504.987
,Grand Total,5436336,3914161920,,126872332.4056,706951976.2408,306000575.9164,68759948.5665,1208584833.1293,30.877231392852
,Grand WallClock Total,,,,15708510.3614,55986534.2727,37751952.2917,6990644.2562,114912148.8448
