CSV Dump from EGI accounting portal for the period 10/2015 to 10/2015
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2015 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,6826123.9186,0,0,6826123.9186
,,,,WallClock,,,,128573.3647,128573.3647
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,28498261.2788,0,28498261.2788
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,15043943.6157,0,15043943.6157
,,145652,108365088,Total,0,0,43542204.8945,0,43542204.8945,40.181026655467
,,,,WallClock,,,4609966.4613,,4609966.4613
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,6364405.0458,0,0,6364405.0458
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,6424359.8550,0,0,6424359.855
,,38880,28926720,Total,0,12788764.9008,0,0,12788764.9008,44.210905698261
,,,,WallClock,,569937.8928,,,569937.8928
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,53600,39878400,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,21562342.0697,0,0,21562342.0697
Germany,DE-MCAT,,,MPPMU,0,6054922.3391,0,0,6054922.3391
,,54772,40750368,Total,0,27617264.4088,0,0,27617264.4088,67.771815971821
,,,,WallClock,,895421.5922,,,895421.5922
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,795154.6000,0,0,795154.6
,,5488,4083072,Total,0,795154.6,0,0,795154.6,19.474420240446
,,,,WallClock,,114469.549,,,114469.549
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,572567.1400,0,572567.14
,,7480,5565120,Total,0,0,572567.14,0,572567.14,10.288495845552
,,,,WallClock,,,61107.4923,,61107.4923
Hungary,HU-HGCC-T2,,,BUDAPEST,3608480.2488,0,2892648.8453,0,6501129.0941
,,25600,19046400,Total,3608480.2488,0,2892648.8453,0,6501129.0941,34.13311226321
,,,,WallClock,443547.0187,,389104.5539,,832651.5726
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4742205.1767,0,0,0,4742205.1767
,,60000,44640000,Total,4742205.1767,0,0,0,4742205.1767,10.623219481855
,,,,WallClock,514775.7417,,,,514775.7417
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,666331.0300,0,666331.03
,,24600,18302400,Total,0,0,666331.03,0,666331.03,3.6406757037328
,,,,WallClock,,,102098.0343,,102098.0343
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,4510178.3553,0,0,4510178.3553
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,4182292.1219,0,0,4182292.1219
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,5755319.8141,0,0,5755319.8141
,,28000,20832000,Total,0,14447790.2913,0,0,14447790.2913,69.353832043491
,,,,WallClock,,664027.4555,,,664027.4555
Italy,IT-INFN-T2,,,INFN-BARI,1775120.3970,0,7132187.6779,84.0833,8907392.1582
Italy,IT-INFN-T2,,,INFN-CATANIA,11689929.1276,0,0,88884.1800,11778813.3076
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,2676502.3186,2676502.3186
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,13945155.4044,0,511683.2899,14456838.6943
Italy,IT-INFN-T2,,,INFN-LNL-2,10326230.9097,0,9602115.5973,1107904.5378,21036251.0448
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,9209710.5276,0,0,9209710.5276
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,16671173.5821,0,111025.2091,16782198.7912
Italy,IT-INFN-T2,,,INFN-PISA,0,0,9988046.6169,2630999.8444,12619046.4613
Italy,IT-INFN-T2,,,INFN-ROMA1,0,7827177.5096,0,0,7827177.5096
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,5762586.6167,0,5762586.6167
Italy,IT-INFN-T2,,,INFN-TORINO,5766599.1217,0,0.0000,7.6608,5766606.7825
,,633100,471026400,Total,29557879.556,47653217.0237,32484936.5088,7127091.1239,116823124.2124,24.801820919677
,,,,WallClock,3734226.1028,2260546.8128,4077460.0411,774793.6772,10847026.6339
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,20670780.1547,0,0,20670780.1547
,,96000,71424000,Total,0,20670780.1547,0,0,20670780.1547,28.940944437024
,,,,WallClock,,542498.9616,,,542498.9616
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,3185789.4880,3185789.488
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,1600316.7640,0,0,1600316.764
Latin America,T2-LATINAMERICA,,,ICN-UNAM,410895.6967,0,0,0,410895.6967
Latin America,T2-LATINAMERICA,,,SAMPA,11117632.0000,0,0,887960.5248,12005592.5248
Latin America,T2-LATINAMERICA,,,UERJ,0,0,295997.4764,0,295997.4764
,,158936,118248384,Total,11528527.6967,1600316.764,295997.4764,4073750.0128,17498591.9499,14.798165825167
,,,,WallClock,1060512.0425,74670.4958,55543.5955,460869.1562,1651595.29
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,120000,89280000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,4710272.4973,0,0,0,4710272.4973
,,19600,14582400,Total,4710272.4973,0,0,0,4710272.4973,32.301078679093
,,,,WallClock,518579.318,,,,518579.318
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,967376.3639,0,0,0,967376.3639
,,8000,5952000,Total,967376.3639,0,0,0,967376.3639,16.252963103159
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,322007.1177,0,322007.1177
,,25460,18942240,Total,0,0,322007.1177,0,322007.1177,1.6999421277526
,,,,WallClock,,,44476.0628,,44476.0628
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1898692.3577,4226217.0043,0,729495.7163,6854405.0783
Poland,PL-TIER2-WLCG,,,ICM,0,0,32226.7536,2481547.2094,2513773.963
Poland,PL-TIER2-WLCG,,,PSNC,8645.4461,368.5186,0,1271.5991,10285.5638
,,83200,61900800,Total,1907337.8038,4226585.5229,32226.7536,3212314.5248,9378464.6051,15.150797090021
,,,,WallClock,147968.6303,93953.2343,2423.0642,240764.9614,485109.8902
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,2063855.2269,2393715.2758,0,4457570.5027
,,24000,17856000,Total,0,2063855.2269,2393715.2758,0,4457570.5027,24.963992510641
,,,,WallClock,,257279.9461,298455.7639,,555735.71
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,5004789.4097,0,5004789.4097
,,35600,26486400,Total,0,0,5004789.4097,0,5004789.4097,18.895695185831
,,,,WallClock,,,291848.0317,,291848.0317
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,5708945.1167,0,0,5708945.1167
Romania,RO-LCG,,,RO-07-NIPNE,867654.3001,1981140.0186,0,735290.5870,3584084.9057
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,1317703.2978,1317703.2978
Romania,RO-LCG,,,RO-13-ISS,1749024.7564,0,0,0,1749024.7564
Romania,RO-LCG,,,RO-14-ITIM,0,815426.9763,0,0,815426.9763
Romania,RO-LCG,,,RO-16-UAIC,0,2420043.3228,0,0,2420043.3228
,,166400,123801600,Total,2616679.0565,10925555.4344,0,2052993.8848,15595228.3757,12.596952200699
,,,,WallClock,383842.4742,524214.8357,,344122.4831,1252179.793
Russian Federation,RU-RDIG,,,ITEP,974556.2435,625454.2930,87012.2701,1001002.9380,2688025.7446
Russian Federation,RU-RDIG,,,JINR-LCG2,3105517.8987,3672778.1543,4221663.9429,2607305.7603,13607265.7562
Russian Federation,RU-RDIG,,,RRC-KI,2281127.7822,228445.9638,33.3144,1148144.5375,3657751.5979
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,343572.0268,41495.2912,0,385067.318
Russian Federation,RU-RDIG,,,ru-PNPI,673788.1111,453605.5500,48405.9119,543474.7170,1719274.29
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,3533870.0127,7479701.7886,4499783.8894,2035030.7759,17548386.4666
Russian Federation,RU-RDIG,,,RU-SPbSU,843838.6617,0,0,677.6400,844516.3017
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,328942.7205,0,770695.4453,285707.3808,1385345.5466
,,335520,249626880,Total,11741641.4304,12803557.7765,9669090.0652,7621343.7495,41835633.0216,16.759266078076
,,,,WallClock,1329438.7124,846191.1737,1105972.0323,749016.1576,4030618.076
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2704328.1936,3095079.4730,0,0,5799407.6666
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2924519.0642,2952441.0071,0,0,5876960.0713
,,41600,30950400,Total,5628847.2578,6047520.4801,0,0,11676367.7379,37.726064082855
,,,,WallClock,551876.6845,250145.3899,,,802022.0744
Slovenia,SI-SiGNET,,,SiGNET,0,16679611.1856,0,0,16679611.1856
,,80000,59520000,Total,0,16679611.1856,0,0,16679611.1856,28.023540298387
,,,,WallClock,,577419.8601,,,577419.8601
South Africa,ZA-CHPC-T2,,,ZA-CHPC,4217748.4181,0,0,0,4217748.4181
,,24000,17856000,Total,4217748.4181,0,0,0,4217748.4181,23.620902879144
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,4057009.8983,0,0,4057009.8983
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,12564522.5203,0,0,12564522.5203
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,5091546.4283,0,0,5091546.4283
,,104400,77673600,Total,0,21713078.8469,0,0,21713078.8469,27.954258392684
,,,,WallClock,,1093015.4134,,,1093015.4134
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,6252702.9388,0,6252702.9388
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,801098.4504,0,801098.4504
,,100000,74400000,Total,0,0,7053801.3892,0,7053801.3892,9.4809158456989
,,,,WallClock,,,2189572.8794,,2189572.8794
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,363.2630,363.263
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,6800982.9395,6800982.9395
,,12000,8928000,Total,0,0,0,6801346.2025,6801346.2025,76.179952984991
,,,,WallClock,,,,714084.4847,714084.4847
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1798183.8822,0,0,1798183.8822
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1798183.8822,0,0,1798183.8822
,,31480,23421120,Total,0,3596367.7644,0,0,3596367.7644,15.355233927327
,,,,WallClock,0,1798183.8822,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,6824478.3999,9295490.0640,5992027.2833,22111995.7472
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,7022457.6224,0,0,7022457.6224
,,200000,148800000,Total,0,13846936.0223,9295490.064,5992027.2833,29134453.3696,19.57960575914
,,,,WallClock,,628139.4249,929579.0275,599235.9641,2156954.4165
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,7.8391,0,7.8391
,,,,Total,0,0,7.8391,0,7.8391
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4931295.0560,0,0,4931295.056
,,14616,10874304,Total,0,4931295.056,0,0,4931295.056,45.34814417548
,,,,WallClock,,408193.5514,,,408193.5514
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,411273.2572,0,411273.2572
Thailand,TH-Tier2,,,T2-TH-SUT,701451.1526,0,0,0,701451.1526
,,21200,15772800,Total,701451.1526,0,411273.2572,0,1112724.4098,7.0547043632075
,,,,WallClock,86741.3822,,79694.2552,,166435.6374
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,1502103.1066,0,1502103.1066
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,0,0,0,0
,,39200,29164800,Total,0,0,1502103.1066,0,1502103.1066,5.150397419492
,,,,WallClock,,,22283.8401,,22283.8401
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,7949803.8091,6995973.1673,960458.8757,15906235.8521
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,2298395.1775,13278397.5551,4643884.5300,20220677.2626
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,8510004.6716,238230.3650,4715013.6624,13463248.699
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,10617655.7833,631.0796,2524485.9747,13142772.8376
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,22784.0256,0,1580948.8586,1603732.8842
,,137920,102612480,Total,0,29398643.4671,20513232.167,14424791.9014,64336667.5355,62.698677135081
,,,,WallClock,,1932451.1732,2882137.6907,1422986.9137,6237575.7776
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,9751505.5631,0,2125972.5836,11877478.1467
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4972708.5223,0,3640441.2974,8613149.8197
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,11893274.2550,0,8878954.0713,20772228.3263
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,2842492.0737,0,292767.3106,3135259.3843
,,97276,72373344,Total,0,29459980.4141,0,14938135.2629,44398115.677,61.345950350173
,,,,WallClock,,1729329.9142,,1511433.4808,3240763.395
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,2715689.3292,0,469802.2098,3185491.539
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,2180886.5790,0,137186.9959,2318073.5749
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,18453824.7884,0,1223506.6697,19677331.4581
,,50492,37566048,Total,0,23350400.6966,0,1830495.8754,25180896.572,67.030997170637
,,,,WallClock,,1336189.8743,,199538.1532,1535728.0275
UK,UK-SouthGrid,,,EFDA-JET,0,2.4403,0,0,2.4403
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4452767.0667,1892904.0250,0,752170.4861,7097841.5778
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,731.9860,1698353.6809,1478330.2431,3177415.91
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1464769.9212,0,720850.9004,2185620.8216
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,2549971.4275,2534688.8231,112748.0428,1182789.7903,6380198.0837
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,8583939.2708,9387062.2858,632209.8249,18603211.3815
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,1293381.2868,0,0,1293381.2868
,,93752,69751488,Total,7002738.4942,15770417.7532,11198164.0095,4766351.2448,38737671.5017,55.536695506338
,,,,WallClock,741009.4305,903180.5953,1532202.4264,495646.9941,3672039.4463
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,2906791.2668,0,2906791.2668
Ukraine,UA-Tier2-Federation,,,UA-BITP,135069.5447,0,0,0,135069.5447
Ukraine,UA-Tier2-Federation,,,UA-ISMA,1297467.1642,0,0,0,1297467.1642
Ukraine,UA-Tier2-Federation,,,UA-KNU,0.0000,0,0,0,0
,,42000,31248000,Total,1432536.7089,0,2906791.2668,0,4339327.9757,13.88673827349
,,,,WallClock,91199.6444,,169410.7001,,260610.3445
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,23359349.1816,0,23359349.1816
,,72000,53568000,Total,0,0,23359349.1816,0,23359349.1816,43.606909314516
,,,,WallClock,,,2521813.1336,,2521813.1336
USA,T2_US_Florida,,,UFlorida-HPC,0,0,40108738.4622,0,40108738.4622
,,72000,53568000,Total,0,0,40108738.4622,0,40108738.4622,74.874437093414
,,,,WallClock,,,4283164.6989,,4283164.6989
USA,T2_US_MIT,,,MIT_CMS,0,0,17090581.6404,0,17090581.6404
,,72000,53568000,Total,0,0,17090581.6404,0,17090581.6404,31.904460947581
,,,,WallClock,,,2729068.3617,,2729068.3617
USA,T2_US_Nebraska,,,Crane,0,0,223817.7785,0,223817.7785
USA,T2_US_Nebraska,,,Nebraska,0,0,17443061.0796,0,17443061.0796
USA,T2_US_Nebraska,,,Tusker,0,0,43882.3939,0,43882.3939
,,72000,53568000,Total,0,0,17710761.252,0,17710761.252,33.062203651434
,,,,WallClock,,,2446157.5173,,2446157.5173
USA,T2_US_Purdue,,,Purdue-Carter,0,0,5862459.2139,0,5862459.2139
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,4285303.8277,0,4285303.8277
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,4372335.6500,0,4372335.65
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,2092988.4284,0,2092988.4284
,,72000,53568000,Total,0,0,16613087.12,0,16613087.12,31.013080794504
,,,,WallClock,,,1100701.8486,,1100701.8486
USA,T2_US_UCSD,,,UCSDT2,0,0,19577404.7842,0,19577404.7842
,,72000,53568000,Total,0,0,19577404.7842,0,19577404.7842,36.546827927494
,,,,WallClock,,,1970622.6619,,1970622.6619
USA,T2_US_Wisconsin,,,GLOW,0,0,32471455.8889,0,32471455.8889
,,72000,53568000,Total,0,0,32471455.8889,0,32471455.8889,60.617263830832
,,,,WallClock,,,3936603.5896,,3936603.5896
USA,US-AGLT2,,,AGLT2,0,32546434.0819,0,0,32546434.0819
,,88000,65472000,Total,0,32546434.0819,0,0,32546434.0819,49.710462612873
,,,,WallClock,,1599975.1132,,,1599975.1132
USA,US-LBNL-ALICE,,,NERSC-PDSF,9314113.8967,0,0,0,9314113.8967
,,32000,23808000,Total,9314113.8967,0,0,0,9314113.8967,39.121782160198
,,,,WallClock,634472.1239,,,,634472.1239
USA,US-MWT2,,,MWT2,0,60610001.1149,0,0,60610001.1149
,,132000,98208000,Total,0,60610001.1149,0,0,60610001.1149,61.715950956032
,,,,WallClock,,3879786.9324,,,3879786.9324
USA,US-NET2,,,BU_ATLAS_Tier2,0,16653550.3675,0,0,16653550.3675
USA,US-NET2,,,HU_ATLAS_Tier2,0,7582175.1275,0,0,7582175.1275
,,88000,65472000,Total,0,24235725.495,0,0,24235725.495,37.016931657808
,,,,WallClock,,1483740.5916,,,1483740.5916
USA,US-SWT2,,,LUCILLE,0,6113808.3592,0,0,6113808.3592
USA,US-SWT2,,,OU_OCHEP_SWT2,0,3659384.0867,0,0,3659384.0867
USA,US-SWT2,,,OU_OSCER_ATLAS,0,2526736.5363,0,0,2526736.5363
USA,US-SWT2,,,SWT2_CPB,0,20933307.8456,0,0,20933307.8456
USA,US-SWT2,,,UTA_SWT2,0,5666880.8123,0,0,5666880.8123
,,88000,65472000,Total,0,38900117.6401,0,0,38900117.6401,59.414891312469
,,,,WallClock,,2699390.6074,,,2699390.6074
,Grand Total,5436336,4044633984,,149552840.4461,625104314.7113,380784013.2017,97698919.0376,1253140087.3967,30.982780947644
,Grand WallClock Total,,,,17516615.9246,36454615.6701,45341453.269,9783712.355,107298213.3365
