CSV Dump from EGI accounting portal for the period 6/2014 to 6/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,5420167.8161,0,0,5420167.8161
Finland,FI-HIP-T2,,,FI_HIP_T2,0,0,2898684.0000,0,2898684
,,25200,12700800,Total,0,0,2898684,0,2898684,22.822845804989
,,,,WallClock,,,333688,,333688
France,FR-GRIF,,,GRIF,16047496.0222,12827864.0679,9443298.5590,881492.9103,39200151.5594
,,146248,73708992,Total,16047496.0222,12827864.0679,9443298.559,881492.9103,39200151.5594,53.182319410093
,,,,WallClock,1726611.0686,1548221.6578,1283313.3932,109470.0062,4667616.1258
France,FR-IN2P3-CC-T2,,,IN2P3-CC-T2,0,9039848.0000,4693624.0000,0,13733472
,,69400,34977600,Total,0,9039848,4693624,0,13733472,39.263620145465
,,,,WallClock,,947171,503544,,1450715
France,FR-IN2P3-CPPM,,,IN2P3-CPPM,0,7373344.5179,0,217.3764,7373561.8943
,,24056,12124224,Total,0,7373344.5179,0,217.3764,7373561.8943,60.816773876002
,,,,WallClock,,726303.2394,,213.3259,726516.5653
France,FR-IN2P3-IPHC,,,IN2P3-IRES,3362193.3367,0,4880046.4156,0,8242239.7523
,,50000,25200000,Total,3362193.3367,0,4880046.4156,0,8242239.7523,32.707300604365
,,,,WallClock,323647.4617,,504608.2516,,828255.7133
France,FR-IN2P3-LAPP,,,IN2P3-LAPP,0,4289390.3378,0,1649520.5105,5938910.8483
,,48800,24595200,Total,0,4289390.3378,0,1649520.5105,5938910.8483,24.146625554173
,,,,WallClock,,454085.2341,,152001.5458,606086.7799
France,FR-IN2P3-LPC,,,IN2P3-LPC,3912526.6466,4445730.3087,0,2129633.0175,10487889.9728
,,39080,19696320,Total,3912526.6466,4445730.3087,0,2129633.0175,10487889.9728,53.24796699485
,,,,WallClock,488353.4595,543522.015,,232855.6974,1264731.1719
France,FR-IN2P3-LPSC,,,IN2P3-LPSC,706516.3846,2673858.0361,0,0,3380374.4207
,,24576,12386304,Total,706516.3846,2673858.0361,0,0,3380374.4207,27.291227639012
,,,,WallClock,103782.8969,343385.7195,,,447168.6164
France,FR-IN2P3-SUBATECH,,,IN2P3-SUBATECH,2330197.9836,0,0,0,2330197.9836
,,12000,6048000,Total,2330197.9836,0,0,0,2330197.9836,38.528405813492
,,,,WallClock,309073.4169,,,,309073.4169
Germany,DE-DESY-ATLAS-T2,,,DESY-HH,0,19998757.3240,0,0,19998757.324
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,6837496.8924,0,0,6837496.8924
,,62400,31449600,Total,0,26836254.2164,0,0,26836254.2164,85.330987409697
,,,,WallClock,,2825369.2891,,,2825369.2891
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,6690078.6784,0,0,6690078.6784
,,26000,13104000,Total,0,6690078.6784,0,0,6690078.6784,51.053713968254
,,,,WallClock,,781925.2373,,,781925.2373
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,0,0
,,12800,6451200,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,21760144.9252,0,21760144.9252
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,5784649.3304,0,5784649.3304
,,121600,61286400,Total,0,0,27544794.2556,0,27544794.2556,44.944382857534
,,,,WallClock,,,4119774.6769,,4119774.6769
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,3597571.2021,0,0,3597571.2021
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,6868353.8600,0,0,6868353.86
,,52000,26208000,Total,0,10465925.0621,0,0,10465925.0621,39.934085249161
,,,,WallClock,,1154130.2133,,,1154130.2133
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,28000,14112000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,16493385.4133,0,0,16493385.4133
Germany,DE-MCAT,,,MPPMU,0,10795020.0000,0,0,10795020
,,52000,26208000,Total,0,27288405.4133,0,0,27288405.4133,104.12242602755
,,,,WallClock,,2508521.0941,,,2508521.0941
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,5488,2765952,Total,0,0,0,0,0
,,,,WallClock,,,,,
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,782.5267,0,782.5267
,,7480,3769920,Total,0,0,782.5267,0,782.5267,0.020757116861896
,,,,WallClock,,,151.8922,,151.8922
Hungary,HU-HGCC-T2,,,BUDAPEST,911460.1659,0,1608146.1138,0,2519606.2797
,,21120,10644480,Total,911460.1659,0,1608146.1138,0,2519606.2797,23.670543602881
,,,,WallClock,118465.4652,,204723.4488,,323188.914
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,9386207.7644,0,0,0,9386207.7644
,,24000,12096000,Total,9386207.7644,0,0,0,9386207.7644,77.597617099868
,,,,WallClock,969796.2705,,,,969796.2705
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,944016.8199,0,944016.8199
,,11200,5644800,Total,0,0,944016.8199,0,944016.8199,16.723653980655
,,,,WallClock,,,102488.5092,,102488.5092
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,5244662.5289,0,0,5244662.5289
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,5145304.6481,0,0,5145304.6481
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,1507604.2229,0,0,1507604.2229
,,24800,12499200,Total,0,11897571.3999,0,0,11897571.3999,95.186663145641
,,,,WallClock,,1133839.2478,,,1133839.2478
Italy,IT-INFN-T2,,,INFN-BARI,4686027.0001,0,2036742.4611,0,6722769.4612
Italy,IT-INFN-T2,,,INFN-CATANIA,5254616.9800,0,0,642.3775,5255259.3575
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,921964.0000,921964
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,10458215.2066,0,419080.1875,10877295.3941
Italy,IT-INFN-T2,,,INFN-LNL-2,6282992.0000,0,9360776.0000,101236.0000,15745004
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,3734736.0000,0,0,3734736
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,3192440.8772,0,19272.0000,3211712.8772
Italy,IT-INFN-T2,,,INFN-PISA,0,0,10282973.4121,2579.6999,10285553.112
Italy,IT-INFN-T2,,,INFN-ROMA1,0,11215632.0000,0,0,11215632
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,4025904.0000,0,4025904
Italy,IT-INFN-T2,,,INFN-TORINO,6025763.4822,0,0.0000,171.4088,6025934.891
,,525200,264700800,Total,22249399.4623,28601024.0838,25706395.8732,1464945.6737,78021765.093,29.475454963869
,,,,WallClock,3274491.906,4272702.2525,4429334.4749,175029.8015,12151558.4349
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,47418006.8634,0,0,47418006.8634
,,80000,40320000,Total,0,47418006.8634,0,0,47418006.8634,117.60418368899
,,,,WallClock,,2547757.9726,,,2547757.9726
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,622801.8522,622801.8522
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,1425825.5939,0,0,1425825.5939
Latin America,T2-LATINAMERICA,,,ICN-UNAM,2730814.4889,0,0,0,2730814.4889
Latin America,T2-LATINAMERICA,,,SAMPA,4151043.5259,0,0,0,4151043.5259
Latin America,T2-LATINAMERICA,,,UERJ,0,0,44.0000,0,44
,,144768,72963072,Total,6881858.0148,1425825.5939,44,622801.8522,8930529.4609,12.239793660141
,,,,WallClock,492067.2323,135604.0919,651,78791.7933,707114.1175
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,711418.5056,0,0,0,711418.5056
,,19600,9878400,Total,711418.5056,0,0,0,711418.5056,7.2017584386135
,,,,WallClock,,,,,
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,27627.6193,0,27627.6193
,,25460,12831840,Total,0,0,27627.6193,0,27627.6193,0.21530520408609
,,,,WallClock,,,5561.9863,,5561.9863
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1484504.5295,4840986.1561,0,2757361.9403,9082852.6259
Poland,PL-TIER2-WLCG,,,ICM,0,0,126077.0033,7254.5737,133331.577
Poland,PL-TIER2-WLCG,,,PSNC,843468.0017,473656.1181,0,191108.7786,1508232.8984
,,76800,38707200,Total,2327972.5312,5314642.2742,126077.0033,2955725.2926,10724417.1013,27.706517395472
,,,,WallClock,236791.203,417687.7533,9479.4739,219781.8201,883740.2503
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,1296271.1520,2834354.2593,0,4130625.4113
,,24000,12096000,Total,0,1296271.152,2834354.2593,0,4130625.4113,34.148688916171
,,,,WallClock,,161603.8975,353374.5095,,514978.407
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,2747887.5398,0,2747887.5398
,,27480,13849920,Total,0,0,2747887.5398,0,2747887.5398,19.840457849576
,,,,WallClock,,,315553.0778,,315553.0778
Romania,RO-LCG,,,NIHAM,0,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,2316908.7519,0,0,2316908.7519
Romania,RO-LCG,,,RO-07-NIPNE,2188433.6520,3866872.5196,0,2151041.2978,8206347.4694
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,439194.5688,439194.5688
Romania,RO-LCG,,,RO-13-ISS,1822173.2884,0,0,0,1822173.2884
Romania,RO-LCG,,,RO-14-ITIM,0,144223.3826,0,0,144223.3826
Romania,RO-LCG,,,RO-16-UAIC,0,1693667.2233,0,0,1693667.2233
,,152000,76608000,Total,4010606.9404,8021671.8774,0,2590235.8666,14622514.6844,19.087451290205
,,,,WallClock,591686.5266,1259175.0506,,415933.52,2266795.0972
Russian Federation,RU-RDIG,,,ITEP,322187.4875,191130.9544,283719.1960,294971.6206,1092009.2585
Russian Federation,RU-RDIG,,,JINR-LCG2,3417542.3994,3570083.4058,4953548.8774,1331839.7847,13273014.4673
Russian Federation,RU-RDIG,,,RRC-KI,6220739.4194,2679527.7472,99381.1938,1880020.6122,10879668.9726
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,282289.7422,130.8666,0,282420.6088
Russian Federation,RU-RDIG,,,ru-PNPI,617919.6089,500433.2700,133207.9674,362768.6880,1614329.5343
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,10790488.8119,12806850.7219,4738578.6039,6075937.1486,34411855.2863
Russian Federation,RU-RDIG,,,RU-SPbSU,1637097.2120,0,0,8052.5994,1645149.8114
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,18148.0000,0,259004.0000,21132.0000,298284
,,325612,164108448,Total,23024122.9391,20030315.8415,10467570.7051,9974722.4535,63496731.9392,38.691933726166
,,,,WallClock,2718844.1466,2069904.6692,1202016.5182,981816.1752,6972581.5092
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,1935420.2753,2745097.8701,0,0,4680518.1454
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2335952.8175,3012121.7939,0,0,5348074.6114
,,38400,19353600,Total,4271373.0928,5757219.664,0,0,10028592.7568,51.817712243717
,,,,WallClock,464798.8342,472668.0105,,,937466.8447
Slovenia,SI-SiGNET,,,SiGNET,0,0,0,0,0
,,60000,30240000,Total,0,0,0,0,0
,,,,WallClock,,,,,
South Africa,ZA-CHPC-T2,,,ZA-CHPC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,4472184.7036,0,0,4472184.7036
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,26094851.6902,0,0,26094851.6902
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,2747749.9103,0,0,2747749.9103
,,82400,41529600,Total,0,33314786.3041,0,0,33314786.3041,80.219376791734
,,,,WallClock,,3603873.1984,,,3603873.1984
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,7964580.2951,0,7964580.2951
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,7348395.1243,0,7348395.1243
,,80000,40320000,Total,0,0,15312975.4194,0,15312975.4194,37.978609671131
,,,,WallClock,,,3897862.2772,,3897862.2772
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,1971787.1135,1971787.1135
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,3437154.6975,3437154.6975
,,11200,5644800,Total,0,0,0,5408941.811,5408941.811,95.821673239087
,,,,WallClock,,,,666129.2331,666129.2331
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1060508.0000,0,0,1060508
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1060508.0000,0,0,1060508
,,31480,15865920,Total,0,2121016,0,0,2121016,13.368376999254
,,,,WallClock,0,1060508.0000,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,22914999.5722,4711899.7443,3398887.6222,31025786.9387
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,7074523.8644,0,0,7074523.8644
,,148000,74592000,Total,0,29989523.4366,4711899.7443,3398887.6222,38100310.8031,51.078280248686
,,,,WallClock,,2167960.6649,471189.9743,339888.7622,2979039.4014
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,1520904.0000,440568.0000,0,1961472
,,20056,10108224,Total,0,1520904,440568,0,1961472,19.404714418675
,,,,WallClock,,385334,47995,,433329
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,81342.3014,0,81342.3014
Thailand,TH-Tier2,,,T2-TH-SUT,16438.7994,0,0,0,16438.7994
,,16000,8064000,Total,16438.7994,0,81342.3014,0,97781.1008,1.2125632539683
,,,,WallClock,28171.1683,,22913.9328,,51085.1011
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,360543.0966,0,360543.0966
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,20840.5550,0,0,20840.555
,,39200,19756800,Total,0,20840.555,360543.0966,0,381383.6516,1.9303918225624
,,,,WallClock,,5090.4002,62352.5223,,67442.9225
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,3146684.6236,5422152.4923,1042674.5300,9611511.6459
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,2302942.4156,12975104.0300,1513509.5801,16791556.0257
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,11665151.5198,234545.9445,333724.3273,12233421.7916
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,5582567.5532,365.2602,1887558.6436,7470491.457
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,853468.0000,0,0,853468
,,93216,46980864,Total,0,23550814.1122,18632167.727,4777467.081,46960448.9202,99.956545967737
,,,,WallClock,,3010743.0852,2371286.8128,567463.6229,5949493.5209
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,7705412.9046,0,872035.0113,8577447.9159
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,5626961.9223,0,2698036.5972,8324998.5195
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,19351557.7133,0,6893994.6395,26245552.3528
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,4943559.7553,0,25022.4178,4968582.1731
,,72256,36417024,Total,0,37627492.2955,0,10489088.6658,48116580.9613,132.12661463304
,,,,WallClock,,3788431.7927,,1088068.0313,4876499.824
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,1282.4053,0,0.2158,1282.6211
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,3490163.9631,0,508755.0041,3998918.9672
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,16534563.6394,0,1043180.1955,17577743.8349
,,37136,18716544,Total,0,20026010.0078,0,1551935.4154,21577945.4232,115.28808642878
,,,,WallClock,,2424122.434,,168171.4498,2592293.8838
UK,UK-SouthGrid,,,EFDA-JET,0,0.5339,0,49.2978,49.8317
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,3430746.8000,1366022.7140,0,310484.3139,5107253.8279
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,699.0580,606744.4138,416347.2668,1023790.7386
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1815591.2623,0,603627.8797,2419219.142
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1341990.1058,5344603.3333,702568.3442,1337094.3044,8726256.0877
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,585159.3053,5320909.3036,6170904.3827,12076972.9916
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,94913.1492,0,0,94913.1492
,,71212,35890848,Total,4772736.9058,9206989.356,6630222.0616,8838507.4453,29448455.7687,82.050041750755
,,,,WallClock,523746.4388,1026131.5174,831217.8301,951863.6677,3332959.454
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,7262973.2178,0,7262973.2178
Ukraine,UA-Tier2-Federation,,,UA-BITP,4143543.2625,0,0,0,4143543.2625
Ukraine,UA-Tier2-Federation,,,UA-ISMA,15253828.8756,0,0,0,15253828.8756
Ukraine,UA-Tier2-Federation,,,UA-KNU,11308.5248,0,0,0,11308.5248
,,38000,19152000,Total,19408680.6629,0,7262973.2178,0,26671653.8807,139.26302151577
,,,,WallClock,246377.0802,,331007.804,,577384.8842
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,13633128.0000,0,13633128
,,56000,28224000,Total,0,0,13633128,0,13633128,48.303316326531
,,,,WallClock,,,1351382,,1351382
USA,T2_US_Florida,,,UFlorida-HPC,0,0,19970808.0000,0,19970808
,,56000,28224000,Total,0,0,19970808,0,19970808,70.75824829932
,,,,WallClock,,,2181016,,2181016
USA,T2_US_MIT,,,MIT_CMS,0,0,17699276.0000,0,17699276
,,56000,28224000,Total,0,0,17699276,0,17699276,62.71001984127
,,,,WallClock,,,1931425,,1931425
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,18713056.0000,0,18713056
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,56000,28224000,Total,0,0,18713056,0,18713056,66.301927437642
,,,,WallClock,,,2089482,,2089482
USA,T2_US_Purdue,,,Purdue-Carter,0,0,9003584.0000,0,9003584
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,5831320.0000,0,5831320
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,0,0,0
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,2624480.0000,0,2624480
,,56000,28224000,Total,0,0,17459384,0,17459384,61.860062358277
,,,,WallClock,,,1835206,,1835206
USA,T2_US_UCSD,,,UCSDT2,0,0,13555496.0000,0,13555496
,,56000,28224000,Total,0,0,13555496,0,13555496,48.028259637188
,,,,WallClock,,,1298121,,1298121
USA,T2_US_Wisconsin,,,GLOW,0,0,19687368.0000,0,19687368
,,56000,28224000,Total,0,0,19687368,0,19687368,69.753996598639
,,,,WallClock,,,2505145,,2505145
USA,US-AGLT2,,,AGLT2,0,21271344.0000,0,0,21271344
,,68000,34272000,Total,0,21271344,0,0,21271344,62.066246498599
,,,,WallClock,,2865665,,,2865665
USA,US-LBNL-ALICE,,,NERSC-PDSF,11149472.0000,0,0,0,11149472
,,48000,24192000,Total,11149472,0,0,0,11149472,46.087433862434
,,,,WallClock,847837,,,,847837
USA,US-MWT2,,,MWT2,0,38696076.0000,0,0,38696076
,,100000,50400000,Total,0,38696076,0,0,38696076,76.777928571429
,,,,WallClock,,4850747,,,4850747
USA,US-NET2,,,BU_ATLAS_Tier2,0,17015932.0000,0,0,17015932
USA,US-NET2,,,HU_ATLAS_Tier2,0,10258172.0000,0,0,10258172
,,68000,34272000,Total,0,27274104,0,0,27274104,79.581302521008
,,,,WallClock,,3244361,,,3244361
USA,US-SWT2,,,LUCILLE,0,3710268.0000,0,0,3710268
USA,US-SWT2,,,OU_OCHEP_SWT2,0,4230904.0000,0,0,4230904
USA,US-SWT2,,,OU_OSCER_ATLAS,0,1422368.0000,0,0,1422368
USA,US-SWT2,,,SWT2_CPB,0,13559760.0000,0,0,13559760
USA,US-SWT2,,,UTA_SWT2,0,6947032.0000,0,0,6947032
,,68000,34272000,Total,0,29870332,0,0,29870332,87.1566643324
,,,,WallClock,,3479485,,,3479485
,Grand Total,4406544,2220898176,,142238484.2075,561728842.0505,289144187.05,56734122.994,1049845636.302,47.271218808998
,Grand WallClock Total,,,,15990151.3813,61933538.4368,37466187.8438,6147478.4524,120476848.1143
