CSV Dump from EGI accounting portal for the period 11/2014 to 11/2014
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2014 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,3850332.5203,0,0,3850332.5203
,,24056,12124224,Total,0,4563128.8573,0,2846079.7849,7409208.6422,61.110786489923
,,,,WallClock,,337466.7931,,264220.4109,601687.204
France,FR-IN2P3-IPHC,,,IN2P3-IRES,3315192.9455,0,3852501.2863,0,7167694.2318
,,50000,25200000,Total,3315192.9455,0,3852501.2863,0,7167694.2318,28.443231078571
,,,,WallClock,317498.2328,,403338.2509,,720836.4837
France,FR-IN2P3-LAPP,,,IN2P3-LAPP,0,4833960.0782,0,2452142.8683,7286102.9465
,,48800,24595200,Total,0,4833960.0782,0,2452142.8683,7286102.9465,29.624084969832
,,,,WallClock,,444722.7289,,223034.0968,667756.8257
France,FR-IN2P3-LPC,,,IN2P3-LPC,3816035.5041,3602134.5696,0,2340146.1046,9758316.1783
,,39080,19696320,Total,3816035.5041,3602134.5696,0,2340146.1046,9758316.1783,49.543854782518
,,,,WallClock,445297.1851,430478.2725,,256958.6417,1132734.0993
France,FR-IN2P3-LPSC,,,IN2P3-LPSC,1414146.8636,2089890.0567,0,0,3504036.9203
,,24576,12386304,Total,1414146.8636,2089890.0567,0,0,3504036.9203,28.289608589455
,,,,WallClock,204143.7938,258608.784,,,462752.5778
France,FR-IN2P3-SUBATECH,,,IN2P3-SUBATECH,2976198.3767,0,0,0,2976198.3767
,,12000,6048000,Total,2976198.3767,0,0,0,2976198.3767,49.209629244378
,,,,WallClock,341662.9652,,,,341662.9652
Germany,DE-DESY-ATLAS-T2,,,DESY-HH,0,16093830.3590,0,0,16093830.359
Germany,DE-DESY-ATLAS-T2,,,DESY-ZN,0,3906849.3692,0,0,3906849.3692
,,62400,31449600,Total,0,20000679.7282,0,0,20000679.7282,63.595974919236
,,,,WallClock,,1849219.8247,,,1849219.8247
Germany,DE-DESY-GOE-ATLAS-T2,,,GoeGrid,0,2779245.4970,0,0,2779245.497
,,26000,13104000,Total,0,2779245.497,0,0,2779245.497,21.20913840812
,,,,WallClock,,520209.5939,,,520209.5939
Germany,DE-DESY-LHCB,,,DESY-ZN,0,0,0,24.2206,24.2206
,,12800,6451200,Total,0,0,0,24.2206,24.2206,0.00037544332837302
,,,,WallClock,,,,91.5331,91.5331
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-HH,0,0,28925726.5010,0,28925726.501
Germany,DE-DESY-RWTH-CMS-T2,,,DESY-ZN,0,0,0,0,0
Germany,DE-DESY-RWTH-CMS-T2,,,RWTH-Aachen,0,0,3887402.9348,0,3887402.9348
,,121600,61286400,Total,0,0,32813129.4358,0,32813129.4358,53.540637785545
,,,,WallClock,,,3877215.628,,3877215.628
Germany,DE-FREIBURGWUPPERTAL,,,UNI-FREIBURG,0,3733588.2694,0,0,3733588.2694
Germany,DE-FREIBURGWUPPERTAL,,,wuppertalprod,0,4599193.4600,0,0,4599193.46
,,52000,26208000,Total,0,8332781.7294,0,0,8332781.7294,31.794802081044
,,,,WallClock,,658503.5225,,,658503.5225
Germany,DE-GSI,,,GSI-LCG2,0,0,0,0,0
,,28000,14112000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Germany,DE-MCAT,,,LRZ-LMU,0,3580167.3223,0,0,3580167.3223
Germany,DE-MCAT,,,MPPMU,0,4440599.8082,0,0,4440599.8082
,,52000,26208000,Total,0,8020767.1305,0,0,8020767.1305,30.604270186584
,,,,WallClock,,764133.9358,,,764133.9358
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,5488,2765952,Total,0,0,0,0,0
,,,,WallClock,,,,,
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,13.8200,0,13.82
,,7480,3769920,Total,0,0,13.82,0,13.82,0.00036658602835073
,,,,WallClock,,,253.5744,,253.5744
Hungary,HU-HGCC-T2,,,BUDAPEST,2368481.4288,0,1297006.9716,0,3665488.4004
,,21120,10644480,Total,2368481.4288,0,1297006.9716,0,3665488.4004,34.43557975965
,,,,WallClock,300650.5853,,197835.5624,,498486.1477
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,4152718.8326,0,0,0,4152718.8326
,,24000,12096000,Total,4152718.8326,0,0,0,4152718.8326,34.331339555225
,,,,WallClock,507096.1245,,,,507096.1245
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,842295.1506,0,842295.1506
,,11200,5644800,Total,0,0,842295.1506,0,842295.1506,14.92161193665
,,,,WallClock,,,90766.1556,,90766.1556
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,1259935.1339,0,0,1259935.1339
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,626569.9442,0,0,626569.9442
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,1665230.4419,0,0,1665230.4419
,,24800,12499200,Total,0,3551735.52,0,0,3551735.52,28.415702764977
,,,,WallClock,,354222.759,,,354222.759
Italy,IT-INFN-T2,,,INFN-BARI,5107125.9122,0,4388917.7516,0,9496043.6638
Italy,IT-INFN-T2,,,INFN-CATANIA,2480332.8200,0,0,31.8525,2480364.6725
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,1285001.5133,1285001.5133
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,3971185.1790,0,28.7444,3971213.9234
Italy,IT-INFN-T2,,,INFN-LNL-2,11344678.9673,0,5803046.9742,285.4481,17148011.3896
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,1987950.2401,0,0.6298,1987950.8699
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,19223748.8942,0,100.0078,19223848.902
Italy,IT-INFN-T2,,,INFN-PISA,0,0,9034156.3860,399.6888,9034556.0748
Italy,IT-INFN-T2,,,INFN-ROMA1,0,2391094.3870,0,0,2391094.387
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,5277209.9934,0,5277209.9934
Italy,IT-INFN-T2,,,INFN-TORINO,9383896.6244,0,0,26.2022,9383922.8266
,,525200,264700800,Total,28316034.3239,27573978.7003,24503331.1052,1285874.0869,81679218.2163,30.857186006351
,,,,WallClock,3649783.2428,2775788.7721,3522061.3322,124916.3653,10072549.7124
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,27506054.0256,0,0,27506054.0256
,,80000,40320000,Total,0,27506054.0256,0,0,27506054.0256,68.21938002381
,,,,WallClock,,1216668.271,,,1216668.271
Latin America,T2-LATINAMERICA,,,CBPF,0,0,0,960968.5130,960968.513
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,830435.0122,0,0,830435.0122
Latin America,T2-LATINAMERICA,,,ICN-UNAM,490121.5767,0,0,0,490121.5767
Latin America,T2-LATINAMERICA,,,SAMPA,11772468.4424,0,0,0,11772468.4424
Latin America,T2-LATINAMERICA,,,UERJ,0,0,64.0000,0,64
,,144768,72963072,Total,12262590.0191,830435.0122,64,960968.513,14054057.5443,19.261877493727
,,,,WallClock,1032708.0199,91700.566,8314,120841.3731,1253563.959
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,6491990.9389,0,0,0,6491990.9389
,,19600,9878400,Total,6491990.9389,0,0,0,6491990.9389,65.719053074385
,,,,WallClock,,,,,
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,116313.3178,0,116313.3178
,,25460,12831840,Total,0,0,116313.3178,0,116313.3178,0.90644301830447
,,,,WallClock,,,23799.3084,,23799.3084
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1043481.5367,802123.8731,0,1677828.3982,3523433.808
Poland,PL-TIER2-WLCG,,,ICM,0,0,157926.7936,2118600.0736,2276526.8672
Poland,PL-TIER2-WLCG,,,PSNC,1499084.3302,86475.5367,0,177217.4097,1762777.2766
,,76800,38707200,Total,2542565.8669,888599.4098,157926.7936,3973645.8815,7562737.9518,19.538323494854
,,,,WallClock,295648.8942,112953.0054,11856.779,307800.1842,728258.8628
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,1308629.8117,1392403.9781,0,2701033.7898
,,24000,12096000,Total,0,1308629.8117,1392403.9781,0,2701033.7898,22.329975114087
,,,,WallClock,,163132.8025,173591.2848,,336724.0873
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,3099278.2297,0,3099278.2297
,,27480,13849920,Total,0,0,3099278.2297,0,3099278.2297,22.377589399072
,,,,WallClock,,,211235.311,,211235.311
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,281587.3261,0,0,281587.3261
Romania,RO-LCG,,,RO-07-NIPNE,1370706.8481,2159273.2809,0,1063294.3236,4593274.4526
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,729636.6916,729636.6916
Romania,RO-LCG,,,RO-13-ISS,1809468.2745,0,0,0,1809468.2745
Romania,RO-LCG,,,RO-14-ITIM,0,347152.5428,0,0,347152.5428
Romania,RO-LCG,,,RO-16-UAIC,0,898661.1750,0,0,898661.175
,,152000,76608000,Total,3180175.1226,3686674.3248,0,1792931.0152,8659780.4626,11.304015850303
,,,,WallClock,477665.243,513475.407,,289039.1786,1280179.8286
Russian Federation,RU-RDIG,,,ITEP,384393.0653,17233.1062,105459.7356,323552.1411,830638.0482
Russian Federation,RU-RDIG,,,JINR-LCG2,5722626.5520,2515278.4978,3060780.1707,1676592.8171,12975278.0376
Russian Federation,RU-RDIG,,,RRC-KI,7307939.8100,1570403.0156,317.9144,730433.6544,9609094.3944
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,244133.4312,17385.9601,0,261519.3913
Russian Federation,RU-RDIG,,,ru-PNPI,648690.1892,68164.8900,16165.4758,363374.7631,1096395.3181
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,8475451.3068,3314201.3850,2255825.9061,1604872.4491,15650351.047
Russian Federation,RU-RDIG,,,RU-SPbSU,1663918.1462,0,0,657.0384,1664575.1846
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,338786.7197,0,493667.7591,178472.4542,1010926.933
,,325612,164108448,Total,24541805.7892,7729414.3258,5949602.9218,4877955.3174,43098778.3542,26.262376422084
,,,,WallClock,2724529.7332,837256.7688,726590.7074,482858.4478,4771235.6572
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,2193563.0098,932169.9175,0,0,3125732.9273
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,3218999.1039,1229926.1989,0,0,4448925.3028
,,38400,19353600,Total,5412562.1137,2162096.1164,0,0,7574658.2301,39.138239036148
,,,,WallClock,570010.4229,205899.9178,,,775910.3407
Slovenia,SI-SiGNET,,,SiGNET,0,5907275.2675,0,0,5907275.2675
,,60000,30240000,Total,0,5907275.2675,0,0,5907275.2675,19.534640434854
,,,,WallClock,,377532.4161,,,377532.4161
South Africa,ZA-CHPC-T2,,,ZA-CHPC,0.0558,0,0,0,0.0558
,,,,Total,0.0558,0,0,0,0.0558
,,,,WallClock,,,,,
Spain,ES-ATLAS-T2,,,ifae,0,3300481.8368,0,0,3300481.8368
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,8553799.3280,0,0,8553799.328
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,2221127.0039,0,0,2221127.0039
,,82400,41529600,Total,0,14075408.1687,0,0,14075408.1687,33.892472281698
,,,,WallClock,,1140380.784,,,1140380.784
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,4674732.1227,0,4674732.1227
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,1804979.4039,0,1804979.4039
,,80000,40320000,Total,0,0,6479711.5266,0,6479711.5266,16.070713111607
,,,,WallClock,,,1855606.8525,,1855606.8525
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,2657855.6919,2657855.6919
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,3347224.6533,3347224.6533
,,11200,5644800,Total,0,0,0,6005080.3452,6005080.3452,106.38251745323
,,,,WallClock,,,,766965.9507,766965.9507
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1499330.8219,0,0,1499330.8219
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1499330.8219,0,0,1499330.8219
,,31480,15865920,Total,0,2998661.6438,0,0,2998661.6438,18.900017419727
,,,,WallClock,0,1499330.8219,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,4670963.6111,5880410.0084,3569404.6472,14120778.2667
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,3348677.9749,0,0,3348677.9749
,,148000,74592000,Total,0,8019641.586,5880410.0084,3569404.6472,17469456.2416,23.420013193908
,,,,WallClock,,747466.4135,588041.0009,356940.4647,1692447.8791
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,36515.5983,4829.9528,0,41345.5511
,,20056,10108224,Total,0,36515.5983,4829.9528,0,41345.5511,0.40902883731108
,,,,WallClock,,306542.3124,29406.6243,,335948.9367
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,234778.7134,0,234778.7134
Thailand,TH-Tier2,,,T2-TH-SUT,731144.8553,0,0,0,731144.8553
,,16000,8064000,Total,731144.8553,0,234778.7134,0,965923.5687,11.978218857887
,,,,WallClock,89909.2411,,38449.795,,128359.0361
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,189433.6520,0,189433.652
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,134623.4403,0,0,134623.4403
,,39200,19756800,Total,0,134623.4403,189433.652,0,324057.0923,1.6402306664035
,,,,WallClock,,25832.1797,159191.8525,,185024.0322
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,1330830.3110,3717821.5049,1254003.3380,6302655.1539
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,564945.0119,9148947.8069,1044747.4850,10758640.3038
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,9125827.8995,233783.8005,1146811.6166,10506423.3166
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,8114654.7712,431.4737,944573.9944,9059660.2393
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,410950.4928,0,0,410950.4928
,,93216,46980864,Total,0,19547208.4864,13100984.586,4390136.434,37038329.5064,78.837054819596
,,,,WallClock,,2161832.3533,1768717.4042,479582.1224,4410131.8799
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,8366940.2184,0,790608.6884,9157548.9068
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4334968.6083,0,2996428.2834,7331396.8917
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,8206979.3274,0,8019341.8903,16226321.2177
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,3224433.6140,0,225247.8983,3449681.5123
,,72256,36417024,Total,0,24133321.7681,0,12031626.7604,36164948.5285,99.307808700953
,,,,WallClock,,2130125.6814,,1271537.9786,3401663.66
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,38509.7291,0,575131.5236,613641.2527
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,1301974.2051,0,292296.2055,1594270.4106
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,7551066.3204,0,1045498.3342,8596564.6546
,,37136,18716544,Total,0,8891550.2546,0,1912926.0633,10804476.3179,57.726876916486
,,,,WallClock,,1137028.7013,,213994.5411,1351023.2424
UK,UK-SouthGrid,,,EFDA-JET,0,27.3697,0,20.7667,48.1364
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,4590774.4416,1414903.0888,0,567164.4750,6572842.0054
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,679.4175,238726.4756,842737.1780,1082143.0711
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,1112010.7634,0,744164.0761,1856174.8395
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,1560918.3494,3655778.4322,244530.0544,986757.3173,6447984.1533
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,4730724.6054,2602024.4625,5812195.1150,13144944.1829
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,464245.8279,0,0,464245.8279
,,71212,35890848,Total,6151692.791,11378369.5049,3085280.9925,8953038.9281,29568382.2165,82.384183891392
,,,,WallClock,691726.63,1282724.2885,575384.6125,934437.3498,3484272.8808
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,1630884.0000,0,1630884
Ukraine,UA-Tier2-Federation,,,UA-BITP,1825992.0250,0,0,0,1825992.025
Ukraine,UA-Tier2-Federation,,,UA-ISMA,20410877.4780,0,0,0,20410877.478
Ukraine,UA-Tier2-Federation,,,UA-KNU,0,0,0,0,0
,,38000,19152000,Total,22236869.503,0,1630884,0,23867753.503,124.62277309419
,,,,WallClock,260437.6984,,148462,,408899.6984
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,16721920.0000,0,16721920
,,56000,28224000,Total,0,0,16721920,0,16721920,59.24716553288
,,,,WallClock,,,1606733,,1606733
USA,T2_US_Florida,,,UFlorida-HPC,0,0,12157724.0000,0,12157724
,,56000,28224000,Total,0,0,12157724,0,12157724,43.0758361678
,,,,WallClock,,,1286725,,1286725
USA,T2_US_MIT,,,MIT_CMS,0,0,4397444.0000,0,4397444
,,56000,28224000,Total,0,0,4397444,0,4397444,15.580513038549
,,,,WallClock,,,564161,,564161
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,7338536.0000,0,7338536
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,56000,28224000,Total,0,0,7338536,0,7338536,26.001048752834
,,,,WallClock,,,3789609,,3789609
USA,T2_US_Purdue,,,Purdue-Carter,0,0,4548652.0000,0,4548652
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,3469908.0000,0,3469908
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,0,0,0
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,2697232.0000,0,2697232
,,56000,28224000,Total,0,0,10715792,0,10715792,37.966950113379
,,,,WallClock,,,1420330,,1420330
USA,T2_US_UCSD,,,UCSDT2,0,0,6454928.0000,0,6454928
,,56000,28224000,Total,0,0,6454928,0,6454928,22.870351473923
,,,,WallClock,,,602195,,602195
USA,T2_US_Wisconsin,,,GLOW,0,0,9551956.0000,0,9551956
,,56000,28224000,Total,0,0,9551956,0,9551956,33.843381519274
,,,,WallClock,,,1973059,,1973059
USA,US-AGLT2,,,AGLT2,0,15396624.0000,0,0,15396624
,,68000,34272000,Total,0,15396624,0,0,15396624,44.924789915966
,,,,WallClock,,2118467,,,2118467
USA,US-LBNL-ALICE,,,NERSC-PDSF,10118980.0000,0,0,0,10118980
,,48000,24192000,Total,10118980,0,0,0,10118980,41.827794312169
,,,,WallClock,713832,,,,713832
USA,US-MWT2,,,MWT2,0,17040724.0000,0,0,17040724
,,100000,50400000,Total,0,17040724,0,0,17040724,33.81096031746
,,,,WallClock,,2876203,,,2876203
USA,US-NET2,,,BU_ATLAS_Tier2,0,9574784.0000,0,0,9574784
USA,US-NET2,,,HU_ATLAS_Tier2,0,1247676.0000,0,0,1247676
,,68000,34272000,Total,0,10822460,0,0,10822460,31.578139589169
,,,,WallClock,,1616471,,,1616471
USA,US-SWT2,,,LUCILLE,0,1271992.0000,0,0,1271992
USA,US-SWT2,,,OU_OCHEP_SWT2,0,2125188.0000,0,0,2125188
USA,US-SWT2,,,OU_OSCER_ATLAS,0,1549312.0000,0,0,1549312
USA,US-SWT2,,,SWT2_CPB,0,7945540.0000,0,0,7945540
USA,US-SWT2,,,UTA_SWT2,0,2465244.0000,0,0,2465244
,,68000,34272000,Total,0,15357276,0,0,15357276,44.809978991597
,,,,WallClock,,1991699,,,1991699
,Grand Total,4406544,2220898176,,166417903.7895,321550904.3183,190760912.5248,60313976.368,739043697.0006,33.276793370675
,Grand WallClock Total,,,,17037370.0464,35458219.5557,28647615.6619,6463756.2499,86107630.692
