Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1412311755,,,0.0,0.0,,,7741.276125167532,,2124.870046495444,0.0,2370.9038539983962,,45800.34070613663,,,,,,,,34813.65423951597,,,,,402.91677105600616,,0.0,,,,,,,,28741.28138864062,,,,72.2713347400478,3412.435991053763,0.0,5206.005789054946,,,2311.40798300278,,,,,,2384.032462649341,8768.368879104491,,38534.35485681805,,,,9622.94785587981,24559.487869302808,,,,,,,,,5408.856270262245,64.4307547116941,,,7161.886418480394,,,18831.614307979315,,,943.0849431236356,2533.6215178005896,,435.38164040679925,,7497.502199813463,,2349.322553893864,945.7676761401915,19052.066898076784,,,,,5604.716871249423,1673.6548862446512,13198.126865924336,7731.241432512842,,10723.327687447234,,272.30312453563727,509.8553481395714,,,1618.7211596514433,2741.5971086767927,1819.6401781465727,,,,,1642.8065638554503,42.287903432474295,,,895.7195498029828,606.0841780061219,,,13041.645522228433,,,22.63938182660872,9531.668802673512,5240.83159000482,,,5063.464889665958,,,,1385.2425769983079,2541.501937370984,7500.350557152075,781.2849869776785,,,,2734.302898972867,,,,380.56616435430647,276.25446758590186,444.742779801032,,697.1999348710946,,,134.5186450932445,,,3961.302804459702,,,112.05704382497854,,74.5195613543362,,337754.64221354725,
1412329123,,,0.0,0.0,,,15445.160840415116,,3100.654315324661,0.0,4037.388594735928,,83050.24017761409,,,,,,,,71495.3996853118,,,,,721.6759304672598,,0.0,,,,,,,,63551.982643435564,,,,141.8116378058051,6074.6660921936555,0.0,10221.848164346124,,,6599.087886599915,,,,,,4867.64937862011,15739.799740149523,,72090.87978940128,,,,19206.754351942287,50706.903511443816,,,,,,,,,10817.918935981816,966.3804679360078,,,13860.571869011741,,,38730.22238564738,,,1627.1004644474713,4648.0322468455,,794.0270945664491,,14499.244218307436,,4508.659341687499,1696.4668649239704,34677.22276915696,,,,,11662.792989147425,2785.090052251403,24446.31798351589,10978.803859083393,,16575.2751389072,,355.211587825427,910.4378676586791,,,7010.82375391091,4638.808893535375,3602.505522095467,,,,,2740.4255660116405,84.47570349487935,,,1649.6313738443862,886.104347330856,,,23514.65294092211,,,103.54983487704747,16783.4020481292,10286.373785741976,,,8832.833328719029,1516.5808542357806,,,2553.393167652207,4684.001575929326,13283.12718094558,1485.8368218254402,,,,5422.882345335298,,,,760.9338863770255,842.3124855452003,758.7681140966289,,1503.8111223826336,,,275.71587583966806,,,7765.246761709119,,,197.50331976057626,,138.68883965849548,,714213.2344254843,
1412346492,,,0.0,0.0,,,22186.33314713181,,4265.403789787005,0.0,5456.211497372443,,114030.74447690225,,,,,,,,106772.94602706491,,,,,981.1372865582825,,0.0,,,,,,,,90160.06689730517,,,,209.28598843047456,8829.752021894328,0.0,14482.434256858742,,,10266.248643515102,,,,,,6856.168921817009,22057.04052246839,,109487.00502768987,,,,28796.15636683734,69721.5848432871,,,,,,,,,15582.366778847496,2927.0894876322627,,,19068.18149299098,,,57948.170930453445,,,1964.3125588689852,6544.183331679327,,1079.175879548197,,21589.881555850956,,6233.699444656927,2339.5316842745283,45288.16232123008,,,,,16905.17571207948,3960.539575397866,34315.63733916274,13136.100796235021,,20162.29334920311,,385.99015674905843,1283.881429765787,,,14792.68899874907,7515.250411884109,5182.885115885593,,,,,3158.3656998029164,127.40076621357815,,,2312.750156542527,928.6736562082056,2231.198303845811,,32798.09806141409,,,223.96333915027756,21818.680443298475,15514.685399114187,,,13321.202120380607,3023.9396304982897,,,3587.9726644917705,7422.091354182374,20342.488546317094,2162.889790835269,,,,7742.521645853341,,,,1147.5861436098162,1346.6369899108552,938.4725107135217,,2201.5904136777317,,,434.0560098945509,,,11623.349243196164,,,281.02366006821416,,202.0403241582538,,1065577.298073742,
1412363861,,,0.0,0.0,,,30474.579177488642,,8368.411935428025,0.0,7997.630338888744,,148389.83196012655,,,,,,,,138536.4084336438,,,,,1220.5662612973001,,0.0,,,,,,,,111269.91394067484,,,,287.1270197583642,12445.704515582105,0.0,18744.718843167866,,,14620.765591718799,,,,,,7808.693902154963,29422.012680149375,,162642.1693536688,,,,40042.54487887264,81404.72794190154,,,,,,,,,21428.60475885134,5162.7022327891955,,,25923.725638628526,,,76480.51586911659,,,2539.7774374290575,8800.577114200203,,1469.38415203352,,30365.89260356247,,8309.865505826723,3163.79768095374,58269.59330596485,,,,,22862.337779598518,5522.796305045041,44975.34273683838,20247.548380126518,,26953.60421568258,,596.0806902239486,1729.4114699165975,,,24553.46881525678,13926.126734267998,6931.012559144512,,,,,3451.6074019596836,178.74537967659916,,,3109.1782737667045,937.0774261316062,10619.358543643342,,44102.840105414776,,,321.27683747561247,28153.070311621916,21039.322163824167,,,19748.6219982294,,,,4809.711471240624,10287.363296488156,29569.05682044806,2881.3804636010946,,,,10419.620381731507,,,,1602.0136947559076,1594.3659619188627,1282.909240872305,,2910.8993021916413,,,563.5940245769267,,,16670.4470259514,,,387.60891647774116,,272.5781798982467,,1439763.472319155,
1412381230,,,0.0,0.0,,,40197.850778693224,,15453.922260392425,0.0,11508.677000996715,,186670.4383319042,,,,,,,,172087.0783985591,,,,,1569.1284973057416,,0.0,,,,,,,,145609.29216634246,,,,368.69183083573097,16502.680332672866,0.0,23740.75286380085,,,21373.789424240018,,,,,,8476.626267915828,37079.34986450563,,229175.81006931208,,,,52082.36719527865,104134.74372611665,,,,,,,,,28384.10969399104,7506.115392346258,,,35350.18319192885,,,98887.75990864755,,,3626.2219274913964,11406.288059156343,,1977.947801662569,,40963.49995242214,,10861.429608556577,4150.258329793455,76767.6995774104,,,,,30271.757792984485,7345.351850535618,58129.143050402534,31592.869153365864,,39477.89797228573,,1014.3508349355479,2282.1030845130535,,,36546.32168550072,23046.075518447084,8768.131753039244,,,,,4235.949391033787,237.8051311236449,,,4008.150411200156,939.8786827727398,26190.935792385597,,58054.54363626886,,,367.5698555486503,37404.15270692273,30903.818082183738,,,27235.61680169598,,,,6163.587233683027,12521.08004196736,40640.77288715154,3811.3554267664763,,,,13763.79196017621,,,,2073.0678828768464,1649.6659102075328,1863.2713669782556,,3778.581135762916,,,628.2921479821398,,,22262.546859204504,,,500.4846798695747,,343.7567290278237,,1927365.5065253454,
1412398599,,,0.0,0.0,,,49920.92022370053,,23368.309103157713,0.0,15028.44288987473,,228188.33962168262,,,,,,,,211812.19775777767,,,,,2188.400993459311,,0.0,,,,,,,,195673.08851603026,,,,450.2628050083683,20570.293760925804,0.0,28903.11460199324,,,29303.4349761492,,,,,,9465.170571810246,44867.3214062404,,302958.5744756637,,,,64153.56244750675,139905.88012759894,,,,,,,,,35304.30730660618,9822.742329656068,,,44713.623200105016,,,123381.54004955155,,,5043.833951397461,14040.926397912282,,2519.6614590046734,,50924.06857181352,,13541.990280018805,5143.621229056992,95486.6426574498,,,,,37724.78155870009,9550.61013684567,72901.57154824893,42653.85583072461,,55488.41003004796,,1455.9790463293994,2870.751299183733,,,48876.28860147277,32615.544548139897,10636.336795017538,,,,,6013.834592204288,298.01009455150626,,,4914.692282878123,965.4336784447245,44212.549030517854,,72460.37066151944,,,376.57571696602383,47458.137155968216,46636.86811734446,,,34188.422146172365,,,,7551.501248868931,14947.25011852737,51929.629407996115,4713.583198402912,,,,17378.496425566173,,,,2538.6686346692354,1689.1738809340295,2502.347542892695,,4643.047228646069,,,678.5165286814089,,,27613.58991592163,,,609.7321002577738,,417.54250846011837,,2478329.4231729396,
1412415968,,,0.0,0.0,,,57957.45820820856,,30712.03956902253,0.0,17456.206548306924,,260939.3044047584,,,,,,,,253021.4148281717,,,,,2837.439098924854,,0.0,,,,,,,,240341.2337915714,,,,525.3400213096851,24434.086004591285,0.0,33943.826120785234,,,36109.88341810281,,,,,,10932.80491926399,52021.486908519626,,359184.0024012526,,,,74381.108560996,171699.4779065252,,,,,,,,,41793.12813561959,11860.522041756105,,,52124.20507438857,,,145695.3681737781,,,6194.915606111948,16433.229997871327,,3036.6935903289655,,57961.87776369253,,15979.009418170519,6088.382731493604,107138.83146008746,,,,,44002.100914023344,11756.768915671497,85053.4040325083,51775.021366318804,,69726.28985255492,,1819.1508639261813,3380.4798591731997,,,59845.64112251425,40812.869585630026,12486.939104020945,,,,,8198.385343897202,351.74109032695907,,,5794.628045739068,1038.2498966004632,59312.632842790204,,84007.90823074455,,,376.57571696602383,55295.009309893634,61105.34643817529,,,38985.841457999086,,,,8915.716175106296,17296.74064826618,60687.311346547955,5550.009314395956,,,,20512.31429497621,,,,3000.309725428038,1780.3690627087526,3013.5737606941193,,5342.439280200747,,,700.3273241759573,,,32567.370640995174,,,707.4155404957984,,491.297576727993,,2945230.487538985,
1412433336,,,0.0,0.0,,,65951.61415431024,,38255.59271317817,0.0,19598.701677256155,,291061.2059036038,,,,,,,,293159.5763560848,,,,,3475.6215868770973,,0.0,,,,,,,,280834.8554987674,,,,599.0192464122517,28319.940122015032,0.0,38959.48474779643,,,41840.4315373914,,,,,,13077.89087658446,58614.5409219928,,399931.4777550728,,,,84428.94238170596,203110.28272580635,,,,,,,,,48262.22294754281,14355.579191192339,,,59648.302733800505,,,166683.85024680485,,,6820.341007164666,18842.37103987344,,3524.654039464662,,64720.66435263264,,18211.831119828403,7047.887423235095,117896.40073216378,,,,,50379.41998280715,13671.094314661508,97072.23609420175,61331.6413405852,,84304.20328683719,,1979.5770102819995,3887.566584455973,,,70560.80901381937,48990.651898460215,14411.096487689269,,,,,10521.316440007775,405.4430970213907,,,6661.515114043208,1155.2022775403575,70417.88881107577,,94928.75869328808,,,376.57571696602383,62559.280223770045,76205.59313082999,,,43562.09134534984,,,,10278.363668312788,19585.145909374616,69174.67469030102,6814.903420770473,,,,23536.959050850935,,,,3462.9531216171176,1919.9050126455127,3403.618776128263,,6026.902301011439,,,701.0888753923966,,,37637.71408692105,,,807.4342688945912,,564.9141419197323,,3383068.5138537227,
1412450705,,,0.0,0.0,,,75513.90089822293,,46965.01855480874,0.0,22833.4444554647,,332453.6223086837,,,,,,,,335389.5602893853,,,,,4251.267731843893,,0.0,,,,,,,,335378.7668706547,,,,679.2160752670641,32387.93200632147,0.0,44134.88809713738,,,49508.49404786496,,,,,,15616.06845906946,65835.24601176973,,455762.6995869419,,,,96431.56429406564,241970.7424947197,,,,,,,,,55182.61564315953,17536.903904497653,,,69070.52747556075,,,189867.4758766318,,,7526.050854238232,21494.950931703985,,4031.9003649106808,,73709.7414355144,,20622.071579279793,8060.093940253538,135716.72927406454,,,,,58256.45254857873,15473.612493348413,111149.28921810348,72318.92531606955,,102784.2687104659,,1994.3078869484243,4467.187218809822,,,82605.74038817543,58949.253681998685,16526.492750099886,,,,,14011.153132214025,465.4080637947791,,,7554.958620496719,1283.014056343146,81250.69170243073,,108293.42059977519,,,376.57571696602383,72123.42729059796,97540.91833617899,,,49829.79887086014,,,,11672.852632125003,21928.133811867254,80013.22395657127,8555.15854487033,,,,27029.4910726223,,,,3930.4014563987475,2029.6270346217264,3836.983647420938,,6867.562612767918,,,704.4472310782658,,,42993.51592214432,,,920.3496050887683,,642.5257019025619,,3933079.492864106,
1412468074,,,0.0,0.0,,,85360.59356545238,,55676.49847963133,0.0,26490.209322253748,,379246.66717718146,,,,,,,,376207.20690823725,,,,,5010.488483981622,,0.0,,,,,,,,423158.414498346,,,,760.590942112174,36447.85512700678,0.0,49343.622648250974,,,58869.60862813486,,,,,,18168.987632718836,73844.83039608435,,526743.0204992733,,,,108941.30205381056,282531.7982606207,,,,,,,,,62202.34840906119,20616.14391029445,,,78728.10447508795,,,214467.57648858562,,,8757.8847635803,24179.761149764567,,4551.205557258849,,81062.32600865503,,23213.79780166042,9083.785531002397,155389.49032959013,,,,,66383.33501433123,17215.23492117263,125166.08313563745,83482.72205434921,,122624.6881537204,,1994.3078869484243,5048.618005999183,,,94979.34623589799,69342.525690554,18720.457775850085,,,,,18522.30744021753,525.0787690117342,,,8454.631973405985,1389.1837595084928,92787.17791481157,,122308.3314328345,,,376.57571696602383,82492.7981506071,121931.35761576197,,,57158.85270922599,,,,13076.471425908341,24355.30869207405,91112.79513834082,10231.80253204379,,,,30672.989611009514,,,,4399.885201156677,2089.2969890057702,4406.090108773396,,7736.512797920177,,,713.426221708433,,,48274.69774537784,,,1037.7491746351836,,725.7028395226893,,4544157.8585323235,
