CSV Dump from EGI accounting portal for the period 6/2016 to 6/2016
Values show are Normalised CPU time (HEPSPEC06) by SITE and LHC VO
(Units are Hours)

COUNTRY,FEDERATION,2016 CPU Pledge (HEPSPEC06),pledge inc. efficiency (HEPSPEC06-Hrs),SITE,alice,atlas,cms,lhcb,Total,delivered as % of pledge
Australia,AU-ATLAS,,,Australia-ATLAS,0,7756938.2145,0,0,7756938.2145
Germany,DE-MCAT,,,LRZ-LMU,0,21266901.3457,0,0,21266901.3457
Germany,DE-MCAT,,,MPPMU,0,3022616.4317,0,0,3022616.4317
,,75440,54316800,Total,0,24289517.7774,0,0,24289517.7774,44.718241460101
,,,,WallClock,,1092261.2886,,,1092261.2886
Greece,GR-GRIDLAB-KAVALA,,,GR-12-TEIKAV,0,0,0,0,0
,,,,Total,0,0,0,0,0
,,,,WallClock,,102184.6791,,,102184.6791
Greece,GR-Ioannina-HEP,,,GR-07-UOI-HEPLAB,0,0,435382.0966,0,435382.0966
,,7480,5385600,Total,0,0,435382.0966,0,435382.0966,8.0841892565359
,,,,WallClock,,,44501.6037,,44501.6037
Hungary,HU-HGCC-T2,,,BUDAPEST,2378712.4882,0,3556949.6792,0,5935662.1674
,,52800,38016000,Total,2378712.4882,0,3556949.6792,0,5935662.1674,15.613589455492
,,,,WallClock,318470.0011,,502315.0024,,820785.0035
India,IN-DAE-KOLKATA-TIER2,,,IN-DAE-VECC-02,5706321.9065,0,0,0,5706321.9065
,,92000,66240000,Total,5706321.9065,0,0,0,5706321.9065,8.6146164047403
,,,,WallClock,564561.3583,,,,564561.3583
India,IN-INDIACMS-TIFR,,,INDIACMS-TIFR,0,0,9626191.4135,0,9626191.4135
,,49152,35389440,Total,0,0,9626191.4135,0,9626191.4135,27.200745232194
,,,,WallClock,,,668679.3403,,668679.3403
Israel,IL-HEPTier-2,,,IL-TAU-HEP,0,6317502.1800,0,0,6317502.18
Israel,IL-HEPTier-2,,,TECHNION-HEP,0,4948074.7678,0,0,4948074.7678
Israel,IL-HEPTier-2,,,WEIZMANN-LCG2,0,457091.8739,0,0,457091.8739
,,32000,23040000,Total,0,11722668.8217,0,0,11722668.8217,50.879638983073
,,,,WallClock,,583304.9538,,,583304.9538
Italy,IT-INFN-T2,,,INFN-BARI,19158508.9778,0,6104287.4495,1139056.3333,26401852.7606
Italy,IT-INFN-T2,,,INFN-CATANIA,1740476.8197,0,0,0,1740476.8197
Italy,IT-INFN-T2,,,INFN-CNAF-LHCB,0,0,0,70.3347,70.3347
Italy,IT-INFN-T2,,,INFN-FRASCATI,0,9296913.0449,0,120422.7687,9417335.8136
Italy,IT-INFN-T2,,,INFN-LNL-2,5717342.7338,0,16764250.0091,185375.1323,22666967.8752
Italy,IT-INFN-T2,,,INFN-MILANO-ATLASC,0,9926892.8824,0,0,9926892.8824
Italy,IT-INFN-T2,,,INFN-NAPOLI-ATLAS,0,15047491.8381,0,93746.9863,15141238.8244
Italy,IT-INFN-T2,,,INFN-PISA,0,0,11501597.0724,1211473.5195,12713070.5919
Italy,IT-INFN-T2,,,INFN-ROMA1,0,8340107.8002,0,0,8340107.8002
Italy,IT-INFN-T2,,,INFN-ROMA1-CMS,0,0,5118367.3352,0,5118367.3352
Italy,IT-INFN-T2,,,INFN-TORINO,6742358.3360,0.0000,0,15.8220,6742374.158
,,778340,560404800,Total,33358686.8673,42611405.5656,39488501.8662,2750160.8968,118208755.1959,21.093458727673
,,,,WallClock,3849116.5218,2537304.0997,2338183.419,305522.9886,9030127.0291
Japan,JP-Tokyo-ATLAS-T2,,,TOKYO-LCG2,0,46142572.4101,0,0,46142572.4101
,,112000,80640000,Total,0,46142572.4101,0,0,46142572.4101,57.220451897445
,,,,WallClock,,1038032.7384,,,1038032.7384
Latin America,T2-LATINAMERICA,,,CBPF,167456.6294,0,0,700363.3039,867819.9333
Latin America,T2-LATINAMERICA,,,EELA-UTFSM,0,2293831.3518,0,0,2293831.3518
Latin America,T2-LATINAMERICA,,,ICN-UNAM,1274134.8139,0,0,0,1274134.8139
Latin America,T2-LATINAMERICA,,,SAMPA,14882516.3298,0,0,1338425.9378,16220942.2676
Latin America,T2-LATINAMERICA,,,UERJ,0,0,457523.6219,0,457523.6219
,,183320,131990400,Total,16324107.7731,2293831.3518,457523.6219,2038789.2417,21114251.9885,15.996808850113
,,,,WallClock,1528537.3109,115459.6933,78232.2215,191556.0442,1913785.2699
Malaysia,MY-T2-UM,,,T2-MY-UMSIFIR,0,0,0,0,0
,,180000,129600000,Total,0,0,0,0,0
,,,,WallClock,,,,,
Mexico,T2_UNAM,,,SUPERCOMPUTO-UNAM,5267164.5556,0,0,0,5267164.5556
,,19600,14112000,Total,5267164.5556,0,0,0,5267164.5556,37.324011873583
,,,,WallClock,618664.6272,,,,618664.6272
Pakistan,PK-CIIT-ALICE,,,PK-CIIT,603731.7278,0,0,0,603731.7278
,,10000,7200000,Total,603731.7278,0,0,0,603731.7278,8.3851628861111
,,,,WallClock,86587.9953,,,,86587.9953
Pakistan,PK-CMS-T2,,,NCP-LCG2,0,0,28664.9953,0,28664.9953
,,25460,18331200,Total,0,0,28664.9953,0,28664.9953,0.15637271591603
,,,,WallClock,,,6587.5231,,6587.5231
Poland,PL-TIER2-WLCG,,,CYFRONET-LCG2,1470047.1386,2873132.1771,0,1397665.2227,5740844.5384
Poland,PL-TIER2-WLCG,,,ICM,0,0,159603.3730,2368372.8136,2527976.1866
Poland,PL-TIER2-WLCG,,,PSNC,4647.0333,0,0,0,4647.0333
,,92000,66240000,Total,1474694.1719,2873132.1771,159603.373,3766038.0363,8273467.7583,12.490138524004
,,,,WallClock,116493.7104,61083.842,12000.2536,277026.4295,466604.2355
Portugal,PT-LIP-LCG-Tier2,,,NCG-INGRID-PT,0,961710.7058,5127724.0885,0,6089434.7943
,,24000,17280000,Total,0,961710.7058,5127724.0885,0,6089434.7943,35.239784689236
,,,,WallClock,,112252.8978,80043.7496,,192296.6474
Republic of Korea,KR-KNU-T2,,,LCG_KNU,0,0,5173979.0875,0,5173979.0875
,,36800,26496000,Total,0,0,5173979.0875,0,5173979.0875,19.527396918403
,,,,WallClock,,,344140.5808,,344140.5808
Romania,RO-LCG,,,NIHAM,0.0000,0,0,0,0
Romania,RO-LCG,,,RO-02-NIPNE,0,5270647.5833,0,0,5270647.5833
Romania,RO-LCG,,,RO-07-NIPNE,2221614.9239,2763019.5359,0,914061.6658,5898696.1256
Romania,RO-LCG,,,RO-11-NIPNE,0,0,0,846403.7386,846403.7386
Romania,RO-LCG,,,RO-13-ISS,1890782.9358,0,0,0,1890782.9358
Romania,RO-LCG,,,RO-14-ITIM,0,27345.8963,0,0,27345.8963
Romania,RO-LCG,,,RO-16-UAIC,0,853713.6851,0,0,853713.6851
,,177800,128016000,Total,4112397.8597,8914726.7006,0,1760465.4044,14787589.9647,11.551360739829
,,,,WallClock,636241.6798,594753.7105,,283104.9246,1514100.3149
Russian Federation,RU-RDIG,,,ITEP,2404523.4056,166930.2414,30597.4730,1015716.3728,3617767.4928
Russian Federation,RU-RDIG,,,JINR-LCG2,3635343.6973,4010143.3031,6230762.3182,1637411.6543,15513660.9729
Russian Federation,RU-RDIG,,,RRC-KI,2001445.2317,189031.3839,0,1157853.6414,3348330.257
Russian Federation,RU-RDIG,,,ru-Moscow-FIAN-LCG2,0,0,0,0,0
Russian Federation,RU-RDIG,,,ru-PNPI,657369.7411,215901.0031,1195.3293,495172.4880,1369638.5615
Russian Federation,RU-RDIG,,,RU-Protvino-IHEP,2413867.3600,6114166.3639,4991575.2817,567312.6612,14086921.6668
Russian Federation,RU-RDIG,,,RU-SPbSU,1842937.3125,0,0,27.0525,1842964.365
Russian Federation,RU-RDIG,,,Ru-Troitsk-INR-LCG2,0,0,0,0,0
,,314408,226373760,Total,12955486.7482,10696172.2954,11254130.4022,4873493.8702,39779283.316,17.572391480355
,,,,WallClock,1530610.4516,738854.8591,1263150.3689,481955.7806,4014571.4602
Slovakia,SK-Tier2-Federation,,,FMPhI-UNIBA,1932255.4614,2528476.6837,0,0,4460732.1451
Slovakia,SK-Tier2-Federation,,,IEPSAS-Kosice,2659660.3725,2057403.1413,0,0,4717063.5138
,,46400,33408000,Total,4591915.8339,4585879.825,0,0,9177795.6589,27.471850032627
,,,,WallClock,563865.9222,367787.226,,,931653.1482
Slovenia,SI-SiGNET,,,SiGNET,0,12335707.7269,0,0,12335707.7269
,,100000,72000000,Total,0,12335707.7269,0,0,12335707.7269,17.132927398472
,,,,WallClock,,616718.1566,,,616718.1566
South Africa,ZA-CHPC-T2,,,ZA-CHPC,4533206.5881,0,0,0,4533206.5881
,,24000,17280000,Total,4533206.5881,0,0,0,4533206.5881,26.233834421875
,,,,WallClock,777937.7322,,,,777937.7322
Spain,ES-ATLAS-T2,,,ifae,0,6116858.8952,0,0,6116858.8952
Spain,ES-ATLAS-T2,,,IFIC-LCG2,0,15011683.9292,0,0,15011683.9292
Spain,ES-ATLAS-T2,,,UAM-LCG2,0,4888236.5067,0,0,4888236.5067
,,113200,81504000,Total,0,26016779.3311,0,0,26016779.3311,31.920861959045
,,,,WallClock,,1288729.5394,,,1288729.5394
Spain,ES-CMS-T2,,,CIEMAT-LCG2,0,0,13808097.6996,0,13808097.6996
Spain,ES-CMS-T2,,,IFCA-LCG2,0,0,2294784.2813,0,2294784.2813
,,140000,100800000,Total,0,0,16102881.9809,0,16102881.9809,15.975081330258
,,,,WallClock,,,1403727.8168,,1403727.8168
Spain,ES-LHCb-T2,,,UB-LCG2,0,0,0,321957.3951,321957.3951
Spain,ES-LHCb-T2,,,USC-LCG2,0,0,0,5278308.1148,5278308.1148
,,21060,15163200,Total,0,0,0,5600265.5099,5600265.5099,36.933269427957
,,,,WallClock,,,,598451.3066,598451.3066
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1438416.3873,0,0,1438416.3873
Sweden,SE-SNIC-T2,,,SE-SNIC-T2,0,1438416.3873,0,0,1438416.3873
,,31480,22665600,Total,0,2876832.7746,0,0,2876832.7746,12.692506594134
,,,,WallClock,0,1438416.3873,0,0,
Switzerland,CH-CHIPP-CSCS,,,CSCS-LCG2,0,3273175.8350,12728541.8809,5284119.9915,21285837.7074
Switzerland,CH-CHIPP-CSCS,,,UNIBE-LHEP,0,7473418.9355,0,0,7473418.9355
,,196000,141120000,Total,0,10746594.7705,12728541.8809,5284119.9915,28759256.6429,20.37929183879
,,,,WallClock,,683591.2836,203309.4164,450102.7762,1337003.4762
Taiwan,TW-CMS-T2,,,TW-NCHC,0,0,6203.0763,0,6203.0763
,,20000,14400000,Total,0,0,6203.0763,0,6203.0763,0.04307691875
,,,,WallClock,,,,,
Taiwan,TW-FTT-T2,,,TW-FTT,0,4653348.0617,0,0,4653348.0617
,,16000,11520000,Total,0,4653348.0617,0,0,4653348.0617,40.393646368924
,,,,WallClock,,439238.3228,,,439238.3228
Thailand,TH-Tier2,,,T2-TH-CUNSTDA,0,0,0,0,0
Thailand,TH-Tier2,,,T2-TH-SUT,670796.3653,0,0,0,670796.3653
,,24400,17568000,Total,670796.3653,0,0,0,670796.3653,3.8182853216075
,,,,WallClock,88617.9531,,,,88617.9531
Turkey,TR-Tier2-federation,,,TR-03-METU,0,0,385050.7900,0,385050.79
Turkey,TR-Tier2-federation,,,TR-10-ULAKBIM,0,6981166.4777,0,0,6981166.4777
,,39200,28224000,Total,0,6981166.4777,385050.79,0,7366217.2677,26.09912580676
,,,,WallClock,,36614.1189,7987.8641,,44601.983
UK,UK-London-Tier2,,,UKI-LT2-Brunel,0,3579155.4139,8328426.7314,126436.3230,12034018.4683
UK,UK-London-Tier2,,,UKI-LT2-IC-HEP,0,374576.1059,15220196.0167,828609.9592,16423382.0818
UK,UK-London-Tier2,,,UKI-LT2-QMUL,0,20799604.4930,2137847.8817,265.8210,22937718.1957
UK,UK-London-Tier2,,,UKI-LT2-RHUL,0,15098809.3561,1024.6505,1316409.7058,16416243.7124
UK,UK-London-Tier2,,,UKI-LT2-UCL-HEP,0,25148.8824,0,236695.0355,261843.9179
,,169152,121789440,Total,0,39877294.2513,25687495.2803,2508416.8445,68073206.3761,55.89417799778
,,,,WallClock,,3105346.4154,716643.6656,230538.8786,4052528.9596
UK,UK-NorthGrid,,,UKI-NORTHGRID-LANCS-HEP,0,20357201.0319,0,1394728.4236,21751929.4555
UK,UK-NorthGrid,,,UKI-NORTHGRID-LIV-HEP,0,4576098.0286,0,2310711.3197,6886809.3483
UK,UK-NorthGrid,,,UKI-NORTHGRID-MAN-HEP,0,14814099.1355,0,7198514.6938,22012613.8293
UK,UK-NorthGrid,,,UKI-NORTHGRID-SHEF-HEP,0,3194930.9968,0,1057325.7859,4252256.7827
,,110460,79531200,Total,0,42942329.1928,0,11961280.223,54903609.4158,69.034051310429
,,,,WallClock,,2980103.465,,1203857.3116,4183960.7766
UK,UK-ScotGrid,,,UKI-SCOTGRID-DURHAM,0,7551658.6675,0,995949.1375,8547607.805
UK,UK-ScotGrid,,,UKI-SCOTGRID-ECDF,0,2512907.3414,0,320580.7283,2833488.0697
UK,UK-ScotGrid,,,UKI-SCOTGRID-GLASGOW,0,18625031.0854,0,1091022.4213,19716053.5067
,,54092,38946240,Total,0,28689597.0943,0,2407552.2871,31097149.3814,79.846345581499
,,,,WallClock,,2251970.4852,,234476.9031,2486447.3883
UK,UK-SouthGrid,,,EFDA-JET,0,1.3364,0,0,1.3364
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BHAM-HEP,3822174.5723,651747.8582,0,1009502.9916,5483425.4221
UK,UK-SouthGrid,,,UKI-SOUTHGRID-BRIS-HEP,0,473.4869,5443823.6697,71085.0733,5515382.2299
UK,UK-SouthGrid,,,UKI-SOUTHGRID-CAM-HEP,0,2061075.9975,0,1006970.4213,3068046.4188
UK,UK-SouthGrid,,,UKI-SOUTHGRID-OX-HEP,3014397.2255,4296889.5975,440934.3961,2453420.9784,10205642.1975
UK,UK-SouthGrid,,,UKI-SOUTHGRID-RALPP,0,3741352.5758,13677503.2464,5952668.2447,23371524.0669
UK,UK-SouthGrid,,,UKI-SOUTHGRID-SUSX,0,508221.2805,0,0,508221.2805
,,125576,90414720,Total,6836571.7978,11259762.1328,19562261.3122,10493647.7093,48152242.9521,53.257083528103
,,,,WallClock,753203.4761,805112.0498,840332.2837,1036052.5447,3434700.3543
Ukraine,UA-Tier2-Federation,,,Kharkov-KIPT-LCG2,0,0,4152035.8045,0,4152035.8045
Ukraine,UA-Tier2-Federation,,,UA-BITP,184751.5597,0,0,0,184751.5597
Ukraine,UA-Tier2-Federation,,,UA-ISMA,0.0000,0,0,0,0
Ukraine,UA-Tier2-Federation,,,UA-KNU,277.9663,0,0,0,277.9663
,,42000,30240000,Total,185029.526,0,4152035.8045,0,4337065.3305,14.342147256944
,,,,WallClock,32848.4298,,279859.5772,,312708.007
USA,T2_US_Caltech,,,CIT_CMS_T2,0,0,27425890.9352,0,27425890.9352
,,100000,72000000,Total,0,0,27425890.9352,0,27425890.9352,38.091515187778
,,,,WallClock,,,753828.2483,,753828.2483
USA,T2_US_Florida,,,UFlorida-HPC,0,0,21718671.6982,0,21718671.6982
,,100000,72000000,Total,0,0,21718671.6982,0,21718671.6982,30.164821803056
,,,,WallClock,,,380859.5583,,380859.5583
USA,T2_US_MIT,,,MIT_CMS,0,0,28197856.4119,0,28197856.4119
,,100000,72000000,Total,0,0,28197856.4119,0,28197856.4119,39.163689460972
,,,,WallClock,,,515285.9301,,515285.9301
USA,T2_US_Nebraska,,,Crane,0,0,0,0,0
USA,T2_US_Nebraska,,,Nebraska,0,0,22808078.0967,0,22808078.0967
USA,T2_US_Nebraska,,,Tusker,0,0,0,0,0
,,100000,72000000,Total,0,0,22808078.0967,0,22808078.0967,31.677886245417
,,,,WallClock,,,530518.9058,,530518.9058
USA,T2_US_Purdue,,,Purdue-Carter,0,0,16232798.2496,0,16232798.2496
USA,T2_US_Purdue,,,Purdue-Hadoop,0,0,1338749.3318,0,1338749.3318
USA,T2_US_Purdue,,,Purdue-Hammer,0,0,25987770.0374,0,25987770.0374
USA,T2_US_Purdue,,,Purdue-Hansen,0,0,3309242.7411,0,3309242.7411
,,100000,72000000,Total,0,0,46868560.3599,0,46868560.3599,65.095222722083
,,,,WallClock,,,815565.3819,,815565.3819
USA,T2_US_UCSD,,,UCSDT2,0,0,25427674.9687,0,25427674.9687
,,100000,72000000,Total,0,0,25427674.9687,0,25427674.9687,35.316215234306
,,,,WallClock,,,439644.9145,,439644.9145
USA,T2_US_Wisconsin,,,GLOW,0,0,25237898.9955,0,25237898.9955
,,100000,72000000,Total,0,0,25237898.9955,0,25237898.9955,35.05263749375
,,,,WallClock,,,1023512.3924,,1023512.3924
USA,US-AGLT2,,,AGLT2,0,26508384.0808,0,0,26508384.0808
,,96000,69120000,Total,0,26508384.0808,0,0,26508384.0808,38.351250116898
,,,,WallClock,,1660443.3067,,,1660443.3067
USA,US-LBNL-ALICE,,,NERSC-PDSF,9795232.8508,0,0,0,9795232.8508
,,48000,34560000,Total,9795232.8508,0,0,0,9795232.8508,28.342687646991
,,,,WallClock,729803.3525,,,,729803.3525
USA,US-MWT2,,,MWT2,0,51641358.1268,0,0,51641358.1268
,,144000,103680000,Total,0,51641358.1268,0,0,51641358.1268,49.808408687114
,,,,WallClock,,4553617.2623,,,4553617.2623
USA,US-NET2,,,BU_ATLAS_Tier2,0,22383506.0647,0,0,22383506.0647
USA,US-NET2,,,HU_ATLAS_Tier2,0,1498480.9237,0,0,1498480.9237
,,96000,69120000,Total,0,23881986.9884,0,0,23881986.9884,34.551485804977
,,,,WallClock,,1668174.1985,,,1668174.1985
USA,US-SWT2,,,LUCILLE,0,5145476.0666,0,0,5145476.0666
USA,US-SWT2,,,OU_OCHEP_SWT2,0,3234645.1483,0,0,3234645.1483
USA,US-SWT2,,,OU_OSCER_ATLAS,0,1435.2828,0,0,1435.2828
USA,US-SWT2,,,SWT2_CPB,0,21043023.8698,0,0,21043023.8698
USA,US-SWT2,,,UTA_SWT2,0,6631240.1364,0,0,6631240.1364
,,96000,69120000,Total,0,36055820.5039,0,0,36055820.5039,52.164092164207
,,,,WallClock,,2011587.3309,,,2011587.3309
USA,US-WT2,,,WT2,0,40712255.4864,0,0,40712255.4864
,,96000,69120000,Total,0,40712255.4864,0,0,40712255.4864,58.900832590278
,,,,WallClock,,2169100.4823,,,2169100.4823
,Grand Total,6678988,4808871360,,146397175.2738,705777050.0803,483866648.0672,71551332.725,1407592206.1463,29.270739447401
,Grand WallClock Total,,,,17186265.0868,45276478.2512,18779660.5392,6950769.1053,86754756.5952
